C:\Documents and Settings\Physique des Roches\Mes documents\Jamie\R10\R10-16\trx_70_R10_16_w_AE.DTA
MISTRAS-2001 (r) Location Version 
Version E4.40

Wed Jan 20 08:52:19 2016

 ID     SSSSSSSS.mmmuuun AMP  ABS-ENERGY
  1       14.5581328  46   6.479E+00
  1       14.5781308  46  11.404E+00
  1       14.5981300  46   9.949E+00
  1       14.6181298  47  10.426E+00
  1       14.6281882  45   2.749E+00
  1       14.6381290  46   4.960E+00
  1       14.6681865  46   2.176E+00
  1       14.6782463  44   2.176E+00
  1       14.6982433  46   4.283E+00
  1       14.7182425  46   7.220E+00
  1       14.7382415  46   4.324E+00
  1       14.7682990  46  11.628E+00
  1       14.7882998  45  11.628E+00
  1       14.8049843  45   0.000E+00
  1       16.9503152  45   0.000E+00
  1       17.0504285  45   1.307E+00
  1       17.1105470  45 123.884E+00
  1       17.1171715  45   1.352E+00
  1       17.1806018  46   5.491E+00
  1       17.2049668  45   0.000E+00
  1       17.2372848  45 124.787E+00
  1       17.2416508  45 124.787E+00
  1       17.3273375  45   4.011E+00
  1       17.3576472  46   2.096E+00
  1       17.3707707  45  23.506E+00
  1       17.4274520  46   2.136E+00
  1       17.7313740  45   2.136E+00
  1       20.2900085  44   2.136E+00
  1       20.3000075  45   2.136E+00
  1       20.3300063  46   4.012E+00
  1       20.3600637  45   3.126E+00
  1       20.3934770  46   6.746E+00
  1       20.4201000  46   8.008E+00
  1       20.4301183  46  40.470E+00
  1       20.4400992  45   0.000E+00
  1       20.4635327  46 147.453E+00
  1       20.4835315  46   5.128E+00
  1       20.4901753  45   5.128E+00
  1       20.5035282  46   7.832E+00
  1       20.5302317  45 715.753E-03
  1       20.5335880  46   6.126E+00
  1       20.5502308  45   4.129E+00
  1       20.5702300  45   4.129E+00
  1       20.5836450  45   6.442E+00
  1       20.6036448  45   2.571E+00
  1       20.6202862  45   2.681E+00
  1       20.6302678  46   6.454E+00
  1       20.6537010  46   2.544E+00
  1       20.7103418  46  34.249E+00
  1       20.7237580  45   1.318E+00
  1       20.7437120  46  44.980E+00
  1       20.7603205  45  44.980E+00
  1       20.7703780  47  14.202E+00
  1       20.7903780  46   8.213E+00
  1       20.8004373  46  38.778E+00
  1       20.8204350  47  15.111E+00
  1       20.8304542  45 160.297E+00
  1       20.8441217  46   3.202E+00
  1       20.8605095  45   6.480E+00
  1       20.8772453  44   6.480E+00
  1       20.8904913  46  62.577E+00
  1       20.9105662  45   3.151E+00
  1       20.9205495  46  27.102E+00
  1       20.9339232  46   8.650E+00
  1       20.9539213  46  11.293E+00
  1       20.9639363  45   2.366E+00
  1       20.9839355  46 154.152E+00
  1       20.9973545  46   9.203E+00
  1       21.0106038  47  15.773E+00
  1       21.0274140  45   4.782E+00
  1       21.0439773  46   6.542E+00
  1       21.0606608  46  13.064E+00
  1       21.0740345  47  17.058E+00
