Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
1.874000E+0	7.998759E+1	7.989265E+1	1.000544E+1	-9.494785E-2	7.995595E+1	-1.150431E-5	0.000000E+0	-7.062568E-7	-4.601723E-1
2.988000E+0	7.998757E+1	7.988865E+1	1.000497E+1	-9.892412E-2	7.995460E+1	-1.347616E-5	0.000000E+0	-4.035753E-7	-5.390462E-1
4.108000E+0	7.998772E+1	7.989233E+1	1.000537E+1	-9.539901E-2	7.995592E+1	-1.378008E-5	0.000000E+0	-2.421452E-6	-5.512033E-1
5.224000E+0	7.998742E+1	7.989272E+1	1.000537E+1	-9.469605E-2	7.995585E+1	-2.105388E-5	0.000000E+0	1.614301E-6	-8.421551E-1
6.339000E+0	7.998730E+1	7.989241E+1	1.000467E+1	-9.488574E-2	7.995567E+1	-2.340551E-5	0.000000E+0	3.228603E-6	-9.362205E-1
7.455000E+0	7.998734E+1	7.989264E+1	1.000526E+1	-9.470126E-2	7.995578E+1	-2.292342E-5	0.000000E+0	2.623240E-6	-9.169367E-1
8.574000E+0	7.998727E+1	7.988780E+1	1.000427E+1	-9.946366E-2	7.995411E+1	-2.217527E-5	0.000000E+0	3.632178E-6	-8.870109E-1
9.691000E+0	7.998739E+1	7.989238E+1	1.000528E+1	-9.501093E-2	7.995572E+1	-2.486990E-5	0.000000E+0	4.698476E-6	-9.947960E-1
1.080300E+1	7.998701E+1	7.988792E+1	1.000522E+1	-9.909676E-2	7.995398E+1	-2.692469E-5	0.000000E+0	9.885965E-6	-1.076987E+0
1.192100E+1	7.998740E+1	7.989241E+1	1.000530E+1	-9.499255E-2	7.995574E+1	-2.259136E-5	0.000000E+0	4.740380E-6	-9.036543E-1
1.303900E+1	7.998731E+1	7.989236E+1	1.000524E+1	-9.495339E-2	7.995566E+1	-2.119716E-5	0.000000E+0	5.951106E-6	-8.478864E-1
1.415500E+1	7.998737E+1	7.988975E+1	1.000416E+1	-9.761986E-2	7.995483E+1	-2.193885E-5	0.000000E+0	5.244849E-6	-8.775539E-1
1.527000E+1	7.998738E+1	7.989230E+1	1.000527E+1	-9.508415E-2	7.995569E+1	-2.251548E-5	0.000000E+0	5.043061E-6	-9.006193E-1
