Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
2.247000E+0	7.998779E+1	8.154172E+1	1.000571E+1	1.553928E+0	8.050577E+1	1.093675E-6	0.000000E+0	9.248955E-7	4.374700E-2
3.371000E+0	7.998763E+1	8.155098E+1	1.000570E+1	1.563358E+0	8.050874E+1	1.286345E-6	0.000000E+0	3.435662E-6	5.145381E-2
4.494000E+0	7.998778E+1	8.154556E+1	1.000569E+1	1.557786E+0	8.050704E+1	-2.267531E-6	0.000000E+0	-4.471917E-6	-9.070126E-2
5.612000E+0	7.998757E+1	8.184058E+1	1.000579E+1	1.853010E+0	8.060524E+1	-5.394401E-6	0.000000E+0	-6.989959E-6	-2.157761E-1
6.732000E+0	7.998787E+1	8.213963E+1	1.000464E+1	2.151763E+0	8.070512E+1	-4.212453E-6	0.000000E+0	-8.904464E-6	-1.684981E-1
7.854000E+0	7.998784E+1	8.214439E+1	1.000557E+1	2.156556E+0	8.070669E+1	1.365629E-5	0.000000E+0	2.124249E-5	5.462516E-1
8.980000E+0	7.998715E+1	8.242469E+1	1.000547E+1	2.437538E+0	8.079966E+1	1.759671E-5	0.000000E+0	3.676179E-5	7.038684E-1
1.010900E+1	7.998783E+1	8.242308E+1	1.000560E+1	2.435249E+0	8.079958E+1	3.388614E-5	0.000000E+0	5.790690E-5	1.355446E+0
1.123100E+1	7.998799E+1	8.242288E+1	1.000573E+1	2.434886E+0	8.079962E+1	3.926341E-5	0.000000E+0	6.476879E-5	1.570536E+0
1.235300E+1	7.998785E+1	8.270756E+1	1.000576E+1	2.719709E+0	8.089442E+1	4.651763E-5	0.000000E+0	7.849691E-5	1.860705E+0
1.347700E+1	8.004094E+1	8.267101E+1	1.000570E+1	2.630072E+0	8.091763E+1	5.449667E-5	0.000000E+0	-6.007154E-4	2.179867E+0
1.459600E+1	8.004111E+1	8.267338E+1	1.000581E+1	2.632275E+0	8.091853E+1	7.300868E-5	0.000000E+0	-5.720857E-4	2.920347E+0
1.571200E+1	8.004099E+1	8.266423E+1	1.000586E+1	2.623241E+0	8.091540E+1	9.115103E-5	0.000000E+0	-5.402887E-4	3.646041E+0
1.683400E+1	8.004086E+1	8.295595E+1	1.000578E+1	2.915097E+0	8.101255E+1	9.238291E-5	0.000000E+0	-5.367860E-4	3.695316E+0
1.795700E+1	8.004105E+1	8.295147E+1	1.000582E+1	2.910420E+0	8.101119E+1	1.028504E-4	0.000000E+0	-5.218479E-4	4.114014E+0
1.908000E+1	8.004085E+1	8.324558E+1	1.000577E+1	3.204729E+0	8.110909E+1	1.062585E-4	0.000000E+0	-5.133452E-4	4.250341E+0
2.020600E+1	8.004017E+1	8.324599E+1	1.000550E+1	3.205821E+0	8.110878E+1	1.190873E-4	0.000000E+0	-4.831276E-4	4.763493E+0
2.133400E+1	8.004056E+1	8.324655E+1	1.000449E+1	3.205996E+0	8.110922E+1	1.377842E-4	0.000000E+0	-4.570769E-4	5.511369E+0
2.245600E+1	8.004065E+1	8.324477E+1	1.005768E+1	3.204119E+0	8.110869E+1	1.502047E-4	0.000000E+0	-4.375932E-4	6.008189E+0
2.358300E+1	8.004076E+1	8.351850E+1	1.000482E+1	3.477744E+0	8.120000E+1	1.552768E-4	1.634952E-5	-4.305426E-4	6.211072E+0
2.470800E+1	8.004094E+1	8.352939E+1	1.000593E+1	3.488449E+0	8.120376E+1	1.671495E-4	1.707082E-5	-4.134059E-4	6.685978E+0
2.583200E+1	8.004082E+1	8.380772E+1	1.000468E+1	3.766897E+0	8.129646E+1	1.784340E-4	1.707082E-5	-3.933661E-4	7.137361E+0
2.695100E+1	8.004086E+1	8.381470E+1	1.000533E+1	3.773849E+0	8.129881E+1	1.864362E-4	1.707082E-5	-3.804419E-4	7.457447E+0
2.807000E+1	8.004106E+1	8.381533E+1	1.005684E+1	3.774272E+0	8.129915E+1	1.995647E-4	1.707082E-5	-3.610321E-4	7.982589E+0
2.920700E+1	8.004050E+1	8.381577E+1	1.000562E+1	3.775269E+0	8.129892E+1	2.180613E-4	4.087379E-5	-3.231122E-4	8.722452E+0
3.032600E+1	8.004005E+1	8.409471E+1	1.000446E+1	4.054656E+0	8.139161E+1	2.202163E-4	4.135466E-5	-3.137508E-4	8.808652E+0
3.144200E+1	8.004044E+1	8.410230E+1	1.000574E+1	4.061855E+0	8.139439E+1	2.340236E-4	4.159509E-5	-2.958405E-4	9.360943E+0
3.255900E+1	8.004028E+1	8.439193E+1	1.000463E+1	4.351658E+0	8.149083E+1	2.445787E-4	4.159509E-5	-2.760779E-4	9.783146E+0
3.367600E+1	8.004043E+1	8.439221E+1	1.000553E+1	4.351779E+0	8.149102E+1	2.529628E-4	4.135466E-5	-2.641105E-4	1.011851E+1
3.479400E+1	8.004025E+1	8.439277E+1	1.000564E+1	4.352523E+0	8.149109E+1	2.712329E-4	4.135466E-5	-2.313044E-4	1.084932E+1
3.591400E+1	8.004010E+1	8.439135E+1	1.000558E+1	4.351249E+0	8.149052E+1	2.894360E-4	4.135466E-5	-1.991077E-4	1.157744E+1
3.703500E+1	8.004025E+1	8.467383E+1	1.000553E+1	4.633586E+0	8.158477E+1	2.879740E-4	4.159509E-5	-2.034330E-4	1.151896E+1
3.817200E+1	8.004085E+1	8.467065E+1	1.000573E+1	4.629805E+0	8.158412E+1	3.024491E-4	4.159509E-5	-1.869579E-4	1.209796E+1
3.929200E+1	8.004080E+1	8.466604E+1	1.000480E+1	4.625234E+0	8.158255E+1	3.139003E-4	4.135466E-5	-1.675364E-4	1.255601E+1
4.041700E+1	8.004057E+1	8.495954E+1	1.000568E+1	4.918971E+0	8.168023E+1	3.226185E-4	4.135466E-5	-1.497951E-4	1.290474E+1
4.154400E+1	8.004086E+1	8.495175E+1	1.000454E+1	4.910893E+0	8.167782E+1	3.339130E-4	4.135466E-5	-1.349151E-4	1.335652E+1
4.267100E+1	8.004030E+1	8.524519E+1	1.000560E+1	5.204889E+0	8.177526E+1	3.431770E-4	4.159509E-5	-1.122251E-4	1.372708E+1
4.379400E+1	8.004033E+1	8.523904E+1	1.000473E+1	5.198707E+0	8.177323E+1	3.572228E-4	4.159509E-5	-8.947959E-5	1.428891E+1
