Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
1.877000E+0	4.377341E+0	4.553993E+0	1.285804E+0	1.766513E-1	4.436225E+0	5.448742E-6	-3.030028E-5	3.542008E-4	2.172577E-1
2.997000E+0	4.431979E+0	4.554396E+0	1.285928E+0	1.224173E-1	4.472784E+0	6.922371E-6	-7.635672E-5	-1.683488E-4	2.760157E-1
4.122000E+0	4.431952E+0	4.554396E+0	1.285875E+0	1.224438E-1	4.472767E+0	4.597473E-6	-1.449566E-4	5.398059E-4	1.833150E-1
5.242000E+0	4.485007E+0	4.554426E+0	1.285778E+0	6.941913E-2	4.508147E+0	-5.385931E-6	-2.365846E-4	4.029348E-4	-2.147532E-1
6.358000E+0	4.538958E+0	4.553908E+0	1.285617E+0	1.494967E-2	4.543941E+0	-8.241748E-6	-3.512409E-4	1.900477E-4	-3.286232E-1
7.478000E+0	4.592723E+0	4.724618E+0	1.337443E+0	1.318951E-1	4.636688E+0	-1.677604E-6	-4.894102E-4	5.856661E-5	-6.689111E-2
8.599000E+0	4.647182E+0	4.721453E+0	1.337025E+0	7.427081E-2	4.671939E+0	-4.501103E-6	-6.307307E-4	8.346046E-5	-1.794725E-1
9.719000E+0	4.700004E+0	4.725021E+0	1.337327E+0	2.501703E-2	4.708343E+0	-4.884518E-6	-7.941098E-4	-1.167562E-4	-1.947604E-1
1.083700E+1	4.753030E+0	4.895559E+0	1.337025E+0	1.425284E-1	4.800540E+0	-8.998037E-6	-9.800324E-4	-2.904624E-4	-3.587787E-1
1.195600E+1	4.806351E+0	4.898120E+0	1.389971E+0	9.176884E-2	4.836940E+0	-8.938503E-6	-1.189710E-3	-4.813894E-4	-3.564049E-1
1.307700E+1	4.860160E+0	5.065003E+0	1.389446E+0	2.048434E-1	4.928441E+0	-1.733557E-5	-1.401328E-3	-6.432040E-4	-6.912212E-1
1.419700E+1	4.913151E+0	5.067852E+0	1.389962E+0	1.547007E-1	4.964718E+0	-1.839342E-5	-1.635246E-3	-7.209801E-4	-7.334010E-1
1.531600E+1	4.966800E+0	5.065032E+0	1.441796E+0	9.823153E-2	4.999544E+0	-1.552357E-5	-1.892435E-3	-8.894290E-4	-6.189713E-1
1.643600E+1	5.020271E+0	5.240087E+0	1.442339E+0	2.198157E-1	5.093543E+0	-1.929646E-5	-2.151563E-3	-9.770013E-4	-7.694078E-1
