Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
2.253000E+0	6.009983E+1	2.561799E+2	1.000439E+1	1.960801E+2	1.254599E+2	9.834451E-6	0.000000E+0	-1.491107E-4	3.924634E-1
3.372000E+0	6.004650E+1	2.562159E+2	1.000448E+1	1.961694E+2	1.254363E+2	7.001722E-6	0.000000E+0	4.019656E-4	2.794177E-1
4.489000E+0	6.004639E+1	2.559360E+2	1.000436E+1	1.958896E+2	1.253429E+2	1.536058E-5	0.000000E+0	4.055606E-4	6.129948E-1
5.609000E+0	6.004554E+1	2.556430E+2	1.000393E+1	1.955974E+2	1.252447E+2	2.235593E-5	0.000000E+0	4.312116E-4	8.921582E-1
6.729000E+0	6.004554E+1	2.550671E+2	1.000420E+1	1.950215E+2	1.250527E+2	4.017648E-5	0.000000E+0	4.608949E-4	1.603323E+0
7.844000E+0	6.004546E+1	2.543516E+2	1.000300E+1	1.943061E+2	1.248142E+2	5.641373E-5	0.000000E+0	4.891187E-4	2.251303E+0
8.965000E+0	6.004544E+1	2.536417E+2	1.000392E+1	1.935963E+2	1.245775E+2	7.248415E-5	0.000000E+0	5.163747E-4	2.892625E+0
1.008600E+1	6.004562E+1	2.527767E+2	1.000294E+1	1.927311E+2	1.242893E+2	8.241836E-5	0.000000E+0	5.297812E-4	3.289070E+0
1.120100E+1	6.004539E+1	2.519914E+2	1.000411E+1	1.919460E+2	1.240274E+2	8.456554E-5	0.000000E+0	5.367565E-4	3.374757E+0
1.234700E+1	6.004601E+1	2.513625E+2	1.000418E+1	1.913165E+2	1.238182E+2	7.770083E-5	0.000000E+0	5.156921E-4	3.100807E+0
1.346700E+1	6.004634E+1	2.504705E+2	1.000429E+1	1.904242E+2	1.235211E+2	7.747120E-5	0.000000E+0	5.098805E-4	3.091643E+0
1.458600E+1	6.004635E+1	2.498906E+2	1.000360E+1	1.898442E+2	1.233278E+2	6.968168E-5	0.000000E+0	4.967823E-4	2.780787E+0
1.570300E+1	6.004612E+1	2.490327E+2	1.000430E+1	1.889866E+2	1.230416E+2	6.181214E-5	0.000000E+0	4.874376E-4	2.466737E+0
1.681900E+1	6.004615E+1	2.484479E+2	1.000313E+1	1.884018E+2	1.228467E+2	5.315436E-5	0.000000E+0	4.721584E-4	2.121231E+0
1.793700E+1	6.004603E+1	2.475891E+2	1.000436E+1	1.875430E+2	1.225604E+2	5.176372E-5	0.000000E+0	4.718780E-4	2.065735E+0
1.905700E+1	6.004626E+1	2.467320E+2	1.000319E+1	1.866857E+2	1.222748E+2	4.807228E-5	0.000000E+0	4.621453E-4	1.918420E+0
2.018200E+1	5.999208E+1	2.461528E+2	1.000431E+1	1.861607E+2	1.220457E+2	4.214928E-5	0.000000E+0	1.298093E-3	1.682051E+0
2.130200E+1	5.999178E+1	2.453183E+2	1.000310E+1	1.853266E+2	1.217673E+2	3.179116E-5	0.000000E+0	1.285604E-3	1.268690E+0
2.241900E+1	5.999191E+1	2.444722E+2	1.000432E+1	1.844803E+2	1.214853E+2	2.259317E-5	0.000000E+0	1.268112E-3	9.016255E-1
2.354100E+1	5.999107E+1	2.436015E+2	1.000324E+1	1.836104E+2	1.211945E+2	1.404639E-5	0.000000E+0	1.267020E-3	5.605493E-1
2.466400E+1	5.999106E+1	2.428487E+2	1.000433E+1	1.828576E+2	1.209436E+2	-3.519364E-6	0.000000E+0	1.238244E-3	-1.404473E-1
2.578300E+1	5.999141E+1	2.421866E+2	1.000434E+1	1.821952E+2	1.207231E+2	-1.192676E-5	0.000000E+0	1.218693E-3	-4.759614E-1
2.690200E+1	5.999139E+1	2.413064E+2	1.000408E+1	1.813150E+2	1.204297E+2	-2.432869E-5	0.000000E+0	1.198276E-3	-9.708851E-1
2.802500E+1	5.999125E+1	2.404384E+2	1.000406E+1	1.804471E+2	1.201403E+2	-2.967501E-5	0.000000E+0	1.191481E-3	-1.184241E+0
2.914400E+1	5.999153E+1	2.395835E+2	1.000409E+1	1.795920E+2	1.198555E+2	-3.812192E-5	0.000000E+0	1.172648E-3	-1.521332E+0
3.026400E+1	5.999103E+1	2.390056E+2	1.000414E+1	1.790145E+2	1.196625E+2	-5.404806E-5	0.000000E+0	1.154019E-3	-2.156896E+0
3.137900E+1	5.999215E+1	2.381505E+2	1.000299E+1	1.781584E+2	1.193783E+2	-6.285888E-5	0.000000E+0	1.121676E-3	-2.508509E+0
3.249900E+1	5.999232E+1	2.373007E+2	1.000399E+1	1.773083E+2	1.190951E+2	-7.453895E-5	0.000000E+0	1.099568E-3	-2.974626E+0
3.361800E+1	5.999214E+1	2.364316E+2	1.000299E+1	1.764395E+2	1.188053E+2	-8.470520E-5	0.000000E+0	1.085649E-3	-3.380330E+0
3.473900E+1	5.999210E+1	2.358643E+2	1.000434E+1	1.758722E+2	1.186162E+2	-9.992115E-5	0.000000E+0	1.061028E-3	-3.987553E+0
3.586400E+1	5.999218E+1	2.350047E+2	1.000313E+1	1.750125E+2	1.183297E+2	-1.124739E-4	0.000000E+0	1.038612E-3	-4.488498E+0
3.698500E+1	5.999188E+1	2.341549E+2	1.000428E+1	1.741630E+2	1.180462E+2	-1.307739E-4	0.000000E+0	1.012833E-3	-5.218793E+0
3.811000E+1	5.999208E+1	2.335807E+2	1.000421E+1	1.735887E+2	1.178550E+2	-1.461488E-4	0.000000E+0	9.842085E-4	-5.832361E+0
3.923200E+1	5.999209E+1	2.327138E+2	1.000439E+1	1.727217E+2	1.175660E+2	-1.551831E-4	0.000000E+0	9.691001E-4	-6.192890E+0
4.035400E+1	5.999203E+1	2.318464E+2	1.000310E+1	1.718543E+2	1.172768E+2	-1.647049E-4	0.000000E+0	9.538427E-4	-6.572880E+0
4.146900E+1	5.999183E+1	2.312688E+2	1.000431E+1	1.712770E+2	1.170842E+2	-1.850979E-4	0.000000E+0	9.231307E-4	-7.386702E+0
4.259100E+1	5.999123E+1	2.303979E+2	1.000328E+1	1.704067E+2	1.167935E+2	-1.901276E-4	0.000000E+0	9.242194E-4	-7.587421E+0
4.371000E+1	5.999173E+1	2.298316E+2	1.000453E+1	1.698399E+2	1.166050E+2	-2.101343E-4	0.000000E+0	8.828149E-4	-8.385831E+0
4.482700E+1	5.999132E+1	2.289654E+2	1.000333E+1	1.689741E+2	1.163160E+2	-2.181580E-4	0.000000E+0	8.759018E-4	-8.706031E+0
4.594700E+1	5.999119E+1	2.284093E+2	1.000441E+1	1.684181E+2	1.161305E+2	-2.333571E-4	0.000000E+0	8.525748E-4	-9.312581E+0
4.706400E+1	5.999138E+1	2.278320E+2	1.000433E+1	1.678406E+2	1.159383E+2	-2.545829E-4	0.000000E+0	8.142046E-4	-1.015964E+1
4.818100E+1	5.999114E+1	2.269679E+2	1.000430E+1	1.669768E+2	1.156501E+2	-2.625447E-4	0.000000E+0	8.049827E-4	-1.047737E+1
4.929800E+1	5.999113E+1	2.263985E+2	1.000379E+1	1.664073E+2	1.154602E+2	-2.750576E-4	0.000000E+0	7.842608E-4	-1.097672E+1
5.042300E+1	5.993813E+1	2.255787E+2	1.000411E+1	1.656405E+2	1.151516E+2	-2.898520E-4	0.000000E+0	1.597196E-3	-1.156712E+1
5.154600E+1	5.999130E+1	2.249740E+2	1.000415E+1	1.649827E+2	1.149855E+2	-3.048887E-4	0.000000E+0	1.102089E-3	-1.216720E+1
5.266700E+1	5.999216E+1	2.244010E+2	1.000425E+1	1.644089E+2	1.147951E+2	-3.172309E-4	0.000000E+0	1.081467E-3	-1.265973E+1
5.378900E+1	5.999231E+1	2.238372E+2	1.000439E+1	1.638449E+2	1.146073E+2	-3.296876E-4	0.000000E+0	1.058246E-3	-1.315684E+1
5.490600E+1	5.993866E+1	2.232833E+2	1.000320E+1	1.633446E+2	1.143869E+2	-3.469749E-4	0.000000E+0	1.877520E-3	-1.384673E+1
5.602600E+1	5.999218E+1	2.223827E+2	1.000440E+1	1.623905E+2	1.141223E+2	-3.474830E-4	0.000000E+0	1.405708E-3	-1.386700E+1
5.714400E+1	5.999226E+1	2.218008E+2	1.000318E+1	1.618085E+2	1.139284E+2	-3.655339E-4	0.000000E+0	1.389323E-3	-1.458736E+1
5.826400E+1	5.993870E+1	2.212737E+2	1.000438E+1	1.613350E+2	1.137170E+2	-3.824610E-4	0.000000E+0	2.207630E-3	-1.526287E+1
5.938300E+1	5.993864E+1	2.206902E+2	1.000324E+1	1.607516E+2	1.135225E+2	-3.941462E-4	0.000000E+0	2.562858E-3	-1.572919E+1
6.049900E+1	5.999225E+1	2.200935E+2	1.000437E+1	1.601013E+2	1.133593E+2	-4.097858E-4	0.000000E+0	2.131183E-3	-1.635332E+1
6.161700E+1	5.999241E+1	2.195164E+2	1.000440E+1	1.595240E+2	1.131671E+2	-4.178050E-4	0.000000E+0	2.132412E-3	-1.667335E+1
6.273700E+1	5.999220E+1	2.189587E+2	1.000441E+1	1.589665E+2	1.129810E+2	-4.310491E-4	0.000000E+0	2.113427E-3	-1.720188E+1
6.385700E+1	5.999176E+1	2.183744E+2	1.000440E+1	1.583827E+2	1.127860E+2	-4.434772E-4	0.000000E+0	2.099599E-3	-1.769785E+1
6.498400E+1	5.999228E+1	2.178058E+2	1.000436E+1	1.578135E+2	1.125968E+2	-4.556223E-4	0.000000E+0	2.071471E-3	-1.818252E+1
6.611000E+1	5.999125E+1	2.169504E+2	1.000298E+1	1.569591E+2	1.123110E+2	-4.622537E-4	0.000000E+0	2.076464E-3	-1.844716E+1
6.723500E+1	5.999124E+1	2.163830E+2	1.000408E+1	1.563918E+2	1.121218E+2	-4.743312E-4	0.000000E+0	2.056467E-3	-1.892914E+1
6.836300E+1	5.999182E+1	2.160925E+2	1.000299E+1	1.561006E+2	1.120254E+2	-4.950503E-4	0.000000E+0	2.013092E-3	-1.975597E+1
6.948900E+1	5.999189E+1	2.155270E+2	1.000432E+1	1.555351E+2	1.118369E+2	-5.026677E-4	0.000000E+0	1.999017E-3	-2.005996E+1
