Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
1.874000E+0	4.648082E+0	4.728062E+0	2.453449E+0	7.997965E-2	4.674742E+0	-3.313241E-6	-1.302016E-5	7.191996E-5	-1.322215E-1
2.991000E+0	4.648037E+0	4.728378E+0	2.453368E+0	8.034055E-2	4.674817E+0	-4.721367E-6	-2.242361E-5	2.092656E-4	-1.884156E-1
4.112000E+0	4.648133E+0	4.725959E+0	2.453350E+0	7.782608E-2	4.674075E+0	-2.725090E-8	-3.616712E-5	4.125626E-4	-1.087501E-3
5.229000E+0	4.648079E+0	4.727829E+0	2.453474E+0	7.974931E-2	4.674662E+0	-8.475066E-6	-5.473290E-5	6.877959E-4	-3.382145E-1
6.350000E+0	4.700803E+0	4.899259E+0	2.452664E+0	1.984559E-1	4.766955E+0	-4.139013E-6	-7.787986E-5	-2.684576E-4	-1.651756E-1
7.470000E+0	4.700946E+0	4.901820E+0	2.453421E+0	2.008742E-1	4.767904E+0	-9.295823E-6	-1.058491E-4	-1.728728E-4	-3.709684E-1
8.588000E+0	4.700892E+0	4.899230E+0	2.452504E+0	1.983380E-1	4.767005E+0	-5.990533E-6	-1.381584E-4	-1.555602E-5	-2.390642E-1
9.707000E+0	4.700875E+0	4.901648E+0	2.453412E+0	2.007729E-1	4.767799E+0	-9.370669E-6	-1.752900E-4	2.100793E-4	-3.739553E-1
1.082400E+1	4.700929E+0	4.900469E+0	2.452540E+0	1.995399E-1	4.767442E+0	-4.709865E-6	-2.170027E-4	5.026697E-4	-1.879566E-1
1.194100E+1	4.700866E+0	4.901849E+0	2.453439E+0	2.009832E-1	4.767861E+0	-9.305841E-6	-2.632966E-4	8.668445E-4	-3.713682E-1
1.306000E+1	4.753920E+0	4.902108E+0	2.453439E+0	1.481888E-1	4.803316E+0	-4.860815E-6	-3.139306E-4	4.738594E-6	-1.939806E-1
