Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
1.894000E+0	3.890862E+0	2.206451E-1	1.484035E+0	-3.670217E+0	2.667456E+0	-4.894525E-5	-3.533518E-5	1.353789E-3	-1.957810E+0
3.017000E+0	3.891102E+0	2.199545E-1	1.429572E+0	-3.671147E+0	2.667386E+0	-5.070153E-5	-1.069803E-4	1.897093E-3	-2.028061E+0
4.137000E+0	3.944417E+0	2.208177E-1	1.430346E+0	-3.723599E+0	2.703217E+0	-5.658145E-5	-2.229772E-4	1.337984E-3	-2.263258E+0
5.256000E+0	3.944149E+0	2.195803E-1	1.429651E+0	-3.724568E+0	2.702626E+0	-5.643422E-5	-3.630994E-4	1.814467E-3	-2.257369E+0
6.378000E+0	3.998210E+0	2.204148E-1	1.378061E+0	-3.777796E+0	2.738945E+0	-6.626161E-5	-5.271034E-4	9.830605E-4	-2.650464E+0
7.495000E+0	3.998263E+0	2.193212E-1	1.377714E+0	-3.778942E+0	2.738616E+0	-6.608711E-5	-7.342406E-4	9.992983E-4	-2.643485E+0
8.615000E+0	3.998146E+0	2.203283E-1	1.377981E+0	-3.777818E+0	2.738874E+0	-7.246905E-5	-9.657470E-4	1.002442E-3	-2.898762E+0
9.736000E+0	3.998323E+0	2.194362E-1	1.378016E+0	-3.778887E+0	2.738694E+0	-6.890001E-5	-1.221135E-3	9.978188E-4	-2.756001E+0
1.085500E+1	3.998358E+0	2.203570E-1	1.378051E+0	-3.778001E+0	2.739025E+0	-6.967124E-5	-1.498699E-3	9.966933E-4	-2.786850E+0
1.197300E+1	3.998295E+0	2.204433E-1	1.378069E+0	-3.777852E+0	2.739011E+0	-7.545105E-5	-1.799414E-3	9.982557E-4	-3.018042E+0
1.309600E+1	3.998304E+0	2.202419E-1	1.378051E+0	-3.778062E+0	2.738950E+0	-7.147606E-5	-2.127909E-3	9.982745E-4	-2.859043E+0
1.422100E+1	3.998366E+0	2.196951E-1	1.377971E+0	-3.778671E+0	2.738809E+0	-8.172132E-5	-2.474925E-3	9.965039E-4	-3.268853E+0
1.534200E+1	3.998099E+0	2.202131E-1	1.377917E+0	-3.777886E+0	2.738804E+0	-7.390966E-5	-2.846310E-3	1.003132E-3	-2.956386E+0
1.645800E+1	3.998339E+0	2.200116E-1	1.378024E+0	-3.778328E+0	2.738897E+0	-8.179363E-5	-3.240114E-3	9.971667E-4	-3.271745E+0
1.757800E+1	3.998321E+0	2.200116E-1	1.377855E+0	-3.778310E+0	2.738885E+0	-8.001813E-5	-3.658044E-3	9.976106E-4	-3.200725E+0
1.869700E+1	3.944329E+0	2.205871E-1	1.378122E+0	-3.723742E+0	2.703082E+0	-7.615807E-5	-4.099368E-3	2.338071E-3	-3.046323E+0
1.981500E+1	3.943884E+0	2.195224E-1	1.377588E+0	-3.724362E+0	2.702430E+0	-8.425952E-5	-4.562868E-3	2.720017E-3	-3.370381E+0
2.093600E+1	3.997955E+0	2.200403E-1	1.430236E+0	-3.777915E+0	2.738650E+0	-8.476876E-5	-5.053418E-3	1.815023E-3	-3.390750E+0
2.206100E+1	3.997946E+0	2.198964E-1	1.429381E+0	-3.778049E+0	2.738596E+0	-8.235045E-5	-5.543724E-3	1.829876E-3	-3.294018E+0
2.318400E+1	3.998382E+0	2.205295E-1	1.430342E+0	-3.777852E+0	2.739098E+0	-8.450509E-5	-6.058643E-3	1.819295E-3	-3.380204E+0
2.431100E+1	3.998293E+0	2.199252E-1	1.429942E+0	-3.778368E+0	2.738837E+0	-8.533319E-5	-6.598418E-3	1.821503E-3	-3.413328E+0
2.543200E+1	3.998159E+0	2.201554E-1	1.430440E+0	-3.778004E+0	2.738825E+0	-8.436026E-5	-7.155983E-3	1.824573E-3	-3.374410E+0
2.655200E+1	3.998355E+0	2.198676E-1	1.429381E+0	-3.778487E+0	2.738859E+0	-9.065264E-5	-7.736455E-3	1.819970E-3	-3.626106E+0
2.766800E+1	3.998275E+0	2.200978E-1	1.430298E+0	-3.778177E+0	2.738882E+0	-9.303754E-5	-8.341295E-3	1.821958E-3	-3.721502E+0
2.878500E+1	3.998390E+0	2.192058E-1	1.377409E+0	-3.779184E+0	2.738662E+0	-9.048305E-5	-8.968556E-3	1.819088E-3	-3.619322E+0
2.990400E+1	3.998328E+0	2.200691E-1	1.377925E+0	-3.778259E+0	2.738908E+0	-8.781967E-5	-9.642361E-3	1.820383E-3	-3.512787E+0
3.102500E+1	3.998213E+0	2.189756E-1	1.377400E+0	-3.779237E+0	2.738467E+0	-9.420576E-5	-1.033956E-2	1.823491E-3	-3.768230E+0
3.214600E+1	3.998328E+0	2.200403E-1	1.378006E+0	-3.778288E+0	2.738899E+0	-8.982094E-5	-1.106040E-2	1.820383E-3	-3.592838E+0
3.326700E+1	3.998363E+0	2.193497E-1	1.377463E+0	-3.779014E+0	2.738692E+0	-9.178545E-5	-1.180268E-2	1.819757E-3	-3.671418E+0
3.438700E+1	3.998238E+0	5.061126E-2	1.430359E+0	-3.947627E+0	2.682362E+0	-9.142050E-5	-1.257396E-2	1.822626E-3	-3.656820E+0
3.550500E+1	3.998362E+0	5.101411E-2	1.430270E+0	-3.947348E+0	2.682579E+0	-8.874886E-5	-1.334256E-2	1.819543E-3	-3.549954E+0
3.662400E+1	3.998219E+0	5.101410E-2	1.484048E+0	-3.947205E+0	2.682484E+0	-8.556640E-5	-1.413066E-2	1.822850E-3	-3.422656E+0
3.774200E+1	3.944352E+0	5.104287E-2	1.536358E+0	-3.893309E+0	2.646582E+0	-9.084688E-5	-1.492192E-2	3.159965E-3	-3.633875E+0
3.885700E+1	3.998530E+0	5.121552E-2	1.588766E+0	-3.947315E+0	2.682759E+0	-8.968427E-5	-1.571636E-2	2.185293E-3	-3.587371E+0
3.997500E+1	3.998370E+0	5.115797E-2	1.642544E+0	-3.947212E+0	2.682633E+0	-9.777742E-5	-1.651128E-2	2.201942E-3	-3.911097E+0
4.109200E+1	3.998370E+0	5.118674E-2	1.696375E+0	-3.947183E+0	2.682642E+0	-9.316252E-5	-1.730644E-2	2.201942E-3	-3.726501E+0
4.220800E+1	3.998370E+0	5.118674E-2	1.801769E+0	-3.947183E+0	2.682642E+0	-9.510850E-5	-1.810136E-2	2.201948E-3	-3.804340E+0
4.332600E+1	3.998369E+0	5.133061E-2	1.854373E+0	-3.947039E+0	2.682690E+0	-9.475037E-5	-1.887825E-2	2.201960E-3	-3.790015E+0
4.444400E+1	3.998511E+0	5.112918E-2	1.961413E+0	-3.947382E+0	2.682717E+0	-9.180938E-5	-1.965050E-2	2.198433E-3	-3.672375E+0
