Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
2.251000E+0	2.003850E+1	7.671728E+1	9.989765E+0	5.667878E+1	3.893143E+1	-2.074589E-6	0.000000E+0	-1.909176E-6	-8.303129E-2
3.373000E+0	2.003853E+1	7.671578E+1	9.989916E+0	5.667725E+1	3.893094E+1	3.845731E-6	0.000000E+0	7.401134E-6	1.539177E-1
4.492000E+0	2.003844E+1	7.643424E+1	9.989730E+0	5.639580E+1	3.883704E+1	6.989902E-6	0.000000E+0	1.427952E-5	2.797568E-1
5.611000E+0	2.003856E+1	7.615192E+1	9.989719E+0	5.611336E+1	3.874301E+1	1.192404E-5	0.000000E+0	2.017982E-5	4.772359E-1
6.728000E+0	2.003854E+1	7.557188E+1	9.989647E+0	5.553334E+1	3.854965E+1	2.842831E-5	0.000000E+0	4.787625E-5	1.137786E+0
7.850000E+0	2.003843E+1	7.499502E+1	9.989683E+0	5.495660E+1	3.835729E+1	3.810739E-5	0.000000E+0	6.604227E-5	1.525172E+0
8.977000E+0	2.003842E+1	7.471004E+1	9.989702E+0	5.467162E+1	3.826229E+1	2.841501E-5	0.000000E+0	5.012787E-5	1.137254E+0
1.010000E+1	2.003823E+1	7.441930E+1	9.989639E+0	5.438107E+1	3.816525E+1	2.397205E-5	0.000000E+0	4.911842E-5	9.594332E-1
1.122300E+1	2.003830E+1	7.413579E+1	9.989870E+0	5.409749E+1	3.807080E+1	1.030843E-5	0.000000E+0	2.492954E-5	4.125741E-1
1.234000E+1	2.003835E+1	7.357026E+1	9.989950E+0	5.353191E+1	3.788232E+1	6.254462E-6	0.000000E+0	1.760018E-5	2.503223E-1
1.346200E+1	2.003836E+1	7.328263E+1	9.989817E+0	5.324427E+1	3.778645E+1	-3.140405E-6	0.000000E+0	1.477696E-6	-1.256884E-1
1.458400E+1	2.003836E+1	7.299653E+1	9.989744E+0	5.295817E+1	3.769108E+1	-1.520097E-5	0.000000E+0	-1.819182E-5	-6.083884E-1
1.571200E+1	2.003842E+1	7.270920E+1	9.989628E+0	5.267078E+1	3.759535E+1	-2.214168E-5	0.000000E+0	-3.106582E-5	-8.861764E-1
1.686700E+1	2.003824E+1	7.242787E+1	9.989807E+0	5.238963E+1	3.750145E+1	-3.800391E-5	0.000000E+0	-5.369378E-5	-1.521030E+0
1.799000E+1	2.003827E+1	7.214081E+1	1.004189E+1	5.210255E+1	3.740578E+1	-4.958996E-5	0.000000E+0	-7.338474E-5	-1.984739E+0
1.910700E+1	2.003825E+1	7.185884E+1	1.004186E+1	5.182059E+1	3.731178E+1	-5.766340E-5	0.000000E+0	-8.647509E-5	-2.307862E+0
2.022700E+1	2.003811E+1	7.156532E+1	1.004198E+1	5.152721E+1	3.721385E+1	-7.150280E-5	0.000000E+0	-1.070118E-4	-2.861756E+0
2.134700E+1	2.003844E+1	7.129647E+1	1.004185E+1	5.125803E+1	3.712445E+1	-8.468336E-5	0.000000E+0	-1.347182E-4	-3.389282E+0
2.246500E+1	2.003828E+1	7.100485E+1	1.004197E+1	5.096657E+1	3.702714E+1	-9.544051E-5	0.000000E+0	-1.498291E-4	-3.819816E+0
2.358400E+1	2.003839E+1	7.072603E+1	1.004077E+1	5.068764E+1	3.693427E+1	-1.051788E-4	0.000000E+0	-1.678542E-4	-4.209573E+0
2.470400E+1	2.003845E+1	7.042947E+1	1.004192E+1	5.039102E+1	3.683546E+1	-1.208316E-4	0.000000E+0	-1.950542E-4	-4.836045E+0
2.582100E+1	2.003838E+1	7.015559E+1	1.004081E+1	5.011722E+1	3.674412E+1	-1.274448E-4	0.000000E+0	-2.046952E-4	-5.100724E+0
2.693800E+1	2.003836E+1	6.986566E+1	1.004190E+1	4.982730E+1	3.664746E+1	-1.381839E-4	0.000000E+0	-2.221659E-4	-5.530535E+0
2.805600E+1	2.003835E+1	6.958343E+1	1.004196E+1	4.954508E+1	3.655338E+1	-1.445105E-4	0.000000E+0	-2.327437E-4	-5.783745E+0
2.917700E+1	2.003848E+1	6.929902E+1	1.004187E+1	4.926054E+1	3.645866E+1	-1.635128E-4	0.000000E+0	-2.663997E-4	-6.544272E+0
3.029300E+1	2.003837E+1	6.901963E+1	1.004197E+1	4.898126E+1	3.636545E+1	-1.721418E-4	0.000000E+0	-2.785276E-4	-6.889632E+0
3.141500E+1	2.003838E+1	6.873028E+1	1.004164E+1	4.869190E+1	3.626902E+1	-1.863802E-4	0.000000E+0	-3.024348E-4	-7.459494E+0
3.253600E+1	2.003850E+1	6.844454E+1	1.004153E+1	4.840605E+1	3.617385E+1	-1.941703E-4	0.000000E+0	-3.175070E-4	-7.771277E+0
3.365700E+1	2.003834E+1	6.816052E+1	1.004158E+1	4.812218E+1	3.607907E+1	-2.049266E-4	0.000000E+0	-3.323419E-4	-8.201779E+0
3.478100E+1	2.003835E+1	6.787962E+1	1.004157E+1	4.784127E+1	3.598544E+1	-2.194180E-4	0.000000E+0	-3.564905E-4	-8.781765E+0
3.590000E+1	2.003844E+1	6.759113E+1	1.004161E+1	4.755268E+1	3.588934E+1	-2.309686E-4	0.000000E+0	-3.774373E-4	-9.244056E+0
3.702000E+1	2.003845E+1	6.730060E+1	1.004205E+1	4.726215E+1	3.579250E+1	-2.419381E-4	0.000000E+0	-3.957871E-4	-9.683088E+0
