Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
1.875000E+0	1.998448E+1	1.965616E+1	9.988584E+0	-3.283217E-1	1.987504E+1	-5.437099E-6	2.391069E-7	-2.758656E-7	-2.176090E-1
2.988000E+0	1.998436E+1	1.965889E+1	9.988547E+0	-3.254713E-1	1.987587E+1	-2.357309E-5	0.000000E+0	1.862093E-6	-9.434656E-1
4.108000E+0	1.998434E+1	1.965369E+1	9.988477E+0	-3.306531E-1	1.987412E+1	-2.114609E-5	0.000000E+0	2.310375E-6	-8.463298E-1
5.226000E+0	1.998411E+1	1.965860E+1	9.987239E+0	-3.255028E-1	1.987561E+1	-2.086957E-5	0.000000E+0	6.517325E-6	-8.352629E-1
6.342000E+0	1.998439E+1	1.965886E+1	9.988529E+0	-3.255287E-1	1.987588E+1	-6.545333E-5	0.000000E+0	1.344845E-6	-2.619639E+0
7.457000E+0	1.998431E+1	1.965820E+1	9.987240E+0	-3.261110E-1	1.987561E+1	-7.278931E-5	0.000000E+0	2.758656E-6	-2.913247E+0
8.575000E+0	1.998413E+1	1.965866E+1	9.988476E+0	-3.254706E-1	1.987564E+1	-7.032168E-5	0.000000E+0	6.034561E-6	-2.814485E+0
9.695000E+0	1.998429E+1	1.965754E+1	9.988548E+0	-3.267448E-1	1.987537E+1	-6.286944E-5	0.000000E+0	3.002314E-6	-2.516224E+0
1.081100E+1	1.998427E+1	2.035129E+1	9.988398E+0	3.670177E-1	2.010661E+1	-9.421027E-5	2.391069E-7	3.312663E-6	-3.770578E+0
1.192600E+1	1.998433E+1	2.103942E+1	9.988541E+0	1.055097E+0	2.033602E+1	-1.108260E-4	0.000000E+0	2.312650E-6	-4.435588E+0
1.304500E+1	2.003903E+1	2.070456E+1	9.987250E+0	6.655298E-1	2.026088E+1	-9.884819E-5	0.000000E+0	-9.178511E-4	-3.956201E+0
1.416500E+1	2.003901E+1	2.070356E+1	9.988505E+0	6.645488E-1	2.026052E+1	-1.027958E-4	0.000000E+0	-9.173892E-4	-4.114196E+0
1.527700E+1	2.003901E+1	2.104175E+1	9.987411E+0	1.002738E+0	2.037326E+1	-1.112464E-4	0.000000E+0	-9.175313E-4	-4.452416E+0
1.639500E+1	2.009175E+1	2.035129E+1	9.988487E+0	2.595329E-1	2.017827E+1	-9.284489E-5	0.000000E+0	-1.899858E-3	-3.715931E+0
1.751000E+1	2.009176E+1	2.017468E+1	9.988478E+0	8.291513E-2	2.011940E+1	-8.426100E-5	0.000000E+0	-2.334254E-3	-3.372378E+0
1.862800E+1	2.009178E+1	2.114565E+1	9.988166E+0	1.053868E+0	2.044307E+1	-1.042644E-4	0.000000E+0	-2.907234E-3	-4.172976E+0
1.974400E+1	2.009179E+1	2.103948E+1	9.988539E+0	9.476867E-1	2.040768E+1	-1.103445E-4	0.000000E+0	-3.609394E-3	-4.416317E+0
2.086200E+1	2.009180E+1	2.104189E+1	9.987276E+0	9.500941E-1	2.040850E+1	-1.090331E-4	0.000000E+0	-4.440708E-3	-4.363832E+0
2.197800E+1	2.009171E+1	2.121148E+1	9.988522E+0	1.119773E+0	2.046497E+1	-1.115205E-4	0.000000E+0	-5.393075E-3	-4.463383E+0
2.309200E+1	2.003910E+1	2.121088E+1	9.987525E+0	1.171775E+0	2.042969E+1	-1.144798E-4	0.000000E+0	-5.498541E-3	-4.581825E+0
2.420700E+1	2.003893E+1	2.138553E+1	9.988486E+0	1.346604E+0	2.048779E+1	-1.165503E-4	0.000000E+0	-5.532060E-3	-4.664694E+0
2.532900E+1	2.014499E+1	2.138265E+1	9.988557E+0	1.237665E+0	2.055754E+1	-1.190513E-4	0.000000E+0	-7.507752E-3	-4.764788E+0
2.644100E+1	2.014473E+1	2.035128E+1	9.988369E+0	2.065581E-1	2.021358E+1	-8.869444E-5	0.000000E+0	-8.433285E-3	-3.549817E+0
2.755800E+1	2.009196E+1	2.017462E+1	9.988546E+0	8.266165E-2	2.011951E+1	-8.445265E-5	0.000000E+0	-8.721961E-3	-3.380049E+0
2.867800E+1	2.003909E+1	2.017669E+1	9.987425E+0	1.375980E-1	2.008496E+1	-8.740658E-5	0.000000E+0	-8.831204E-3	-3.498274E+0
2.979400E+1	1.998440E+1	2.000586E+1	9.988529E+0	2.146387E-2	1.999155E+1	-8.190181E-5	2.391069E-7	-7.950772E-3	-3.277956E+0
3.091300E+1	1.993073E+1	2.000529E+1	9.987896E+0	7.455678E-2	1.995558E+1	-7.835845E-5	0.000000E+0	-6.930600E-3	-3.136140E+0
3.203000E+1	1.993061E+1	2.138570E+1	9.988590E+0	1.455090E+0	2.041564E+1	-1.148854E-4	0.000000E+0	-6.542680E-3	-4.598059E+0
3.314500E+1	1.998446E+1	2.060788E+1	9.988680E+0	6.234187E-1	2.019227E+1	-9.874334E-5	0.000000E+0	-7.093959E-3	-3.952005E+0
3.426400E+1	2.003911E+1	2.017706E+1	9.988324E+0	1.379543E-1	2.008509E+1	-8.072035E-5	0.000000E+0	-7.996597E-3	-3.230670E+0
3.537800E+1	2.003901E+1	2.017470E+1	9.988574E+0	1.356954E-1	2.008424E+1	-8.093540E-5	0.000000E+0	-7.994750E-3	-3.239277E+0
3.649600E+1	2.003900E+1	2.035132E+1	9.987419E+0	3.123195E-1	2.014310E+1	-8.935851E-5	0.000000E+0	-7.994501E-3	-3.576396E+0
3.761000E+1	2.009172E+1	2.052527E+1	9.988539E+0	4.335493E-1	2.023624E+1	-9.784886E-5	0.000000E+0	-8.976615E-3	-3.916205E+0
3.872600E+1	2.009201E+1	2.070427E+1	1.004062E+1	6.122596E-1	2.029610E+1	-9.553984E-5	0.000000E+0	-9.416879E-3	-3.823791E+0
3.984200E+1	2.009170E+1	2.070416E+1	1.004068E+1	6.124548E-1	2.029585E+1	-9.266393E-5	0.000000E+0	-9.987611E-3	-3.708688E+0
4.095500E+1	2.009188E+1	2.052386E+1	1.004071E+1	4.319869E-1	2.023587E+1	-9.496218E-5	0.000000E+0	-1.069266E-2	-3.800671E+0
4.207600E+1	2.009188E+1	2.052556E+1	9.987354E+0	4.336851E-1	2.023644E+1	-9.225944E-5	0.000000E+0	-1.152424E-2	-3.692499E+0
4.318800E+1	2.003911E+1	2.035183E+1	9.988583E+0	3.127223E-1	2.014335E+1	-8.465643E-5	0.000000E+0	-1.150047E-2	-3.388204E+0
4.430600E+1	1.998438E+1	2.035174E+1	9.987586E+0	3.673692E-1	2.010683E+1	-9.220921E-5	0.000000E+0	-1.061350E-2	-3.690489E+0
