Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
1.865000E+0	5.999329E+1	5.977046E+1	1.000366E+1	-2.228264E-1	5.991901E+1	-9.881852E-6	0.000000E+0	-3.740207E-6	-3.947503E-1
2.982000E+0	5.999317E+1	5.977041E+1	1.000278E+1	-2.227619E-1	5.991891E+1	-8.872081E-6	0.000000E+0	-1.809778E-6	-3.544130E-1
4.098000E+0	5.999334E+1	5.976505E+1	1.000360E+1	-2.282853E-1	5.991724E+1	-6.347863E-6	0.000000E+0	-4.524444E-6	-2.535781E-1
5.215000E+0	5.999301E+1	5.977029E+1	1.000358E+1	-2.227206E-1	5.991877E+1	1.673338E-5	0.000000E+0	6.635852E-7	6.684482E-1
6.334000E+0	5.999311E+1	5.976428E+1	1.000355E+1	-2.288295E-1	5.991683E+1	2.408748E-5	0.000000E+0	-9.048889E-7	9.622226E-1
7.447000E+0	5.999302E+1	5.976986E+1	1.000356E+1	-2.231560E-1	5.991863E+1	2.417970E-5	0.000000E+0	5.429333E-7	9.659065E-1
8.563000E+0	5.999296E+1	5.959995E+1	1.000255E+1	-3.930038E-1	5.986196E+1	3.144401E-5	0.000000E+0	1.508148E-6	1.256094E+0
9.678000E+0	5.999332E+1	5.960022E+1	1.000365E+1	-3.930996E-1	5.986228E+1	2.828652E-5	0.000000E+0	-1.508936E-6	1.129962E+0
1.079800E+1	5.999313E+1	5.960050E+1	1.000258E+1	-3.926326E-1	5.986226E+1	2.573889E-5	0.000000E+0	1.386708E-6	1.028191E+0
1.191600E+1	5.999324E+1	6.027754E+1	1.000360E+1	2.842989E-1	6.008801E+1	1.349829E-5	0.000000E+0	-6.118552E-8	5.392161E-1
1.302900E+1	5.999313E+1	6.028597E+1	1.000364E+1	2.928362E-1	6.009075E+1	1.227661E-5	0.000000E+0	1.627940E-6	4.904137E-1
