Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
2.256000E+0	6.004662E+1	2.548728E+2	1.016293E+1	1.948262E+2	1.249887E+2	-5.237336E-6	1.422480E-5	-4.643465E-6	-2.088126E-1
3.380000E+0	6.004656E+1	2.548733E+2	1.016330E+1	1.948267E+2	1.249888E+2	2.849894E-8	5.882798E-5	5.106056E-6	1.136253E-3
4.503000E+0	6.004618E+1	2.548730E+2	1.011054E+1	1.948268E+2	1.249885E+2	-6.568540E-6	1.275410E-4	2.974949E-7	-2.618877E-1
5.629000E+0	6.004605E+1	2.545897E+2	1.005741E+1	1.945437E+2	1.248939E+2	-3.727363E-8	1.882978E-4	1.332485E-5	-1.486099E-3
6.758000E+0	6.004661E+1	2.542972E+2	1.005620E+1	1.942505E+2	1.247968E+2	9.708203E-6	2.307310E-4	2.047302E-5	3.870660E-1
7.921000E+0	5.999161E+1	2.537660E+2	1.000421E+1	1.937744E+2	1.245831E+2	2.428545E-5	2.765397E-4	9.035166E-4	9.682607E-1
9.041000E+0	5.999161E+1	2.531916E+2	1.000520E+1	1.932000E+2	1.243916E+2	2.573895E-5	2.777452E-4	9.059353E-4	1.026212E+0
1.016300E+1	5.999155E+1	2.526235E+2	1.000421E+1	1.926319E+2	1.242022E+2	2.650483E-5	2.777452E-4	9.111279E-4	1.056748E+0
1.128600E+1	5.999149E+1	2.517693E+2	1.000518E+1	1.917778E+2	1.239174E+2	3.733489E-5	2.777452E-4	9.297524E-4	1.488542E+0
1.240500E+1	5.999174E+1	2.513952E+2	1.000425E+1	1.914034E+2	1.237929E+2	3.313846E-5	2.777452E-4	9.190915E-4	1.321230E+0
1.352400E+1	5.999263E+1	2.506072E+2	1.000519E+1	1.906146E+2	1.235308E+2	3.689183E-5	2.779863E-4	9.109877E-4	1.470877E+0
1.464000E+1	5.999261E+1	2.500294E+2	1.000524E+1	1.900368E+2	1.233382E+2	2.938961E-5	2.777452E-4	8.991669E-4	1.171764E+0
1.575700E+1	5.999258E+1	2.494501E+2	1.000517E+1	1.894575E+2	1.231451E+2	1.823126E-5	2.777452E-4	8.808404E-4	7.268802E-1
1.687500E+1	5.999126E+1	2.488764E+2	1.000522E+1	1.888852E+2	1.229530E+2	1.063794E-5	2.777452E-4	8.892470E-4	4.241346E-1
1.799900E+1	5.999249E+1	2.483012E+2	1.000496E+1	1.883087E+2	1.227621E+2	3.656770E-6	2.779863E-4	8.579749E-4	1.457954E-1
1.912500E+1	5.999260E+1	2.477253E+2	1.000507E+1	1.877327E+2	1.225702E+2	-6.903229E-6	2.779863E-4	8.388954E-4	-2.752318E-1
2.024200E+1	5.999249E+1	2.468677E+2	1.000490E+1	1.868752E+2	1.222842E+2	-9.624353E-6	2.779863E-4	8.359350E-4	-3.837230E-1
2.136000E+1	5.999260E+1	2.465817E+2	1.000503E+1	1.865891E+2	1.221890E+2	-3.025420E-5	2.779863E-4	8.000991E-4	-1.206235E+0
2.247800E+1	5.999258E+1	2.457178E+2	1.000395E+1	1.857252E+2	1.219010E+2	-3.723776E-5	2.779863E-4	7.885387E-4	-1.484669E+0
2.359700E+1	5.999239E+1	2.451359E+2	1.000505E+1	1.851435E+2	1.217069E+2	-4.430497E-5	2.777452E-4	7.796727E-4	-1.766439E+0
2.471500E+1	5.999269E+1	2.445714E+2	1.000397E+1	1.845787E+2	1.215189E+2	-6.140904E-5	2.779863E-4	7.466891E-4	-2.448378E+0
2.583600E+1	5.999270E+1	2.439939E+2	1.000519E+1	1.840012E+2	1.213264E+2	-7.148573E-5	2.779863E-4	7.296199E-4	-2.850136E+0
2.695900E+1	5.999260E+1	2.434266E+2	1.000427E+1	1.834340E+2	1.211373E+2	-8.312905E-5	2.779863E-4	7.118128E-4	-3.314355E+0
2.808300E+1	5.999183E+1	2.428487E+2	9.951535E+0	1.828569E+2	1.209441E+2	-9.200363E-5	2.777452E-4	7.089229E-4	-3.668185E+0
