Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
1.875000E+0	4.967978E+0	5.072266E+0	1.287916E+0	1.042885E-1	5.002740E+0	5.027905E-6	-3.037838E-5	3.423289E-4	2.004626E-1
2.995000E+0	4.968022E+0	5.070712E+0	1.288058E+0	1.026901E-1	5.002252E+0	2.061860E-7	-7.546376E-5	1.021398E-3	8.220637E-3
4.112000E+0	5.021217E+0	5.071345E+0	1.287871E+0	5.012766E-2	5.037927E+0	1.955645E-6	-1.434535E-4	7.618068E-4	7.797155E-2
5.231000E+0	5.021342E+0	5.069302E+0	1.287987E+0	4.795984E-2	5.037329E+0	-4.115200E-6	-2.348297E-4	1.810706E-3	-1.640730E-1
6.351000E+0	5.074574E+0	5.071460E+0	1.287889E+0	-3.113414E-3	5.073536E+0	-5.583439E-6	-3.493514E-4	1.879406E-3	-2.226117E-1
7.476000E+0	5.180760E+0	5.243322E+0	1.339528E+0	6.256192E-2	5.201614E+0	-7.114532E-6	-4.877418E-4	6.538547E-4	-2.836564E-1
8.601000E+0	5.234001E+0	5.243956E+0	1.339279E+0	9.954492E-3	5.237319E+0	-9.777395E-6	-6.275788E-4	5.739525E-4	-3.898248E-1
9.720000E+0	5.288406E+0	5.414781E+0	1.339528E+0	1.263750E-1	5.330531E+0	-1.965749E-5	-7.900790E-4	4.405998E-4	-7.837441E-1
1.083800E+1	5.341513E+0	5.416018E+0	1.339483E+0	7.450511E-2	5.366348E+0	-2.066352E-5	-9.750014E-4	3.410855E-4	-8.238546E-1
1.195700E+1	5.395386E+0	5.412768E+0	1.339519E+0	1.738185E-2	5.401180E+0	-3.243193E-5	-1.182828E-3	-2.895405E-5	-1.293061E+0
1.307500E+1	5.449017E+0	5.415961E+0	1.339590E+0	-3.305585E-2	5.437998E+0	-3.244651E-5	-1.413800E-3	-3.973402E-5	-1.293642E+0
1.419500E+1	5.502026E+0	5.587938E+0	1.338958E+0	8.591208E-2	5.530663E+0	-4.459875E-5	-1.668882E-3	-2.025476E-5	-1.778152E+0
1.531300E+1	5.554616E+0	5.589175E+0	1.339279E+0	3.455884E-2	5.566136E+0	-4.489419E-5	-1.945181E-3	-4.911791E-5	-1.789931E+0
1.643000E+1	5.607954E+0	5.757498E+0	1.391416E+0	1.495437E-1	5.657802E+0	-5.070466E-5	-2.245589E-3	-1.995041E-5	-2.021595E+0
1.755300E+1	5.661407E+0	5.759080E+0	1.392056E+0	9.767240E-2	5.693965E+0	-4.689330E-5	-2.550096E-3	2.013636E-4	-1.869636E+0
1.867800E+1	5.715289E+0	5.754907E+0	1.443713E+0	3.961876E-2	5.728495E+0	-4.557898E-5	-2.875579E-3	2.741552E-4	-1.817234E+0
