Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
1.869000E+0	6.004715E+1	6.028672E+1	1.000520E+1	2.395681E-1	6.012701E+1	4.197028E-6	0.000000E+0	2.097482E-6	1.673355E-1
2.987000E+0	6.004704E+1	6.028094E+1	1.000408E+1	2.338992E-1	6.012501E+1	1.742704E-5	0.000000E+0	3.948201E-6	6.948162E-1
4.103000E+0	6.004716E+1	6.028652E+1	1.000484E+1	2.393553E-1	6.012695E+1	1.973347E-5	0.000000E+0	1.912410E-6	7.867735E-1
5.218000E+0	6.004610E+1	6.028629E+1	1.000487E+1	2.401855E-1	6.012616E+1	4.575240E-5	0.000000E+0	1.912410E-5	1.824148E+0
6.335000E+0	6.004578E+1	6.028594E+1	1.000479E+1	2.401684E-1	6.012583E+1	5.397892E-5	0.000000E+0	2.436781E-5	2.152140E+0
7.451000E+0	6.004636E+1	6.011374E+1	1.000482E+1	6.738560E-2	6.006882E+1	6.572192E-5	0.000000E+0	1.499083E-5	2.620333E+0
8.565000E+0	6.004641E+1	5.993938E+1	1.000388E+1	-1.070326E-1	6.001073E+1	6.894809E-5	0.000000E+0	1.412716E-5	2.748960E+0
9.680000E+0	6.004637E+1	5.994421E+1	1.000488E+1	-1.021567E-1	6.001232E+1	6.335129E-5	0.000000E+0	1.739615E-5	2.525816E+0
1.079500E+1	6.004628E+1	6.080111E+1	1.000483E+1	7.548331E-1	6.029789E+1	4.239974E-5	0.000000E+0	1.917951E-5	1.690478E+0
1.190900E+1	6.004619E+1	6.080133E+1	1.000481E+1	7.551433E-1	6.029790E+1	4.626797E-5	0.000000E+0	2.035730E-5	1.844704E+0
1.303000E+1	6.009943E+1	6.045789E+1	1.000487E+1	3.584586E-1	6.021892E+1	5.388091E-5	0.000000E+0	-8.404797E-4	2.148232E+0
1.414800E+1	6.009952E+1	6.045366E+1	1.000380E+1	3.541374E-1	6.021757E+1	5.299073E-5	0.000000E+0	-1.302878E-3	2.112740E+0
1.525800E+1	6.004610E+1	6.045774E+1	1.000483E+1	4.116442E-1	6.018331E+1	4.993166E-5	0.000000E+0	-1.062863E-3	1.990775E+0
1.637300E+1	5.999203E+1	6.045259E+1	1.000406E+1	4.605557E-1	6.014555E+1	5.768605E-5	0.000000E+0	-2.412166E-4	2.299943E+0
1.749100E+1	5.999180E+1	6.063217E+1	1.000487E+1	6.403725E-1	6.020526E+1	4.667173E-5	0.000000E+0	-2.372373E-4	1.860802E+0
1.860600E+1	6.000092E+1	6.063223E+1	1.000482E+1	6.313130E-1	6.021136E+1	4.690161E-5	0.000000E+0	-3.816377E-4	1.869967E+0
1.972400E+1	6.004623E+1	6.063100E+1	1.000384E+1	5.847686E-1	6.024115E+1	5.093130E-5	0.000000E+0	-1.086901E-3	2.030631E+0
2.083700E+1	6.004610E+1	6.080173E+1	1.000502E+1	7.556339E-1	6.029798E+1	4.774747E-5	0.000000E+0	-1.085106E-3	1.903692E+0
2.195200E+1	6.004628E+1	6.079586E+1	1.000410E+1	7.495887E-1	6.029614E+1	4.064397E-5	0.000000E+0	-1.087703E-3	1.620475E+0
2.307000E+1	6.009941E+1	6.045830E+1	1.000501E+1	3.588958E-1	6.021904E+1	4.850749E-5	0.000000E+0	-1.947171E-3	1.933994E+0
2.418700E+1	6.010025E+1	6.045812E+1	1.000506E+1	3.578763E-1	6.021954E+1	4.978294E-5	0.000000E+0	-2.422687E-3	1.984846E+0
2.530000E+1	6.004625E+1	6.028597E+1	1.000501E+1	2.397164E-1	6.012616E+1	5.558424E-5	0.000000E+0	-2.180713E-3	2.216144E+0
2.641400E+1	5.999262E+1	6.063228E+1	1.000509E+1	6.396636E-1	6.020584E+1	5.282560E-5	0.000000E+0	-1.366003E-3	2.106157E+0
2.753300E+1	5.999282E+1	6.028019E+1	1.000398E+1	2.873617E-1	6.008861E+1	6.018343E-5	0.000000E+0	-1.369018E-3	2.399513E+0
2.864700E+1	5.999252E+1	6.045769E+1	1.000503E+1	4.651641E-1	6.014758E+1	5.172347E-5	0.000000E+0	-1.364255E-3	2.062215E+0
2.976300E+1	5.999272E+1	6.062984E+1	1.000511E+1	6.371188E-1	6.020509E+1	4.893118E-5	0.000000E+0	-1.367631E-3	1.950886E+0
3.087700E+1	6.004710E+1	6.045778E+1	1.000512E+1	4.106850E-1	6.018399E+1	5.790222E-5	0.000000E+0	-2.216528E-3	2.308561E+0
3.199500E+1	6.004707E+1	6.063246E+1	1.000506E+1	5.853930E-1	6.024220E+1	5.168872E-5	0.000000E+0	-2.216096E-3	2.060829E+0
3.311200E+1	6.004694E+1	6.062590E+1	1.000359E+1	5.789586E-1	6.023993E+1	4.160811E-5	0.000000E+0	-2.214301E-3	1.658916E+0
3.422600E+1	6.004711E+1	6.063254E+1	1.000514E+1	5.854335E-1	6.024226E+1	4.994682E-5	0.000000E+0	-2.216775E-3	1.991380E+0
3.534100E+1	6.004705E+1	6.045047E+1	1.000410E+1	4.034186E-1	6.018152E+1	5.847443E-5	0.000000E+0	-2.216029E-3	2.331376E+0
3.645900E+1	6.004671E+1	6.028488E+1	1.000501E+1	2.381615E-1	6.012610E+1	5.398158E-5	0.000000E+0	-2.210600E-3	2.152246E+0
3.757300E+1	6.004700E+1	6.063159E+1	1.000510E+1	5.845869E-1	6.024187E+1	5.387203E-5	0.000000E+0	-2.215047E-3	2.147878E+0
3.868700E+1	6.010002E+1	6.063116E+1	1.000437E+1	5.311425E-1	6.027707E+1	4.134805E-5	0.000000E+0	-3.072603E-3	1.648547E+0
3.980500E+1	6.010008E+1	6.063123E+1	1.000502E+1	5.311467E-1	6.027713E+1	4.812257E-5	0.000000E+0	-3.537946E-3	1.918647E+0
4.092000E+1	6.004683E+1	6.062599E+1	1.000394E+1	5.791594E-1	6.023988E+1	4.824501E-5	0.000000E+0	-3.304867E-3	1.923529E+0
4.203600E+1	6.004646E+1	6.063115E+1	1.000499E+1	5.846837E-1	6.024136E+1	5.116465E-5	0.000000E+0	-3.321849E-3	2.039934E+0
4.315300E+1	6.004696E+1	6.063129E+1	1.000513E+1	5.843317E-1	6.024174E+1	4.175797E-5	0.000000E+0	-3.329930E-3	1.664890E+0
4.426800E+1	6.004688E+1	6.063123E+1	1.000496E+1	5.843504E-1	6.024167E+1	5.060306E-5	0.000000E+0	-3.328394E-3	2.017544E+0
4.538900E+1	6.004703E+1	6.063146E+1	1.000503E+1	5.844279E-1	6.024184E+1	4.248716E-5	0.000000E+0	-3.330738E-3	1.693963E+0
4.650300E+1	6.004677E+1	6.062590E+1	1.000393E+1	5.791341E-1	6.023981E+1	5.261562E-5	0.000000E+0	-3.326543E-3	2.097785E+0
4.761900E+1	6.010014E+1	6.063116E+1	1.000506E+1	5.310281E-1	6.027715E+1	4.585431E-5	0.000000E+0	-4.189595E-3	1.828211E+0
4.873500E+1	6.010030E+1	6.062633E+1	1.000411E+1	5.260340E-1	6.027564E+1	4.972585E-5	0.000000E+0	-4.658229E-3	1.982570E+0
4.985100E+1	6.004691E+1	6.063123E+1	1.000505E+1	5.843122E-1	6.024168E+1	5.013086E-5	0.000000E+0	-4.427331E-3	1.998717E+0
5.096600E+1	6.004700E+1	6.063123E+1	1.000504E+1	5.842206E-1	6.024174E+1	4.443453E-5	0.000000E+0	-4.451475E-3	1.771605E+0
5.208100E+1	6.004682E+1	6.063146E+1	1.000490E+1	5.846339E-1	6.024170E+1	4.764827E-5	0.000000E+0	-4.448755E-3	1.899736E+0
5.320200E+1	6.004692E+1	6.063151E+1	1.000504E+1	5.845961E-1	6.024178E+1	4.641359E-5	0.000000E+0	-4.450297E-3	1.850510E+0
5.431300E+1	6.010018E+1	6.079425E+1	1.000409E+1	6.940719E-1	6.033154E+1	3.520979E-5	0.000000E+0	-5.311443E-3	1.403814E+0
5.542900E+1	6.010027E+1	6.045577E+1	1.000503E+1	3.554941E-1	6.021877E+1	5.604001E-5	0.000000E+0	-5.778966E-3	2.234315E+0
5.654400E+1	6.010004E+1	6.028601E+1	1.000509E+1	1.859695E-1	6.016203E+1	5.819590E-5	0.000000E+0	-6.407301E-3	2.320271E+0
5.766000E+1	6.004685E+1	6.028598E+1	1.000483E+1	2.391329E-1	6.012656E+1	5.185816E-5	0.000000E+0	-6.330718E-3	2.067585E+0
5.877600E+1	5.999263E+1	6.063203E+1	1.000500E+1	6.394010E-1	6.020577E+1	5.165201E-5	0.000000E+0	-5.512652E-3	2.059366E+0
5.989300E+1	5.999255E+1	6.062674E+1	1.000397E+1	6.341868E-1	6.020395E+1	5.436459E-5	0.000000E+0	-5.511145E-3	2.167516E+0
6.101100E+1	5.999266E+1	6.063212E+1	1.000490E+1	6.394606E-1	6.020581E+1	4.774551E-5	0.000000E+0	-5.512773E-3	1.903613E+0
6.212300E+1	6.004678E+1	6.062688E+1	1.000464E+1	5.800971E-1	6.024015E+1	4.649307E-5	0.000000E+0	-6.358118E-3	1.853679E+0
6.323800E+1	6.009998E+1	6.063180E+1	1.000488E+1	5.318175E-1	6.027725E+1	4.828216E-5	0.000000E+0	-7.218153E-3	1.925010E+0
6.435700E+1	6.010013E+1	6.063243E+1	1.000505E+1	5.323018E-1	6.027757E+1	4.335520E-5	0.000000E+0	-7.685217E-3	1.728572E+0
6.547400E+1	6.010019E+1	6.063088E+1	1.000363E+1	5.306870E-1	6.027708E+1	4.834402E-5	0.000000E+0	-8.316856E-3	1.927476E+0
6.658700E+1	6.004684E+1	6.063245E+1	1.000502E+1	5.856142E-1	6.024205E+1	4.458975E-5	0.000000E+0	-8.237199E-3	1.777794E+0
6.770400E+1	6.004655E+1	6.062702E+1	1.000368E+1	5.804621E-1	6.024004E+1	4.065117E-5	0.000000E+0	-8.259576E-3	1.620762E+0
6.881800E+1	6.004698E+1	6.063260E+1	1.000472E+1	5.856246E-1	6.024219E+1	4.630849E-5	0.000000E+0	-8.266423E-3	1.846320E+0
6.993500E+1	6.004609E+1	6.028608E+1	1.000480E+1	2.399955E-1	6.012609E+1	5.622910E-5	0.000000E+0	-8.251808E-3	2.241854E+0
7.104900E+1	6.004598E+1	6.028611E+1	1.000431E+1	2.401273E-1	6.012602E+1	5.710556E-5	0.000000E+0	-8.250081E-3	2.276799E+0
7.216300E+1	6.004573E+1	6.028654E+1	1.000476E+1	2.408069E-1	6.012600E+1	5.376485E-5	0.000000E+0	-8.246312E-3	2.143604E+0
7.327800E+1	6.004587E+1	6.028050E+1	1.000382E+1	2.346310E-1	6.012408E+1	5.547942E-5	0.000000E+0	-8.248533E-3	2.211965E+0
7.439500E+1	6.004592E+1	6.028635E+1	1.000484E+1	2.404262E-1	6.012606E+1	5.666279E-5	0.000000E+0	-8.249335E-3	2.259145E+0
7.551300E+1	6.004615E+1	6.028583E+1	1.000477E+1	2.396795E-1	6.012605E+1	5.882194E-5	0.000000E+0	-8.253339E-3	2.345231E+0
7.662900E+1	6.004624E+1	6.028347E+1	1.000474E+1	2.372323E-1	6.012532E+1	5.484826E-5	0.000000E+0	-8.254758E-3	2.186800E+0
7.774400E+1	6.004607E+1	6.028598E+1	1.000477E+1	2.399149E-1	6.012604E+1	5.237403E-5	0.000000E+0	-8.251679E-3	2.088153E+0
7.886100E+1	6.004620E+1	6.028045E+1	1.000378E+1	2.342569E-1	6.012428E+1	5.809419E-5	0.000000E+0	-8.254018E-3	2.316216E+0
7.997900E+1	6.004628E+1	6.028647E+1	1.000474E+1	2.401904E-1	6.012634E+1	5.794622E-5	0.000000E+0	-8.255313E-3	2.310316E+0
8.109100E+1	6.004638E+1	6.028080E+1	1.000452E+1	2.344191E-1	6.012452E+1	5.113919E-5	0.000000E+0	-8.256738E-3	2.038920E+0
8.220600E+1	6.004634E+1	6.028651E+1	1.000438E+1	2.401677E-1	6.012640E+1	5.525858E-5	0.000000E+0	-8.256424E-3	2.203160E+0
8.332300E+1	6.004626E+1	6.028638E+1	1.000483E+1	2.401193E-1	6.012630E+1	5.859117E-5	0.000000E+0	-8.255005E-3	2.336030E+0
8.443800E+1	6.004623E+1	6.028119E+1	1.000388E+1	2.349668E-1	6.012455E+1	5.773111E-5	0.000000E+0	-8.254270E-3	2.301739E+0
8.555200E+1	6.004679E+1	6.028635E+1	1.000514E+1	2.395603E-1	6.012664E+1	5.390384E-5	0.000000E+0	-8.263580E-3	2.149146E+0
8.667100E+1	6.004635E+1	6.028060E+1	1.000408E+1	2.342482E-1	6.012443E+1	5.916675E-5	0.000000E+0	-8.256485E-3	2.358978E+0
8.778400E+1	6.004592E+1	6.045808E+1	1.000511E+1	4.121554E-1	6.018331E+1	4.926093E-5	0.000000E+0	-8.249335E-3	1.964033E+0
8.890100E+1	6.009930E+1	6.063293E+1	1.000510E+1	5.336264E-1	6.027718E+1	4.441575E-5	0.000000E+0	-9.112813E-3	1.770856E+0
9.001700E+1	6.009912E+1	6.045814E+1	1.000508E+1	3.590171E-1	6.021879E+1	5.476462E-5	0.000000E+0	-9.571858E-3	2.183466E+0
9.113200E+1	6.004683E+1	6.063273E+1	1.000507E+1	5.859000E-1	6.024213E+1	5.084415E-5	0.000000E+0	-9.351129E-3	2.027156E+0
9.225300E+1	6.004606E+1	6.062740E+1	1.000406E+1	5.813437E-1	6.023984E+1	4.924840E-5	0.000000E+0	-9.360608E-3	1.963534E+0
9.336800E+1	6.004646E+1	6.045807E+1	1.000522E+1	4.116137E-1	6.018366E+1	5.101174E-5	0.000000E+0	-9.367085E-3	2.033838E+0
9.448500E+1	6.004699E+1	6.045284E+1	1.000457E+1	4.058506E-1	6.018227E+1	5.225810E-5	0.000000E+0	-9.375419E-3	2.083531E+0
9.559800E+1	6.004682E+1	6.063247E+1	1.000499E+1	5.856487E-1	6.024204E+1	4.955644E-5	0.000000E+0	-9.372946E-3	1.975815E+0
9.671600E+1	6.010027E+1	6.045808E+1	1.000501E+1	3.578112E-1	6.021954E+1	5.488588E-5	0.000000E+0	-1.023723E-2	2.188300E+0
9.783100E+1	6.010021E+1	6.062819E+1	1.000403E+1	5.279786E-1	6.027620E+1	4.949662E-5	0.000000E+0	-1.070139E-2	1.973430E+0
9.895100E+1	6.010014E+1	6.063224E+1	1.000505E+1	5.321082E-1	6.027751E+1	5.149672E-5	0.000000E+0	-1.133141E-2	2.053174E+0
1.000640E+2	6.004710E+1	6.062727E+1	1.000403E+1	5.801700E-1	6.024049E+1	5.105403E-5	0.000000E+0	-1.125723E-2	2.035524E+0
1.011850E+2	5.999259E+1	6.063241E+1	1.000507E+1	6.398209E-1	6.020587E+1	5.636678E-5	0.000000E+0	-1.043425E-2	2.247343E+0
1.023000E+2	6.004690E+1	6.063255E+1	1.000519E+1	5.856549E-1	6.024212E+1	4.637512E-5	0.000000E+0	-1.128223E-2	1.848976E+0
1.034120E+2	6.004680E+1	6.063270E+1	1.000509E+1	5.858979E-1	6.024210E+1	4.559628E-5	0.000000E+0	-1.128087E-2	1.817924E+0
1.045270E+2	6.010024E+1	6.063129E+1	1.000515E+1	5.310441E-1	6.027726E+1	4.924083E-5	0.000000E+0	-1.214515E-2	1.963232E+0
