C:\Documents and Settings\Physique des Roches\Mes documents\Jamie\R10\R10-10\trx_10_R10_10_w.DTA
MISTRAS-2001 (r) Location Version 
Version E4.40

Fri Nov 13 09:26:57 2015

 ID     SSSSSSSS.mmmuuun AMP  ABS-ENERGY
  1       97.0951430  44   0.000E+00
  1       97.1184525  45   0.000E+00
  1       97.1384500  46   3.611E+00
  1       97.1584477  46   5.127E+00
  1       97.1784468  45 774.592E-03
  1       97.1984427  47   8.059E+00
  1       97.2184427  45   1.449E+00
  1       97.2384407  44   1.449E+00
  1       97.2584385  45 692.850E-03
  1       97.2751245  45 692.850E-03
  1       97.2784350  46   6.640E+00
  1       97.3051813  45   6.640E+00
  1       97.4084800  47  11.215E+00
  1       97.4284795  47   6.763E+00
  1       97.4484795  45   6.763E+00
  1       97.5284707  45 687.078E-03
  1       97.9685463  46   1.543E+00
  1       98.1585898  45   1.543E+00
  1      102.4191505  45   0.000E+00
  1      102.4391485  45   3.990E+00
  1      102.5191415  45   3.990E+00
  1      102.5391405  45   0.000E+00
  1      102.5591373  46   6.850E+00
  1      102.5791368  45   2.762E+00
  1      102.5991353  45   0.000E+00
  1      102.6891873  45   0.000E+00
  1      102.6991257  45   1.318E+00
  1      102.7058725  45   1.318E+00
  1      102.7291805  45   2.525E+00
  1      102.7391228  46   5.211E+00
  1      102.7658668  46   2.800E+00
  1      102.7691780  47  10.132E+00
  1      102.7858648  45   1.989E+00
  1      102.8158007  45 687.078E-03
  1      102.8191145  46   2.176E+00
  1      102.8391135  45   0.000E+00
  1      102.8491703  46   6.215E+00
  1      102.8825430  44   6.215E+00
  1      102.8891668  46  10.949E+00
  1      102.9291643  46   5.326E+00
  1      102.9491625  45   0.000E+00
  1      102.9691593  46   6.739E+00
  1      102.9858450  45   2.084E+00
  1      103.0091573  46   2.090E+00
  1      103.0491543  45   0.000E+00
  1      103.0891493  45   0.000E+00
  1      103.1091470  46   4.852E+00
  1      103.1291445  46   7.165E+00
  1      103.2691323  46   4.354E+00
  1      103.3358753  44   4.354E+00
  1      103.4191795  44   4.354E+00
  1      103.7791450  45   4.354E+00
  1      103.8191428  45   4.354E+00
  1      103.8391410  45   0.000E+00
  1      103.9191315  46   4.306E+00
  1      103.9391298  46   9.298E+00
  1      103.9758155  45   9.298E+00
  1      103.9891375  45   4.554E+00
  1      104.0191220  45   2.084E+00
  1      104.0391208  45   3.342E+00
  1      104.0524935  45   3.342E+00
  1      104.0591197  45   3.342E+00
  1      104.0791177  45   1.414E+00
  1      104.0991138  46   5.724E+00
  1      104.1191128  45   2.033E+00
  1      104.1591090  45 664.734E-03
  1      104.1757935  46   7.311E+00
  1      104.1957938  45   7.311E+00
  1      104.1991038  46   7.495E+00
  1      104.2391013  45   2.670E+00
  1      104.2491113  45   0.000E+00
  1      104.2757838  45 687.078E-03
  1      104.2790955  47  12.444E+00
  1      104.2990938  46   8.182E+00
  1      104.3157793  46   4.909E+00
  1      104.3357798  44   4.909E+00
  1      104.3491505  45   2.096E+00
  1      104.3990848  46   4.429E+00
  1      104.4190835  46   4.820E+00
  1      104.4390818  45  13.321E+00
  1      104.4557670  45 698.436E-03
  1      104.4590890  45 698.436E-03
  1      104.4757655  45 698.436E-03
  1      104.4990758  45   0.000E+00
  1      104.5390813  44   0.000E+00
  1      104.5590798  45 687.078E-03
  1      105.7189593  45   3.269E+00
  1      105.8389490  45   3.426E+00
  1      105.8789455  45   3.426E+00
  1      105.8989418  46   4.081E+00
  1      105.9189403  46  10.695E+00
  1      105.9289408  45   0.000E+00
  1      105.9389408  45   0.000E+00
  1      106.0189303  46   7.195E+00
  1      106.0389290  46   7.806E+00
  1      106.0589290  45   7.806E+00
  1      106.0689148  46  10.654E+00
  1      106.0989223  46   4.846E+00
  1      106.1189213  46   6.372E+00
  1      106.2356450  45   0.000E+00
  1      106.3288863  46   3.631E+00
  1      106.4088788  44   3.631E+00
  1      106.5088685  45   3.631E+00
  1      107.0288105  45   0.000E+00
  1      107.0488090  45   0.000E+00
  1      107.4054558  45   0.000E+00
  1      107.4487643  46   3.633E+00
  1      107.4687640  44   3.633E+00
  1      111.5079713  45   3.633E+00
  1      111.5779033  46   6.259E+00
  1      111.5979025  45   0.000E+00
  1      111.6279585  45 721.525E-03
  1      111.6378963  46   6.148E+00
  1      111.6545828  44   6.148E+00
  1      111.6745803  46   2.408E+00
  1      111.6778918  46   3.593E+00
  1      111.6912660  45   2.241E+00
  1      111.7178880  46   6.723E+00
