Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
1.876000E+0	2.881404E+0	2.993869E+0	1.014757E+0	1.124652E-1	2.918892E+0	8.411259E-6	-3.074119E-5	3.555490E-4	3.367279E-1
3.000000E+0	2.881403E+0	2.996372E+0	1.014276E+0	1.149686E-1	2.919726E+0	1.829160E-6	-7.660900E-5	1.045302E-3	7.322674E-2
4.120000E+0	2.890806E+0	2.993695E+0	1.014738E+0	1.028885E-1	2.925103E+0	-2.047816E-7	-1.458987E-4	1.805679E-3	-8.198023E-3
5.237000E+0	2.937132E+0	2.996514E+0	1.014694E+0	5.938177E-2	2.956926E+0	-1.958923E-7	-2.378783E-4	1.773047E-3	-7.842158E-3
6.355000E+0	3.042918E+0	3.166936E+0	1.014409E+0	1.240175E-1	3.084257E+0	7.622798E-7	-3.537677E-4	2.372753E-4	3.051635E-2
7.474000E+0	3.042847E+0	3.167166E+0	1.014614E+0	1.243189E-1	3.084287E+0	-1.251365E-6	-4.928350E-4	1.338559E-3	-5.009589E-2
8.593000E+0	3.095953E+0	3.168230E+0	1.014347E+0	7.227725E-2	3.120045E+0	-2.408047E-6	-6.550802E-4	1.220533E-3	-9.640135E-2
9.713000E+0	3.149940E+0	3.339313E+0	1.069205E+0	1.893735E-1	3.213064E+0	-4.285005E-6	-8.412352E-4	1.291021E-3	-1.715416E-1
1.083500E+1	3.256277E+0	3.339371E+0	1.069205E+0	8.309402E-2	3.283975E+0	-6.340829E-6	-1.029342E-3	-9.726762E-5	-2.538424E-1
1.196100E+1	3.310059E+0	3.338651E+0	1.069285E+0	2.859227E-2	3.319590E+0	-1.700312E-5	-1.238919E-3	-2.751040E-4	-6.806860E-1
1.314600E+1	3.363628E+0	3.513101E+0	1.068743E+0	1.494731E-1	3.413453E+0	-2.169624E-5	-1.485824E-3	-4.805091E-4	-8.685656E-1
1.427000E+1	3.416343E+0	3.512900E+0	1.069384E+0	9.655709E-2	3.448529E+0	-2.944526E-5	-1.742489E-3	-6.271474E-4	-1.178782E+0
1.538800E+1	3.469681E+0	3.513389E+0	1.121449E+0	4.370865E-2	3.484250E+0	-3.455205E-5	-2.020867E-3	-5.734702E-4	-1.383222E+0
1.650400E+1	3.523143E+0	3.681970E+0	1.122000E+0	1.588264E-1	3.576085E+0	-3.909713E-5	-2.302418E-3	-8.001278E-4	-1.565175E+0
1.762500E+1	3.577121E+0	3.684790E+0	1.121413E+0	1.076682E-1	3.613011E+0	-3.493230E-5	-2.605194E-3	-1.015192E-3	-1.398445E+0
1.874500E+1	3.630299E+0	3.682459E+0	1.121894E+0	5.216027E-2	3.647685E+0	-3.365065E-5	-2.933588E-3	-1.101254E-3	-1.347137E+0
1.986300E+1	3.684108E+0	3.858405E+0	1.175605E+0	1.742968E-1	3.742207E+0	-3.750860E-5	-3.283696E-3	-1.291008E-3	-1.501582E+0
2.098100E+1	3.737917E+0	3.856276E+0	1.175249E+0	1.183587E-1	3.777370E+0	-3.761218E-5	-3.636488E-3	-1.295231E-3	-1.505728E+0
2.210200E+1	3.790551E+0	3.858405E+0	1.229183E+0	6.785314E-2	3.813169E+0	-4.541680E-5	-4.011238E-3	-1.392495E-3	-1.818171E+0
2.322300E+1	3.843177E+0	4.030696E+0	1.229005E+0	1.875190E-1	3.905684E+0	-4.499560E-5	-4.387451E-3	-1.314450E-3	-1.801309E+0
2.433800E+1	3.896444E+0	4.030927E+0	1.284896E+0	1.344829E-1	3.941271E+0	-4.889483E-5	-4.786843E-3	-1.234402E-3	-1.957407E+0
2.545800E+1	3.949710E+0	4.031272E+0	1.284780E+0	8.156165E-2	3.976897E+0	-5.957193E-5	-5.185990E-3	-1.342427E-3	-2.384843E+0
2.657700E+1	4.003715E+0	4.212426E+0	1.285109E+0	2.087105E-1	4.073285E+0	-6.824345E-5	-5.607096E-3	-1.778402E-3	-2.731990E+0
2.769200E+1	4.056777E+0	4.212397E+0	1.336053E+0	1.556198E-1	4.108650E+0	-7.144081E-5	-6.051379E-3	-2.928661E-3	-2.859990E+0
2.881200E+1	4.056038E+0	4.211735E+0	1.336507E+0	1.556969E-1	4.107937E+0	-7.239151E-5	-6.500542E-3	-3.277826E-3	-2.898049E+0
2.992800E+1	4.056154E+0	4.212224E+0	1.388724E+0	1.560704E-1	4.108177E+0	-7.141243E-5	-6.969468E-3	-3.705441E-3	-2.858854E+0
3.104800E+1	4.003225E+0	4.211965E+0	1.389106E+0	2.087396E-1	4.072805E+0	-6.671884E-5	-7.443760E-3	-3.003199E-3	-2.670955E+0
3.216700E+1	4.003137E+0	4.212656E+0	1.441394E+0	2.095189E-1	4.072976E+0	-6.817913E-5	-7.937571E-3	-3.017097E-3	-2.729415E+0
3.328900E+1	4.003270E+0	4.212166E+0	1.495114E+0	2.088967E-1	4.072902E+0	-6.607207E-5	-8.436506E-3	-3.020403E-3	-2.645063E+0
3.440900E+1	4.003234E+0	4.212483E+0	1.495150E+0	2.092485E-1	4.072984E+0	-6.536037E-5	-8.934464E-3	-3.019527E-3	-2.616572E+0
3.552600E+1	4.003395E+0	4.212541E+0	1.547340E+0	2.091461E-1	4.073110E+0	-6.576389E-5	-9.454381E-3	-3.023508E-3	-2.632726E+0
3.664100E+1	4.003376E+0	4.212598E+0	1.600063E+0	2.092215E-1	4.073117E+0	-6.425845E-5	-9.975761E-3	-3.023058E-3	-2.572459E+0
3.776200E+1	4.003350E+0	4.213087E+0	1.652547E+0	2.097371E-1	4.073263E+0	-5.872338E-5	-1.050080E-2	-3.022406E-3	-2.350873E+0
3.888400E+1	4.003679E+0	4.212311E+0	1.653534E+0	2.086315E-1	4.073223E+0	-5.920863E-5	-1.103072E-2	-3.030583E-3	-2.370299E+0
4.000600E+1	4.003653E+0	4.031128E+0	1.707228E+0	2.747513E-2	4.012811E+0	-6.201524E-5	-1.157845E-2	-3.029931E-3	-2.482656E+0
4.112300E+1	3.949764E+0	4.029805E+0	1.759685E+0	8.004087E-2	3.976444E+0	-5.674564E-5	-1.212764E-2	-1.690703E-3	-2.271698E+0
4.224100E+1	3.949737E+0	4.031244E+0	1.812693E+0	8.150622E-2	3.976906E+0	-4.818376E-5	-1.267781E-2	-1.327488E-3	-1.928941E+0
4.336100E+1	4.003555E+0	4.029689E+0	1.865292E+0	2.613446E-2	4.012266E+0	-5.453678E-5	-1.323042E-2	-2.250665E-3	-2.183271E+0
4.448100E+1	4.003697E+0	4.212857E+0	1.919813E+0	2.091603E-1	4.073417E+0	-6.940294E-5	-1.378084E-2	-2.240045E-3	-2.778408E+0
4.559900E+1	4.003617E+0	4.212339E+0	1.971442E+0	2.087222E-1	4.073191E+0	-6.646101E-5	-1.431295E-2	-2.238055E-3	-2.660634E+0
4.671300E+1	4.003519E+0	4.212626E+0	2.025918E+0	2.091076E-1	4.073221E+0	-5.767672E-5	-1.433028E-2	-2.235369E-3	-2.308972E+0
4.783100E+1	4.003696E+0	4.212914E+0	2.025287E+0	2.092175E-1	4.073436E+0	-6.373827E-5	-1.433028E-2	-2.240278E-3	-2.551634E+0
4.894500E+1	4.003599E+0	4.212425E+0	2.025892E+0	2.088264E-1	4.073207E+0	-6.548412E-5	-1.433028E-2	-2.237848E-3	-2.621526E+0
5.006100E+1	4.003706E+0	4.212425E+0	2.025865E+0	2.087195E-1	4.073279E+0	-6.030369E-5	-1.433028E-2	-2.240503E-3	-2.414138E+0
5.117900E+1	4.003697E+0	4.211764E+0	2.025812E+0	2.080666E-1	4.073052E+0	-6.679207E-5	-1.433028E-2	-2.240045E-3	-2.673887E+0
5.229900E+1	4.003724E+0	4.212541E+0	2.025937E+0	2.088166E-1	4.073330E+0	-6.722485E-5	-1.433028E-2	-2.240965E-3	-2.691212E+0
5.341300E+1	4.003751E+0	4.212109E+0	2.025127E+0	2.083586E-1	4.073204E+0	-5.816497E-5	-1.433028E-2	-2.241628E-3	-2.328518E+0
5.453000E+1	4.003671E+0	4.212224E+0	1.972288E+0	2.085538E-1	4.073189E+0	-6.276154E-5	-1.433028E-2	-1.903436E-3	-2.512533E+0
5.564900E+1	4.003715E+0	4.212282E+0	1.971442E+0	2.085670E-1	4.073237E+0	-6.576148E-5	-1.433028E-2	-1.218961E-3	-2.632629E+0
5.676300E+1	4.056803E+0	4.212138E+0	1.972225E+0	1.553348E-1	4.108581E+0	-6.653491E-5	-1.433028E-2	-1.366671E-3	-2.663592E+0
5.788300E+1	4.110238E+0	4.212511E+0	1.972305E+0	1.022733E-1	4.144329E+0	-7.294219E-5	-1.433028E-2	-1.731749E-3	-2.920095E+0
5.899900E+1	4.110230E+0	4.212109E+0	1.972207E+0	1.018791E-1	4.144190E+0	-6.793062E-5	-1.433028E-2	-6.536394E-4	-2.719466E+0
6.011400E+1	4.217323E+0	4.379826E+0	1.972163E+0	1.625024E-1	4.271491E+0	-8.025596E-5	-1.433028E-2	-1.931148E-3	-3.212887E+0
6.123600E+1	4.217385E+0	4.378560E+0	1.971255E+0	1.611744E-1	4.271110E+0	-8.255061E-5	-1.433028E-2	-8.154805E-4	-3.304748E+0
6.235000E+1	4.323722E+0	4.479696E+0	1.972181E+0	1.559741E-1	4.375714E+0	-8.349013E-5	-1.433028E-2	-2.000971E-3	-3.342361E+0
6.346600E+1	4.377184E+0	4.550391E+0	1.971380E+0	1.732067E-1	4.434920E+0	-8.832684E-5	-1.433028E-2	-2.246807E-3	-3.535988E+0
6.458500E+1	4.431358E+0	4.550419E+0	1.972189E+0	1.190614E-1	4.471045E+0	-8.785572E-5	-1.433028E-2	-2.302238E-3	-3.517128E+0
6.570200E+1	4.484615E+0	4.550419E+0	1.972234E+0	6.580413E-2	4.506550E+0	-9.400143E-5	-1.433028E-2	-2.334252E-3	-3.763159E+0
6.682100E+1	4.538540E+0	4.718165E+0	1.972269E+0	1.796248E-1	4.598415E+0	-1.021575E-4	-1.433028E-2	-2.445796E-3	-4.089673E+0
6.793900E+1	4.538477E+0	4.720697E+0	1.972349E+0	1.822192E-1	4.599217E+0	-1.011463E-4	-1.433028E-2	-1.252044E-3	-4.049189E+0
6.905500E+1	4.646746E+0	4.718798E+0	1.971406E+0	7.205252E-2	4.670763E+0	-1.003658E-4	-1.433028E-2	-2.027629E-3	-4.017946E+0
7.017500E+1	4.699469E+0	4.894456E+0	1.972278E+0	1.949873E-1	4.764465E+0	-1.006060E-4	-1.433028E-2	-2.116663E-3	-4.027562E+0
7.129200E+1	4.752576E+0	4.892472E+0	1.971469E+0	1.398958E-1	4.799208E+0	-1.072505E-4	-1.433028E-2	-2.194312E-3	-4.293558E+0
7.240800E+1	4.805709E+0	4.894256E+0	2.025945E+0	8.854669E-2	4.835224E+0	-1.046752E-4	-1.433028E-2	-2.285134E-3	-4.190461E+0
7.352300E+1	4.859661E+0	5.063497E+0	2.025874E+0	2.038368E-1	4.927606E+0	-1.087706E-4	-1.433028E-2	-2.356203E-3	-4.354414E+0
7.464200E+1	4.912847E+0	5.063382E+0	2.025945E+0	1.505353E-1	4.963025E+0	-1.123523E-4	-1.433028E-2	-2.385214E-3	-4.497799E+0
7.575800E+1	4.966202E+0	5.063785E+0	2.025954E+0	9.758290E-2	4.998730E+0	-1.111243E-4	-1.433028E-2	-2.721345E-3	-4.448640E+0
7.687600E+1	5.019780E+0	5.060476E+0	2.025554E+0	4.069660E-2	5.033345E+0	-1.161696E-4	-1.433028E-2	-3.992202E-3	-4.650619E+0
7.799400E+1	5.019584E+0	5.063641E+0	2.025928E+0	4.405711E-2	5.034270E+0	-1.129141E-4	-1.433028E-2	-3.987431E-3	-4.520292E+0
7.911100E+1	5.019816E+0	5.060765E+0	2.025118E+0	4.094825E-2	5.033466E+0	-1.132063E-4	-1.433028E-2	-3.993098E-3	-4.531986E+0
8.022700E+1	5.019817E+0	5.064045E+0	2.025972E+0	4.422821E-2	5.034560E+0	-1.176895E-4	-1.433028E-2	-3.993109E-3	-4.711465E+0
8.134500E+1	5.019683E+0	5.063987E+0	2.025883E+0	4.430433E-2	5.034451E+0	-1.152347E-4	-1.433028E-2	-3.989840E-3	-4.613192E+0
8.246500E+1	4.966238E+0	5.063671E+0	2.025963E+0	9.743221E-2	4.998716E+0	-1.099397E-4	-1.433028E-2	-2.685633E-3	-4.401217E+0
8.358200E+1	4.966078E+0	5.063786E+0	2.026061E+0	9.770752E-2	4.998647E+0	-1.138488E-4	-1.433028E-2	-2.681967E-3	-4.557708E+0
8.469600E+1	4.966203E+0	5.060448E+0	2.025545E+0	9.424509E-2	4.997618E+0	-1.099392E-4	-1.433028E-2	-2.684760E-3	-4.401196E+0
8.581200E+1	4.966176E+0	5.063843E+0	2.026034E+0	9.766715E-2	4.998731E+0	-1.100183E-4	-1.433028E-2	-2.617979E-3	-4.404361E+0
8.693100E+1	4.966256E+0	5.060592E+0	2.025270E+0	9.433555E-2	4.997701E+0	-1.114966E-4	-1.433442E-2	-2.483562E-3	-4.463543E+0
8.804900E+1	4.966167E+0	5.063584E+0	2.026079E+0	9.741694E-2	4.998640E+0	-1.102828E-4	-1.434369E-2	-2.275480E-3	-4.414951E+0
8.916800E+1	5.019710E+0	5.064218E+0	2.025243E+0	4.450765E-2	5.034546E+0	-1.177867E-4	-1.435736E-2	-3.305413E-3	-4.715355E+0
9.028700E+1	5.019773E+0	5.064707E+0	2.026088E+0	4.493465E-2	5.034751E+0	-1.190753E-4	-1.437590E-2	-3.283760E-3	-4.766942E+0
9.141700E+1	5.019194E+0	5.061945E+0	2.024940E+0	4.275134E-2	5.033444E+0	-1.206383E-4	-1.439883E-2	-3.187169E-3	-4.829512E+0
9.254200E+1	5.019185E+0	5.064448E+0	2.025795E+0	4.526283E-2	5.034273E+0	-1.134454E-4	-1.442713E-2	-3.032522E-3	-4.541561E+0
9.365900E+1	5.019104E+0	5.063325E+0	2.024931E+0	4.422095E-2	5.033845E+0	-1.104003E-4	-1.445934E-2	-2.806096E-3	-4.419656E+0
9.477900E+1	5.019149E+0	5.064361E+0	2.025848E+0	4.521211E-2	5.034220E+0	-1.156082E-4	-1.449642E-2	-2.511233E-3	-4.628144E+0
9.589500E+1	5.019078E+0	5.236538E+0	2.025723E+0	2.174598E-1	5.091564E+0	-1.194057E-4	-1.453814E-2	-2.147192E-3	-4.780167E+0
9.701300E+1	5.019184E+0	5.236509E+0	2.025714E+0	2.173249E-1	5.091625E+0	-1.166067E-4	-1.458450E-2	-1.714763E-3	-4.668116E+0
9.813200E+1	5.072851E+0	5.236566E+0	2.079274E+0	1.637152E-1	5.127423E+0	-1.173462E-4	-1.463525E-2	-2.557630E-3	-4.697718E+0
9.925000E+1	5.073020E+0	5.233833E+0	2.079256E+0	1.608127E-1	5.126624E+0	-1.199276E-4	-1.466940E-2	-2.311084E-3	-4.801063E+0
1.003690E+2	5.125761E+0	5.237142E+0	2.078972E+0	1.113805E-1	5.162888E+0	-1.289993E-4	-1.470722E-2	-3.335821E-3	-5.164230E+0
1.014860E+2	5.125771E+0	5.233603E+0	2.078474E+0	1.078326E-1	5.161715E+0	-1.257303E-4	-1.474992E-2	-3.276531E-3	-5.033361E+0
1.026010E+2	5.125824E+0	5.236625E+0	2.079230E+0	1.108006E-1	5.162758E+0	-1.227257E-4	-1.479749E-2	-3.159795E-3	-4.913079E+0
1.037210E+2	5.125709E+0	5.236768E+0	2.079292E+0	1.110599E-1	5.162729E+0	-1.216575E-4	-1.484946E-2	-2.969506E-3	-4.870316E+0
1.048420E+2	5.125797E+0	5.236653E+0	2.079479E+0	1.108558E-1	5.162749E+0	-1.216559E-4	-1.490606E-2	-2.712885E-3	-4.870249E+0
1.059580E+2	5.125735E+0	5.236940E+0	2.079586E+0	1.112056E-1	5.162803E+0	-1.214723E-4	-1.496706E-2	-2.384622E-3	-4.862901E+0
1.070750E+2	5.179028E+0	5.236077E+0	2.078589E+0	5.704903E-2	5.198044E+0	-1.232462E-4	-1.503269E-2	-3.333264E-3	-4.933914E+0
1.081940E+2	5.179214E+0	5.236595E+0	2.079319E+0	5.738050E-2	5.198341E+0	-1.235253E-4	-1.510344E-2	-3.191829E-3	-4.945087E+0
1.093120E+2	5.178939E+0	5.232596E+0	2.132932E+0	5.365688E-2	5.196824E+0	-1.235468E-4	-1.517859E-2	-2.981648E-3	-4.945948E+0
1.104290E+2	5.179606E+0	5.237027E+0	2.133404E+0	5.742066E-2	5.198747E+0	-1.224400E-4	-1.523714E-2	-2.724519E-3	-4.901642E+0
1.115500E+2	5.179713E+0	5.233143E+0	2.133413E+0	5.342985E-2	5.197523E+0	-1.214803E-4	-1.529935E-2	-2.384916E-3	-4.863222E+0
1.126730E+2	5.179535E+0	5.236221E+0	2.133128E+0	5.668654E-2	5.198430E+0	-1.196709E-4	-1.536596E-2	-1.970774E-3	-4.790786E+0
1.137920E+2	5.232908E+0	5.404370E+0	2.133395E+0	1.714614E-1	5.290062E+0	-1.262754E-4	-1.543745E-2	-2.708641E-3	-5.055183E+0
1.149110E+2	5.232863E+0	5.407275E+0	2.132959E+0	1.744119E-1	5.291001E+0	-1.275893E-4	-1.551332E-2	-2.478964E-3	-5.107781E+0
1.160290E+2	5.232827E+0	5.407303E+0	2.184970E+0	1.744762E-1	5.290986E+0	-1.265256E-4	-1.559408E-2	-2.190937E-3	-5.065201E+0
1.171440E+2	5.287001E+0	5.407361E+0	2.184605E+0	1.203598E-1	5.327121E+0	-1.336145E-4	-1.565825E-2	-3.104036E-3	-5.348988E+0
1.182630E+2	5.287099E+0	5.407188E+0	2.185166E+0	1.200894E-1	5.327129E+0	-1.380486E-4	-1.572680E-2	-3.006792E-3	-5.526500E+0
1.193840E+2	5.287197E+0	5.407793E+0	2.184543E+0	1.205961E-1	5.327396E+0	-1.354956E-4	-1.580000E-2	-2.850028E-3	-5.424295E+0
1.205090E+2	5.287224E+0	5.408254E+0	2.237926E+0	1.210298E-1	5.327567E+0	-1.354490E-4	-1.587856E-2	-2.625220E-3	-5.422430E+0
1.216290E+2	5.287135E+0	5.408484E+0	2.237241E+0	1.213490E-1	5.327585E+0	-1.381787E-4	-1.593980E-2	-2.326946E-3	-5.531710E+0
1.227500E+2	5.287153E+0	5.408311E+0	2.238015E+0	1.211582E-1	5.327539E+0	-1.315756E-4	-1.600567E-2	-1.958721E-3	-5.267366E+0
1.238730E+2	5.340037E+0	5.407793E+0	2.237578E+0	6.775636E-2	5.362622E+0	-1.378678E-4	-1.607520E-2	-2.766592E-3	-5.519261E+0
1.249920E+2	5.339770E+0	5.407994E+0	2.237845E+0	6.822446E-2	5.362511E+0	-1.363012E-4	-1.614986E-2	-2.571719E-3	-5.456544E+0
1.261080E+2	5.339930E+0	5.405232E+0	2.237935E+0	6.530239E-2	5.361698E+0	-1.404954E-4	-1.622891E-2	-2.327117E-3	-5.624451E+0
1.272290E+2	5.339850E+0	5.408052E+0	2.237045E+0	6.820177E-2	5.362584E+0	-1.330786E-4	-1.631284E-2	-2.007342E-3	-5.327537E+0
1.283490E+2	5.339885E+0	5.405491E+0	2.290471E+0	6.560617E-2	5.361754E+0	-1.388018E-4	-1.640165E-2	-1.620235E-3	-5.556653E+0
1.294680E+2	5.393775E+0	5.582761E+0	2.289537E+0	1.889862E-1	5.456770E+0	-1.460105E-4	-1.647362E-2	-2.703816E-3	-5.845240E+0
1.305880E+2	5.393668E+0	5.580200E+0	2.290160E+0	1.865323E-1	5.455846E+0	-1.429182E-4	-1.655023E-2	-2.498946E-3	-5.721445E+0
1.317090E+2	5.394184E+0	5.582588E+0	2.289928E+0	1.884041E-1	5.456985E+0	-1.521415E-4	-1.663123E-2	-2.248109E-3	-6.090680E+0
1.328300E+2	5.447975E+0	5.580545E+0	2.344494E+0	1.325702E-1	5.492165E+0	-1.521960E-4	-1.671638E-2	-3.112833E-3	-6.092864E+0
1.339500E+2	5.447912E+0	5.582444E+0	2.344387E+0	1.345314E-1	5.492756E+0	-1.472106E-4	-1.678469E-2	-3.037024E-3	-5.893281E+0
1.350680E+2	5.447993E+0	5.582617E+0	2.343471E+0	1.346239E-1	5.492867E+0	-1.530063E-4	-1.685666E-2	-2.905599E-3	-6.125302E+0
1.361870E+2	5.448081E+0	5.582386E+0	2.344351E+0	1.343050E-1	5.492850E+0	-1.527702E-4	-1.693401E-2	-2.705308E-3	-6.115850E+0
1.373060E+2	5.448001E+0	5.582588E+0	2.343550E+0	1.345866E-1	5.492863E+0	-1.512622E-4	-1.701549E-2	-2.431974E-3	-6.055479E+0
