Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
1.867000E+0	1.999042E+1	2.020332E+1	1.000533E+1	2.129008E-1	2.006138E+1	6.480281E-6	0.000000E+0	1.169397E-5	2.595353E-1
2.985000E+0	2.004543E+1	2.020608E+1	1.000530E+1	1.606532E-1	2.009898E+1	6.674012E-6	0.000000E+0	-9.232950E-4	2.672942E-1
4.099000E+0	2.004540E+1	2.020424E+1	1.000517E+1	1.588384E-1	2.009834E+1	9.193022E-6	0.000000E+0	-9.227945E-4	3.681805E-1
5.218000E+0	1.999045E+1	2.020524E+1	1.000512E+1	2.147936E-1	2.006205E+1	6.030889E-6	0.000000E+0	1.110407E-5	2.415371E-1
6.333000E+0	2.004536E+1	2.020527E+1	1.005586E+1	1.599073E-1	2.009867E+1	5.379913E-6	0.000000E+0	-9.221510E-4	2.154655E-1
7.511000E+0	2.004543E+1	2.020311E+1	1.005724E+1	1.576895E-1	2.009799E+1	3.166911E-6	1.660220E-5	-9.232950E-4	1.268348E-1
8.631000E+0	2.004529E+1	2.020568E+1	1.005718E+1	1.603839E-1	2.009875E+1	4.111658E-6	4.427255E-5	-9.207925E-4	1.646719E-1
9.750000E+0	2.004527E+1	2.020599E+1	1.005717E+1	1.607271E-1	2.009884E+1	7.112642E-7	7.555206E-5	-9.174047E-4	2.848613E-2
1.086700E+1	2.004536E+1	2.020576E+1	1.000509E+1	1.604060E-1	2.009883E+1	4.091195E-6	1.099595E-4	-9.191564E-4	1.638524E-1
1.198400E+1	1.999018E+1	2.020571E+1	1.000428E+1	2.155281E-1	2.006202E+1	5.615288E-7	1.109220E-4	1.864353E-5	2.248923E-2
1.309700E+1	1.999027E+1	2.020274E+1	1.000516E+1	2.124678E-1	2.006110E+1	9.139573E-7	1.106814E-4	1.714913E-5	3.660399E-2
1.421500E+1	2.004537E+1	2.020522E+1	1.000413E+1	1.598504E-1	2.009865E+1	3.182617E-6	1.109220E-4	-9.192994E-4	1.274638E-1
1.532800E+1	2.004540E+1	2.020386E+1	1.000518E+1	1.584619E-1	2.009822E+1	8.436307E-6	1.106814E-4	-9.199787E-4	3.378741E-1
1.644500E+1	2.004534E+1	2.020516E+1	1.000526E+1	1.598202E-1	2.009861E+1	8.866214E-6	1.109220E-4	-9.187632E-4	3.550919E-1
1.755900E+1	2.004545E+1	2.020501E+1	1.000478E+1	1.595606E-1	2.009864E+1	5.144726E-6	1.106814E-4	-9.209081E-4	2.060463E-1
1.867200E+1	1.999032E+1	2.020300E+1	1.000514E+1	2.126816E-1	2.006121E+1	1.473507E-6	1.109220E-4	1.611041E-5	5.901397E-2
1.978700E+1	1.999033E+1	2.037947E+1	1.000413E+1	3.891317E-1	2.012004E+1	2.573271E-6	1.106814E-4	1.607342E-5	1.030595E-1
2.090300E+1	2.004536E+1	2.055222E+1	1.000517E+1	5.068558E-1	2.021432E+1	1.939348E-6	1.109220E-4	-9.192637E-4	7.767088E-2
2.202100E+1	2.004532E+1	2.073208E+1	1.000539E+1	6.867641E-1	2.027424E+1	-7.675347E-6	1.109220E-4	-9.183699E-4	-3.073977E-1
2.314100E+1	2.004538E+1	2.073202E+1	1.000518E+1	6.866442E-1	2.027426E+1	-7.865029E-6	1.106814E-4	-9.195139E-4	-3.149944E-1
2.425300E+1	2.004531E+1	2.055348E+1	1.000520E+1	5.081764E-1	2.021470E+1	-3.956330E-6	1.109220E-4	-9.184318E-4	-1.584510E-1
2.537000E+1	2.009805E+1	2.073208E+1	1.000436E+1	6.340278E-1	2.030940E+1	-9.119520E-6	1.109220E-4	-1.907048E-3	-3.652368E-1
2.648500E+1	2.009811E+1	2.089836E+1	1.000534E+1	8.002477E-1	2.036486E+1	-6.467061E-6	1.109220E-4	-2.363188E-3	-2.590058E-1
2.760200E+1	2.009793E+1	2.073214E+1	1.000453E+1	6.342036E-1	2.030934E+1	-5.022285E-6	1.106814E-4	-2.972425E-3	-2.011425E-1
2.871400E+1	2.009833E+1	2.073205E+1	1.000539E+1	6.337263E-1	2.030957E+1	-4.220567E-6	1.109220E-4	-3.737440E-3	-1.690337E-1
2.983200E+1	2.009812E+1	2.073179E+1	1.000542E+1	6.336714E-1	2.030935E+1	-5.929988E-6	1.109220E-4	-4.641683E-3	-2.374960E-1
3.094300E+1	2.004553E+1	2.055351E+1	1.000433E+1	5.079827E-1	2.021486E+1	-8.479894E-6	1.106814E-4	-4.708844E-3	-3.396198E-1
3.206200E+1	1.999088E+1	2.073179E+1	1.000545E+1	7.409094E-1	2.023785E+1	-9.936268E-6	1.109220E-4	-3.816483E-3	-3.979475E-1
3.317700E+1	2.004700E+1	2.073242E+1	1.000436E+1	6.854264E-1	2.027547E+1	-1.792695E-6	1.106814E-4	-4.772463E-3	-7.179745E-2
3.429200E+1	2.004560E+1	2.073176E+1	1.000541E+1	6.861633E-1	2.027432E+1	-5.244993E-6	1.109220E-4	-4.746223E-3	-2.100620E-1
3.540500E+1	2.004554E+1	2.073144E+1	1.000535E+1	6.858988E-1	2.027418E+1	-9.750754E-6	1.106814E-4	-4.745462E-3	-3.905177E-1
3.652500E+1	2.009823E+1	2.073190E+1	1.000498E+1	6.336719E-1	2.030946E+1	-9.160584E-6	1.109220E-4	-5.732765E-3	-3.668814E-1
3.763900E+1	2.009818E+1	2.073118E+1	1.000483E+1	6.330047E-1	2.030918E+1	-4.954588E-7	1.106814E-4	-6.186279E-3	-1.984312E-2
