Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
6.332000E+0	5.999224E+1	5.976883E+1	1.000413E+1	-2.234029E-1	5.991777E+1	-6.184249E-6	0.000000E+0	2.730074E-6	-2.466279E-1
7.449000E+0	5.999242E+1	5.976875E+1	1.000520E+1	-2.236647E-1	5.991786E+1	-7.196636E-6	0.000000E+0	-1.213366E-7	-2.870019E-1
8.567000E+0	5.999205E+1	5.976717E+1	1.000420E+1	-2.248734E-1	5.991709E+1	5.654248E-7	0.000000E+0	5.763490E-6	2.254914E-2
9.680000E+0	5.999229E+1	5.976859E+1	1.000519E+1	-2.237001E-1	5.991772E+1	-3.357804E-8	0.000000E+0	4.852601E-6	-1.339092E-3
1.079400E+1	5.999295E+1	5.976327E+1	1.000519E+1	-2.296830E-1	5.991639E+1	-5.666336E-6	0.000000E+0	-5.703687E-6	-2.259735E-1
1.191200E+1	5.999308E+1	5.976896E+1	1.000485E+1	-2.241118E-1	5.991837E+1	-2.345841E-7	0.000000E+0	-7.705741E-6	-9.355215E-3
1.302700E+1	5.999306E+1	5.977080E+1	1.000533E+1	-2.222627E-1	5.991897E+1	-2.202376E-6	0.000000E+0	-7.463068E-6	-8.783074E-2
1.414400E+1	5.999286E+1	5.977065E+1	1.000446E+1	-2.222044E-1	5.991879E+1	-3.441783E-6	0.000000E+0	-4.247647E-6	-1.372583E-1
1.525500E+1	5.999314E+1	5.977071E+1	1.000546E+1	-2.224291E-1	5.991899E+1	1.646664E-6	0.000000E+0	-8.676434E-6	6.566897E-2
1.637600E+1	5.999281E+1	5.976532E+1	1.000536E+1	-2.274816E-1	5.991698E+1	-5.084007E-7	0.000000E+0	-3.398290E-6	-2.027502E-2
1.749000E+1	5.999316E+1	5.977097E+1	1.000532E+1	-2.221892E-1	5.991909E+1	9.510875E-8	0.000000E+0	-8.979776E-6	3.792937E-3
1.860600E+1	5.999296E+1	5.976964E+1	1.000540E+1	-2.233183E-1	5.991852E+1	4.744841E-5	0.000000E+0	-5.885691E-6	1.892243E+0
1.972300E+1	5.999313E+1	5.976811E+1	1.000434E+1	-2.250187E-1	5.991813E+1	5.694468E-5	0.000000E+0	-8.615766E-6	2.270954E+0
2.083500E+1	5.999300E+1	5.977062E+1	1.000525E+1	-2.223819E-1	5.991888E+1	5.027338E-5	0.000000E+0	-6.553043E-6	2.004902E+0
2.195400E+1	5.999306E+1	5.976544E+1	1.000486E+1	-2.276221E-1	5.991719E+1	5.729875E-5	0.000000E+0	-7.523736E-6	2.285074E+0
2.307100E+1	5.999313E+1	5.977074E+1	1.000548E+1	-2.223927E-1	5.991900E+1	5.818433E-5	0.000000E+0	-8.555098E-6	2.320391E+0
2.418500E+1	5.999291E+1	5.976504E+1	1.000539E+1	-2.278648E-1	5.991695E+1	6.052905E-5	0.000000E+0	-5.036335E-6	2.413899E+0
2.529800E+1	5.999318E+1	5.960078E+1	1.000435E+1	-3.923977E-1	5.986238E+1	6.411542E-5	0.000000E+0	-9.283117E-6	2.556923E+0
2.641800E+1	5.999309E+1	5.960035E+1	1.000542E+1	-3.927377E-1	5.986218E+1	5.691076E-5	0.000000E+0	-8.372948E-6	2.269601E+0
2.753100E+1	5.999307E+1	6.062827E+1	1.000450E+1	6.351944E-1	6.020480E+1	4.398941E-5	0.000000E+0	-7.887674E-6	1.754298E+0
2.864400E+1	5.999316E+1	6.045835E+1	1.000536E+1	4.651897E-1	6.014823E+1	4.406459E-5	0.000000E+0	-9.343714E-6	1.757296E+0
2.976000E+1	5.999304E+1	6.045231E+1	1.000550E+1	4.592732E-1	6.014613E+1	4.252892E-5	0.000000E+0	-7.584260E-6	1.696053E+0
3.087400E+1	5.999302E+1	6.045832E+1	1.000436E+1	4.652982E-1	6.014812E+1	4.210697E-5	0.000000E+0	-7.098986E-6	1.679226E+0
3.199300E+1	5.999270E+1	6.028652E+1	1.000546E+1	2.938219E-1	6.009064E+1	4.750629E-5	0.000000E+0	-2.184780E-6	1.894551E+0
3.310600E+1	5.999300E+1	6.028672E+1	1.000444E+1	2.937220E-1	6.009091E+1	4.695899E-5	0.000000E+0	-6.734976E-6	1.872725E+0
3.422200E+1	5.999287E+1	6.045807E+1	1.000540E+1	4.652072E-1	6.014794E+1	4.046681E-5	0.000000E+0	-4.854186E-6	1.613816E+0
3.534100E+1	5.999313E+1	6.062758E+1	1.000540E+1	6.344505E-1	6.020461E+1	3.901621E-5	0.000000E+0	-9.040300E-6	1.555966E+0
3.645700E+1	6.004735E+1	6.063250E+1	1.000533E+1	5.851563E-1	6.024240E+1	3.733903E-5	0.000000E+0	-8.608346E-4	1.489081E+0
3.757400E+1	6.004733E+1	6.079642E+1	1.000544E+1	7.490883E-1	6.029703E+1	2.934195E-5	0.000000E+0	-8.608289E-4	1.170157E+0
3.869200E+1	6.004723E+1	6.063239E+1	1.000432E+1	5.851556E-1	6.024228E+1	3.654358E-5	0.000000E+0	-8.591528E-4	1.457358E+0
3.980500E+1	6.004731E+1	6.080119E+1	1.000534E+1	7.538874E-1	6.029860E+1	2.376448E-5	0.000000E+0	-8.601517E-4	9.477275E-1
4.092300E+1	6.004745E+1	6.079604E+1	1.000460E+1	7.485921E-1	6.029698E+1	3.909364E-5	0.000000E+0	-8.625106E-4	1.559054E+0
4.203800E+1	6.004709E+1	6.045824E+1	1.000540E+1	4.111500E-1	6.018414E+1	3.663692E-5	0.000000E+0	-8.568561E-4	1.461080E+0
4.315100E+1	6.010042E+1	6.045266E+1	1.000535E+1	3.522386E-1	6.021783E+1	3.723601E-5	0.000000E+0	-1.724910E-3	1.484972E+0
4.427000E+1	6.010033E+1	6.045772E+1	1.000371E+1	3.573942E-1	6.021946E+1	4.137965E-5	0.000000E+0	-2.195280E-3	1.650221E+0
