Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
2.244000E+0	6.004631E+1	2.670050E+2	1.005670E+1	2.069587E+2	1.290325E+2	3.357964E-6	-5.544747E-6	3.501556E-6	1.341607E-1
3.370000E+0	6.004608E+1	2.670112E+2	1.005537E+1	2.069651E+2	1.290344E+2	5.624111E-6	4.821519E-7	1.098107E-5	2.247001E-1
4.495000E+0	6.004634E+1	2.664319E+2	1.005638E+1	2.063856E+2	1.288415E+2	1.483587E-5	9.160887E-6	2.208388E-5	5.927376E-1
5.626000E+0	6.004620E+1	2.661507E+2	1.005638E+1	2.061045E+2	1.287477E+2	2.266971E-5	2.145576E-5	3.755121E-5	9.057228E-1
6.752000E+0	6.004570E+1	2.655760E+2	1.005661E+1	2.055303E+2	1.285558E+2	3.605960E-5	3.736678E-5	6.795734E-5	1.440689E+0
7.879000E+0	6.004549E+1	2.650116E+2	1.005656E+1	2.049661E+2	1.283675E+2	4.827642E-5	5.617070E-5	9.159616E-5	1.928788E+0
9.057000E+0	6.004555E+1	2.641413E+2	1.005650E+1	2.040957E+2	1.280775E+2	7.361198E-5	7.979615E-5	1.329137E-4	2.941019E+0
1.018100E+1	6.004549E+1	2.633544E+2	1.000388E+1	2.033089E+2	1.278151E+2	8.670585E-5	1.051091E-4	1.583843E-4	3.464159E+0
1.130300E+1	6.004605E+1	2.627091E+2	1.000445E+1	2.026630E+2	1.276004E+2	8.546398E-5	1.058324E-4	1.473077E-4	3.414542E+0
1.242600E+1	6.004624E+1	2.618617E+2	1.000447E+1	2.018155E+2	1.273181E+2	9.758089E-5	1.058324E-4	1.643647E-4	3.898649E+0
1.354300E+1	6.004608E+1	2.612825E+2	1.000456E+1	2.012364E+2	1.271249E+2	9.914651E-5	1.058324E-4	1.695659E-4	3.961201E+0
1.465900E+1	6.004634E+1	2.604219E+2	1.000344E+1	2.003755E+2	1.268382E+2	9.292032E-5	1.058324E-4	1.551696E-4	3.712446E+0
1.577600E+1	6.004628E+1	2.595586E+2	1.000441E+1	1.995123E+2	1.265504E+2	8.979738E-5	1.058324E-4	1.510729E-4	3.587675E+0
1.689200E+1	6.004620E+1	2.586942E+2	1.000441E+1	1.986480E+2	1.262622E+2	9.773110E-5	1.058324E-4	1.655965E-4	3.904651E+0
1.801100E+1	6.004618E+1	2.578372E+2	1.000452E+1	1.977910E+2	1.259765E+2	8.793363E-5	1.058324E-4	1.495692E-4	3.513212E+0
1.913100E+1	6.004612E+1	2.569770E+2	1.000433E+1	1.969309E+2	1.256898E+2	8.325034E-5	1.058324E-4	1.426859E-4	3.326101E+0
2.025600E+1	6.004612E+1	2.561297E+2	1.000439E+1	1.960836E+2	1.254073E+2	6.967282E-5	1.058324E-4	1.201093E-4	2.783638E+0
2.138200E+1	6.004639E+1	2.552597E+2	1.000316E+1	1.952133E+2	1.251175E+2	6.007323E-5	1.058324E-4	9.972400E-5	2.400106E+0
2.250600E+1	6.004610E+1	2.544005E+2	1.000431E+1	1.943544E+2	1.248309E+2	5.771541E-5	1.058324E-4	1.003574E-4	2.305904E+0
2.362600E+1	6.004625E+1	2.535422E+2	1.000383E+1	1.934960E+2	1.245449E+2	5.022690E-5	1.058324E-4	8.552755E-5	2.006715E+0
2.474200E+1	5.999134E+1	2.524363E+2	1.000426E+1	1.924449E+2	1.241397E+2	4.487962E-5	1.058324E-4	9.337409E-4	1.793076E+0
2.586000E+1	5.999123E+1	2.515900E+2	1.000432E+1	1.915987E+2	1.238575E+2	3.873809E-5	1.058324E-4	9.250081E-4	1.547703E+0
2.697800E+1	5.999135E+1	2.506949E+2	1.000418E+1	1.907036E+2	1.235592E+2	1.665992E-5	1.058324E-4	8.861468E-4	6.656138E-1
2.809500E+1	5.999119E+1	2.498241E+2	1.000435E+1	1.898329E+2	1.232688E+2	-5.325603E-6	1.058324E-4	8.520216E-4	-2.127738E-1
2.924200E+1	5.999236E+1	2.486757E+2	1.000450E+1	1.886833E+2	1.228868E+2	-8.558575E-6	1.058324E-4	8.281834E-4	-3.419407E-1
3.036200E+1	5.999191E+1	2.478116E+2	1.000352E+1	1.878197E+2	1.225985E+2	-2.938307E-5	1.058324E-4	8.005759E-4	-1.173942E+0
3.148200E+1	5.999201E+1	2.469572E+2	1.000456E+1	1.869652E+2	1.223137E+2	-4.257632E-5	1.058324E-4	7.768903E-4	-1.701052E+0
3.260100E+1	5.999195E+1	2.460846E+2	1.000454E+1	1.860926E+2	1.220228E+2	-6.162581E-5	1.058324E-4	7.460328E-4	-2.462136E+0
3.372100E+1	5.999206E+1	2.452253E+2	1.000426E+1	1.852332E+2	1.217365E+2	-8.048887E-5	1.058324E-4	7.128937E-4	-3.215772E+0
3.484600E+1	5.999224E+1	2.446575E+2	1.000324E+1	1.846652E+2	1.215473E+2	-1.014549E-4	1.058324E-4	6.751631E-4	-4.053429E+0
3.597100E+1	5.999128E+1	2.437920E+2	1.000434E+1	1.838007E+2	1.212582E+2	-1.139384E-4	1.058324E-4	6.696618E-4	-4.552182E+0
3.709600E+1	5.999103E+1	2.429331E+2	1.000328E+1	1.829420E+2	1.209717E+2	-1.266623E-4	1.058324E-4	6.524259E-4	-5.060537E+0
3.821700E+1	5.999136E+1	2.420635E+2	1.000454E+1	1.820721E+2	1.206821E+2	-1.424797E-4	1.058324E-4	6.208682E-4	-5.692492E+0
3.933600E+1	5.999096E+1	2.414830E+2	1.000393E+1	1.814920E+2	1.204883E+2	-1.566706E-4	1.058324E-4	6.035977E-4	-6.259461E+0
4.045500E+1	5.999129E+1	2.406190E+2	1.000462E+1	1.806277E+2	1.202005E+2	-1.756610E-4	1.058324E-4	5.666894E-4	-7.018184E+0
4.162600E+1	5.999117E+1	2.400469E+2	1.000438E+1	1.800558E+2	1.200098E+2	-1.928375E-4	1.058324E-4	5.396180E-4	-7.704436E+0
4.274600E+1	5.999137E+1	2.391819E+2	1.000334E+1	1.791905E+2	1.197215E+2	-2.000240E-4	1.058324E-4	5.241995E-4	-7.991558E+0
4.386200E+1	5.999125E+1	2.386092E+2	1.000451E+1	1.786180E+2	1.195306E+2	-2.132529E-4	1.058324E-4	5.041922E-4	-8.520094E+0
4.498200E+1	5.999104E+1	2.378950E+2	1.000339E+1	1.779040E+2	1.192924E+2	-2.290881E-4	1.058324E-4	4.812260E-4	-9.152755E+0
4.610200E+1	5.999128E+1	2.371847E+2	1.000442E+1	1.771935E+2	1.190558E+2	-2.431664E-4	1.058324E-4	4.537738E-4	-9.715228E+0
4.722100E+1	5.999131E+1	2.366040E+2	1.000447E+1	1.766126E+2	1.188622E+2	-2.627437E-4	1.058324E-4	4.209510E-4	-1.049740E+1
4.833800E+1	5.999128E+1	2.358891E+2	1.000446E+1	1.758979E+2	1.186239E+2	-2.668050E-4	1.058324E-4	4.146015E-4	-1.065966E+1
4.945600E+1	5.999132E+1	2.351722E+2	1.000457E+1	1.751809E+2	1.183849E+2	-2.852920E-4	1.058324E-4	3.829337E-4	-1.139827E+1
5.057200E+1	5.999113E+1	2.346067E+2	1.000336E+1	1.746156E+2	1.181963E+2	-2.936399E-4	1.058324E-4	3.722100E-4	-1.173180E+1
5.169000E+1	5.999127E+1	2.340359E+2	1.000446E+1	1.740446E+2	1.180061E+2	-3.127737E-4	1.058324E-4	3.381373E-4	-1.249625E+1
5.281000E+1	5.999105E+1	2.334699E+2	1.000337E+1	1.734788E+2	1.178173E+2	-3.251477E-4	1.058324E-4	3.206406E-4	-1.299063E+1
5.392600E+1	5.999203E+1	2.328848E+2	1.000410E+1	1.728927E+2	1.176229E+2	-3.333784E-4	1.058324E-4	2.917249E-4	-1.331947E+1
5.504300E+1	5.999176E+1	2.320148E+2	1.000436E+1	1.720230E+2	1.173328E+2	-3.492625E-4	1.058324E-4	2.692802E-4	-1.395409E+1
5.616400E+1	5.993867E+1	2.314733E+2	1.000448E+1	1.715346E+2	1.171169E+2	-3.537927E-4	1.058324E-4	1.101041E-3	-1.413508E+1
