Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
2.252000E+0	5.999171E+1	6.162448E+1	1.000462E+1	1.632765E+0	6.053597E+1	-5.725209E-6	0.000000E+0	-1.129415E-5	-2.287393E-1
3.370000E+0	6.004585E+1	6.159132E+1	1.000337E+1	1.545480E+0	6.056100E+1	-6.756812E-6	0.000000E+0	-8.575157E-4	-2.699549E-1
4.506000E+0	6.004591E+1	6.159205E+1	1.000461E+1	1.546133E+0	6.056129E+1	-4.548535E-6	0.000000E+0	-8.551851E-4	-1.817276E-1
5.627000E+0	6.004564E+1	6.187590E+1	1.000337E+1	1.830257E+0	6.065573E+1	-1.551137E-5	-2.410760E-7	-8.688431E-4	-6.197257E-1
6.750000E+0	6.004582E+1	6.187631E+1	1.000450E+1	1.830492E+0	6.065598E+1	3.033013E-6	-2.410760E-7	-8.410020E-4	1.211780E-1
7.867000E+0	6.004585E+1	6.215483E+1	1.000362E+1	2.108986E+0	6.074884E+1	2.326499E-7	0.000000E+0	-8.458619E-4	9.295062E-3
8.988000E+0	6.004556E+1	6.216759E+1	1.000452E+1	2.122032E+0	6.075290E+1	1.286855E-5	0.000000E+0	-8.203467E-4	5.141370E-1
1.011100E+1	6.004580E+1	6.244221E+1	1.000354E+1	2.396409E+0	6.084460E+1	2.289067E-5	-2.410760E-7	-8.078254E-4	9.145510E-1
1.122800E+1	6.004593E+1	6.245263E+1	1.000459E+1	2.406706E+0	6.084816E+1	3.347137E-5	-2.410760E-7	-7.920400E-4	1.337282E+0
1.234500E+1	6.004533E+1	6.244310E+1	1.000445E+1	2.397767E+0	6.084459E+1	4.493926E-5	0.000000E+0	-7.632964E-4	1.795458E+0
1.346600E+1	6.004527E+1	6.274361E+1	1.000429E+1	2.698345E+0	6.094471E+1	4.851682E-5	0.000000E+0	-7.562211E-4	1.938393E+0
1.458700E+1	6.004510E+1	6.273350E+1	1.000421E+1	2.688406E+0	6.094123E+1	6.736333E-5	-2.410760E-7	-7.223246E-4	2.691367E+0
1.570900E+1	6.004522E+1	6.274221E+1	1.000423E+1	2.696989E+0	6.094422E+1	7.870593E-5	-2.410760E-7	-7.053866E-4	3.144538E+0
1.683300E+1	6.004555E+1	6.302264E+1	1.000437E+1	2.977091E+0	6.103791E+1	8.216364E-5	-2.410760E-7	-7.046853E-4	3.282684E+0
1.795100E+1	6.004578E+1	6.302806E+1	1.000426E+1	2.982281E+0	6.103987E+1	9.932364E-5	0.000000E+0	-6.797750E-4	3.968278E+0
1.907100E+1	6.004592E+1	6.330756E+1	1.000456E+1	3.261641E+0	6.113313E+1	1.039814E-4	0.000000E+0	-6.743529E-4	4.154370E+0
2.019400E+1	6.004597E+1	6.331510E+1	1.000456E+1	3.269131E+0	6.113568E+1	1.139206E-4	-2.410760E-7	-6.588240E-4	4.551468E+0
2.136700E+1	6.004592E+1	6.359491E+1	1.000443E+1	3.548994E+0	6.122892E+1	1.278770E-4	-2.410760E-7	-6.347522E-4	5.109069E+0
2.249100E+1	6.004604E+1	6.359124E+1	1.000361E+1	3.545198E+0	6.122777E+1	1.360871E-4	-2.410760E-7	-6.227343E-4	5.437088E+0
2.362900E+1	6.004606E+1	6.359218E+1	1.000458E+1	3.546113E+0	6.122810E+1	1.542890E-4	0.000000E+0	-5.929969E-4	6.164307E+0
2.475300E+1	6.004525E+1	6.388267E+1	1.000418E+1	3.837424E+0	6.132439E+1	1.554503E-4	0.000000E+0	-5.778600E-4	6.210707E+0
2.587500E+1	6.004528E+1	6.388040E+1	1.000430E+1	3.835119E+0	6.132365E+1	1.724212E-4	0.000000E+0	-5.500574E-4	6.888744E+0
2.699100E+1	6.004514E+1	6.416794E+1	1.000306E+1	4.122809E+0	6.141941E+1	1.785375E-4	-2.410760E-7	-5.375771E-4	7.133108E+0
2.810600E+1	6.004595E+1	6.416774E+1	1.000451E+1	4.121784E+0	6.141988E+1	1.970120E-4	-2.410760E-7	-5.202155E-4	7.871222E+0
2.922400E+1	6.004535E+1	6.416128E+1	1.000317E+1	4.115922E+0	6.141733E+1	2.083183E-4	0.000000E+0	-4.914385E-4	8.322943E+0
