Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
2.250000E+0	2.004578E+1	8.820929E+1	9.899032E+0	6.816351E+1	4.276695E+1	3.517607E-6	-1.800685E-5	4.325294E-6	1.409751E-1
3.377000E+0	2.004585E+1	8.821574E+1	9.898123E+0	6.816989E+1	4.276914E+1	6.531042E-6	-3.841462E-5	8.096176E-6	2.617446E-1
4.561000E+0	2.004564E+1	8.793270E+1	9.951422E+0	6.788705E+1	4.267466E+1	1.225320E-5	-7.130713E-5	2.137302E-5	4.910714E-1
5.684000E+0	2.004569E+1	8.765095E+1	9.950550E+0	6.760526E+1	4.258077E+1	1.494914E-5	-7.274768E-5	2.504312E-5	5.991166E-1
6.804000E+0	2.004575E+1	8.707396E+1	9.951172E+0	6.702821E+1	4.238849E+1	2.940707E-5	-7.250759E-5	4.798385E-5	1.178547E+0
7.924000E+0	2.004544E+1	8.650389E+1	9.951120E+0	6.645845E+1	4.219826E+1	4.277030E-5	-7.250759E-5	7.602157E-5	1.714105E+0
9.042000E+0	2.004554E+1	8.593180E+1	9.951167E+0	6.588625E+1	4.200763E+1	4.315880E-5	-7.250759E-5	7.474238E-5	1.729675E+0
1.016100E+1	2.004551E+1	8.563963E+1	9.951116E+0	6.559411E+1	4.191022E+1	3.873923E-5	-7.250759E-5	7.062824E-5	1.552552E+0
1.128200E+1	2.004557E+1	8.506671E+1	9.951266E+0	6.502113E+1	4.171929E+1	3.028890E-5	-7.250759E-5	5.561564E-5	1.213888E+0
1.239900E+1	1.999044E+1	8.451608E+1	9.951179E+0	6.452564E+1	4.149899E+1	2.789430E-5	-7.250759E-5	9.869264E-4	1.117920E+0
1.352400E+1	2.004537E+1	8.420431E+1	9.951008E+0	6.415894E+1	4.143168E+1	1.474225E-5	-7.274768E-5	3.333245E-5	5.908253E-1
1.467400E+1	1.999099E+1	8.365969E+1	9.950169E+0	6.366870E+1	4.121389E+1	6.060131E-6	-7.250759E-5	9.405510E-4	2.428719E-1
1.579800E+1	1.999090E+1	8.336777E+1	9.951181E+0	6.337687E+1	4.111652E+1	-4.036466E-6	-7.274768E-5	9.251553E-4	-1.617694E-1
1.691700E+1	1.999092E+1	8.280438E+1	9.950068E+0	6.281346E+1	4.092874E+1	-1.008425E-5	-7.250759E-5	9.150101E-4	-4.041465E-1
1.804000E+1	1.999052E+1	8.250792E+1	9.951154E+0	6.251740E+1	4.082966E+1	-2.478608E-5	-7.274768E-5	8.974143E-4	-9.933519E-1
1.916400E+1	1.999035E+1	8.223082E+1	9.950076E+0	6.224048E+1	4.073717E+1	-3.585189E-5	-7.250759E-5	8.824771E-4	-1.436836E+0
