Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
1.877000E+0	1.250359E+1	1.314758E+1	9.739285E+0	6.439979E-1	1.271825E+1	9.727731E-6	-3.046136E-5	3.477075E-4	3.891092E-1
2.995000E+0	1.255774E+1	1.315337E+1	9.796885E+0	5.956241E-1	1.275628E+1	1.009292E-5	-7.676263E-5	-7.589103E-5	4.037169E-1
4.110000E+0	1.255779E+1	1.315285E+1	9.796343E+0	5.950622E-1	1.275614E+1	8.706499E-6	-1.230639E-4	6.321322E-4	3.482600E-1
5.233000E+0	1.261097E+1	1.315340E+1	9.848418E+0	5.424311E-1	1.279178E+1	3.944474E-6	-1.920284E-4	6.445336E-4	1.577790E-1
6.349000E+0	1.266479E+1	1.315314E+1	9.900056E+0	4.883432E-1	1.282757E+1	7.895193E-6	-2.631862E-4	7.418722E-4	3.158077E-1
7.468000E+0	1.277225E+1	1.315308E+1	9.953180E+0	3.808256E-1	1.289919E+1	1.647100E-6	-3.238652E-4	-5.699246E-4	6.588402E-2
8.583000E+0	1.277204E+1	1.315354E+1	9.953091E+0	3.815006E-1	1.289920E+1	-1.150390E-6	-3.255710E-4	2.145026E-4	-4.601559E-2
9.698000E+0	1.282527E+1	1.314896E+1	9.953064E+0	3.236935E-1	1.293317E+1	2.501921E-6	-3.255710E-4	1.187896E-4	1.000768E-1
1.081300E+1	1.287880E+1	1.315337E+1	9.953020E+0	2.745613E-1	1.297032E+1	5.771112E-6	-3.258147E-4	6.590308E-5	2.308445E-1
1.192700E+1	1.293249E+1	1.315032E+1	1.000583E+1	2.178261E-1	1.300510E+1	3.341284E-6	-3.255710E-4	-2.041956E-4	1.336514E-1
1.304700E+1	1.304024E+1	1.315285E+1	1.000697E+1	1.126053E-1	1.307778E+1	4.472627E-6	-3.255710E-4	-1.754611E-3	1.789051E-1
1.416200E+1	1.304020E+1	1.315325E+1	1.000697E+1	1.130521E-1	1.307788E+1	1.139530E-6	-3.255710E-4	-1.727083E-3	4.558118E-2
1.527800E+1	1.304032E+1	1.314818E+1	1.000573E+1	1.078633E-1	1.307628E+1	1.430298E-7	-3.255710E-4	-1.729732E-3	5.721192E-3
1.639500E+1	1.304013E+1	1.315336E+1	1.000696E+1	1.132303E-1	1.307788E+1	3.383382E-7	-3.255710E-4	-1.725707E-3	1.353353E-2
1.751200E+1	1.304031E+1	1.314899E+1	1.000570E+1	1.086777E-1	1.307654E+1	3.700391E-6	-3.255710E-4	-1.729527E-3	1.480157E-1
1.862900E+1	1.304030E+1	1.315316E+1	1.000692E+1	1.128584E-1	1.307792E+1	8.693608E-6	-3.255710E-4	-1.729342E-3	3.477443E-1
1.974500E+1	1.304032E+1	1.315334E+1	1.000682E+1	1.130137E-1	1.307799E+1	3.326357E-6	-3.255710E-4	-1.729732E-3	1.330543E-1
2.085800E+1	1.304027E+1	1.315218E+1	1.000582E+1	1.119172E-1	1.307757E+1	-1.437379E-6	-3.255710E-4	-1.728562E-3	-5.749514E-2
2.197500E+1	1.304022E+1	1.315354E+1	1.000696E+1	1.133135E-1	1.307799E+1	-1.675090E-6	-3.255710E-4	-1.727596E-3	-6.700359E-2
2.309500E+1	1.304031E+1	1.297468E+1	1.000580E+1	-6.563032E-2	1.301844E+1	8.984531E-6	-3.258147E-4	-1.729547E-3	3.593812E-1
2.420900E+1	1.304028E+1	1.297862E+1	1.000665E+1	-6.165306E-2	1.301973E+1	7.149732E-6	-3.258147E-4	-1.728787E-3	2.859893E-1
2.532400E+1	1.304030E+1	1.297560E+1	1.000676E+1	-6.469237E-2	1.301873E+1	6.364362E-6	-3.258147E-4	-1.729421E-3	2.545745E-1
2.643800E+1	1.303977E+1	1.297842E+1	1.000547E+1	-6.134711E-2	1.301932E+1	7.630141E-6	-3.255710E-4	-1.718107E-3	3.052057E-1
2.755300E+1	1.304018E+1	1.297828E+1	1.000674E+1	-6.190104E-2	1.301955E+1	1.047876E-5	-3.255710E-4	-1.726693E-3	4.191505E-1
2.867100E+1	1.304032E+1	1.297693E+1	1.000615E+1	-6.339553E-2	1.301919E+1	9.572485E-6	-3.255710E-4	-1.729752E-3	3.828994E-1
2.978800E+1	1.303991E+1	1.297857E+1	1.000671E+1	-6.134548E-2	1.301946E+1	9.920089E-6	-3.255710E-4	-1.720944E-3	3.968036E-1
3.090000E+1	1.303995E+1	1.297414E+1	1.000672E+1	-6.581280E-2	1.301801E+1	4.733054E-6	-3.255710E-4	-1.721724E-3	1.893222E-1
3.201600E+1	1.303982E+1	1.297840E+1	1.000558E+1	-6.142083E-2	1.301934E+1	6.933360E-6	-3.255710E-4	-1.719093E-3	2.773344E-1
3.313200E+1	1.303991E+1	1.297848E+1	1.000666E+1	-6.143194E-2	1.301944E+1	3.019256E-6	-3.255710E-4	-1.721452E-3	1.207702E-1
3.425000E+1	1.303986E+1	1.297776E+1	1.000606E+1	-6.209784E-2	1.301916E+1	7.002554E-6	-3.255710E-4	-1.720058E-3	2.801022E-1
3.536400E+1	1.303993E+1	1.297825E+1	1.000664E+1	-6.168037E-2	1.301937E+1	1.135836E-5	-3.255710E-4	-1.721619E-3	4.543342E-1
3.647800E+1	1.303993E+1	1.297396E+1	1.000666E+1	-6.596815E-2	1.301794E+1	9.021555E-6	-3.255710E-4	-1.721821E-3	3.608622E-1
3.759400E+1	1.303995E+1	1.297960E+1	1.000556E+1	-6.034587E-2	1.301983E+1	7.474718E-6	-3.255710E-4	-1.654953E-3	2.989887E-1
3.870700E+1	1.303998E+1	1.297931E+1	1.000698E+1	-6.066958E-2	1.301976E+1	3.465761E-6	-3.255710E-4	-1.519225E-3	1.386304E-1
3.982300E+1	1.304028E+1	1.297949E+1	1.000604E+1	-6.078961E-2	1.302001E+1	5.614113E-6	-3.255710E-4	-1.319833E-3	2.245645E-1
4.094000E+1	1.303995E+1	1.297943E+1	1.000699E+1	-6.051816E-2	1.301977E+1	8.797931E-6	-3.255710E-4	-1.039328E-3	3.519172E-1
4.205800E+1	1.309395E+1	1.297534E+1	1.000695E+1	-1.186095E-1	1.305442E+1	9.468403E-6	-3.255710E-4	-2.045704E-3	3.787361E-1
4.316700E+1	1.309439E+1	1.297954E+1	1.000583E+1	-1.148445E-1	1.305611E+1	9.296507E-6	-3.255710E-4	-1.964140E-3	3.718603E-1
4.428300E+1	1.309435E+1	1.297963E+1	1.000700E+1	-1.147229E-1	1.305611E+1	9.683441E-6	-3.255710E-4	-1.817677E-3	3.873377E-1
4.539700E+1	1.309431E+1	1.297943E+1	1.000587E+1	-1.148806E-1	1.305602E+1	1.010888E-5	-3.255710E-4	-1.601847E-3	4.043553E-1
4.651200E+1	1.309426E+1	1.297914E+1	1.000682E+1	-1.151225E-1	1.305589E+1	4.972278E-6	-3.258147E-4	-1.315530E-3	1.988911E-1
4.763000E+1	1.314830E+1	1.297509E+1	1.000702E+1	-1.732130E-1	1.309056E+1	7.601118E-6	-3.255710E-4	-2.088099E-3	3.040447E-1
4.874500E+1	1.314844E+1	1.297934E+1	1.000635E+1	-1.690966E-1	1.309207E+1	2.512263E-6	-3.255710E-4	-1.990175E-3	1.004905E-1
4.985800E+1	1.314827E+1	1.297684E+1	1.000692E+1	-1.714302E-1	1.309113E+1	8.888560E-6	-3.255710E-4	-1.829230E-3	3.555424E-1
5.097900E+1	1.314833E+1	1.297701E+1	1.000523E+1	-1.713120E-1	1.309122E+1	3.685611E-6	-3.255710E-4	-1.603000E-3	1.474245E-1
5.209400E+1	1.314825E+1	1.297929E+1	1.000686E+1	-1.689588E-1	1.309193E+1	9.204251E-6	-3.255710E-4	-1.304758E-3	3.681700E-1
5.320700E+1	1.320314E+1	1.297552E+1	1.000687E+1	-2.276225E-1	1.312727E+1	4.065490E-6	-3.255710E-4	-1.892472E-3	1.626196E-1
