Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
1.867000E+0	3.998203E+1	3.979680E+1	9.997987E+0	-1.852278E-1	3.992028E+1	-2.868570E-6	0.000000E+0	8.158596E-7	-1.147428E-1
2.987000E+0	3.998199E+1	3.979718E+1	9.998024E+0	-1.848106E-1	3.992038E+1	-3.303683E-7	0.000000E+0	1.495743E-6	-1.321473E-2
4.101000E+0	3.998181E+1	3.979339E+1	9.997777E+0	-1.884217E-1	3.991900E+1	-4.548060E-6	0.000000E+0	4.691193E-6	-1.819224E-1
5.215000E+0	3.998185E+1	3.979690E+1	9.997849E+0	-1.849534E-1	3.992020E+1	-3.240444E-6	0.000000E+0	3.943322E-6	-1.296177E-1
6.335000E+0	3.998161E+1	3.979742E+1	9.996514E+0	-1.841888E-1	3.992021E+1	-1.090924E-4	0.000000E+0	8.294573E-6	-4.363697E+0
7.448000E+0	3.998181E+1	3.979687E+1	9.997831E+0	-1.849376E-1	3.992016E+1	-1.051312E-4	0.000000E+0	4.691193E-6	-4.205247E+0
8.566000E+0	3.998169E+1	3.979667E+1	9.996692E+0	-1.850170E-1	3.992001E+1	-1.118296E-4	0.000000E+0	6.866819E-6	-4.473185E+0
9.683000E+0	3.998212E+1	3.979339E+1	9.997805E+0	-1.887332E-1	3.991921E+1	-1.140230E-4	0.000000E+0	1.972454E-6	-4.560922E+0
1.079700E+1	3.998114E+1	3.979826E+1	9.997806E+0	-1.828813E-1	3.992018E+1	-1.143132E-4	0.000000E+0	1.951344E-5	-4.572527E+0
1.191200E+1	3.998188E+1	3.979328E+1	9.997627E+0	-1.886081E-1	3.991901E+1	-1.093438E-4	0.000000E+0	6.012027E-6	-4.373752E+0
1.303100E+1	3.998177E+1	3.979834E+1	9.997911E+0	-1.834257E-1	3.992062E+1	-1.065949E-4	0.000000E+0	8.363355E-6	-4.263795E+0
1.414400E+1	3.998087E+1	3.979845E+1	9.996870E+0	-1.824129E-1	3.992006E+1	-1.052997E-4	0.000000E+0	2.440859E-5	-4.211989E+0
1.526200E+1	3.998104E+1	3.979793E+1	9.997866E+0	-1.831088E-1	3.992000E+1	-1.075325E-4	0.000000E+0	2.128113E-5	-4.301301E+0
1.637800E+1	3.998106E+1	3.979854E+1	9.997892E+0	-1.825199E-1	3.992022E+1	-1.042834E-4	0.000000E+0	2.100918E-5	-4.171335E+0
1.749700E+1	3.998105E+1	3.979445E+1	9.997697E+0	-1.865980E-1	3.991885E+1	-1.096014E-4	0.000000E+0	2.090146E-5	-4.384057E+0
1.862300E+1	3.998175E+1	3.979655E+1	9.996700E+0	-1.851995E-1	3.992002E+1	-1.113394E-4	0.000000E+0	8.391617E-6	-4.453578E+0
1.974800E+1	3.998180E+1	3.979413E+1	9.997742E+0	-1.876622E-1	3.991924E+1	-1.092472E-4	0.000000E+0	7.819448E-6	-4.369888E+0
2.086500E+1	3.998191E+1	3.979712E+1	9.997786E+0	-1.847868E-1	3.992032E+1	-1.093798E-4	0.000000E+0	5.779799E-6	-4.375190E+0
2.198200E+1	3.998192E+1	3.979313E+1	9.997813E+0	-1.887926E-1	3.991899E+1	-1.074078E-4	0.000000E+0	5.575834E-6	-4.296311E+0
2.309600E+1	3.998159E+1	3.962403E+1	9.997822E+0	-3.575566E-1	3.986240E+1	-1.027990E-4	0.000000E+0	1.155881E-5	-4.111959E+0
2.421200E+1	3.998176E+1	3.962429E+1	9.996807E+0	-3.574732E-1	3.986260E+1	-1.028291E-4	0.000000E+0	8.187652E-6	-4.113163E+0
2.533200E+1	3.998166E+1	3.962395E+1	9.997831E+0	-3.577129E-1	3.986242E+1	-1.026469E-4	0.000000E+0	1.026703E-5	-4.105874E+0
2.644500E+1	3.998173E+1	4.048297E+1	9.996854E+0	5.012393E-1	4.014881E+1	-1.288499E-4	0.000000E+0	8.731559E-6	-5.153995E+0
2.756400E+1	3.998168E+1	4.047831E+1	9.997796E+0	4.966276E-1	4.014722E+1	-1.302841E-4	0.000000E+0	9.615407E-6	-5.211363E+0
2.868200E+1	4.003540E+1	4.065697E+1	9.997833E+0	6.215705E-1	4.024259E+1	-1.331031E-4	0.000000E+0	-9.477279E-4	-5.324125E+0
2.979500E+1	4.008920E+1	4.065352E+1	9.997772E+0	5.643140E-1	4.027731E+1	-1.291626E-4	0.000000E+0	-2.057332E-3	-5.166504E+0
3.091500E+1	4.008909E+1	4.073402E+1	9.997690E+0	6.449279E-1	4.030406E+1	-1.262470E-4	0.000000E+0	-2.497907E-3	-5.049878E+0
3.203000E+1	4.014318E+1	4.031163E+1	9.996756E+0	1.684458E-1	4.019933E+1	-1.203762E-4	0.000000E+0	-4.004982E-3	-4.815049E+0
3.314400E+1	4.008915E+1	4.014010E+1	9.997688E+0	5.095537E-2	4.010613E+1	-1.170881E-4	0.000000E+0	-4.288135E-3	-4.683524E+0
3.425800E+1	4.003544E+1	4.048293E+1	9.997822E+0	4.474957E-1	4.018460E+1	-1.315764E-4	0.000000E+0	-4.208816E-3	-5.263054E+0
3.537600E+1	3.998181E+1	4.030843E+1	9.997760E+0	3.266200E-1	4.009068E+1	-1.243838E-4	0.000000E+0	-3.290010E-3	-4.975351E+0
3.648900E+1	3.998185E+1	4.048311E+1	9.997795E+0	5.012636E-1	4.014893E+1	-1.240090E-4	0.000000E+0	-3.290933E-3	-4.960360E+0
3.760900E+1	4.003569E+1	4.014166E+1	9.996861E+0	1.059683E-1	4.007101E+1	-1.193663E-4	0.000000E+0	-4.250344E-3	-4.774652E+0
3.872500E+1	4.003550E+1	4.014045E+1	9.997795E+0	1.049544E-1	4.007048E+1	-1.239865E-4	0.000000E+0	-4.246877E-3	-4.959458E+0
3.984000E+1	4.003571E+1	4.014062E+1	9.996789E+0	1.049146E-1	4.007068E+1	-1.242090E-4	0.000000E+0	-4.250616E-3	-4.968360E+0
4.100800E+1	4.003502E+1	4.014139E+1	9.996557E+0	1.063718E-1	4.007048E+1	-1.232948E-4	0.000000E+0	-4.238446E-3	-4.931793E+0
4.212700E+1	4.003495E+1	4.014105E+1	9.997884E+0	1.061053E-1	4.007031E+1	-1.203195E-4	0.000000E+0	-4.237330E-3	-4.812780E+0
4.324800E+1	4.003466E+1	4.013970E+1	9.996870E+0	1.050391E-1	4.006967E+1	-1.192040E-4	0.000000E+0	-4.231988E-3	-4.768161E+0
4.436100E+1	4.003485E+1	4.014074E+1	9.997759E+0	1.058842E-1	4.007015E+1	-1.151522E-4	0.000000E+0	-4.235387E-3	-4.606087E+0
4.548000E+1	4.003490E+1	4.014137E+1	9.997849E+0	1.064638E-1	4.007039E+1	-1.236088E-4	0.000000E+0	-4.236339E-3	-4.944350E+0
4.659200E+1	4.003485E+1	4.013788E+1	9.997554E+0	1.030369E-1	4.006919E+1	-1.227294E-4	0.000000E+0	-4.235319E-3	-4.909177E+0
4.770500E+1	4.003487E+1	4.014137E+1	9.997679E+0	1.064918E-1	4.007037E+1	-1.151438E-4	0.000000E+0	-4.235795E-3	-4.605752E+0
4.882300E+1	4.003483E+1	4.048417E+1	9.996540E+0	4.493394E-1	4.018461E+1	-1.278112E-4	0.000000E+0	-4.235047E-3	-5.112447E+0
4.993600E+1	4.003494E+1	4.014114E+1	9.997608E+0	1.061993E-1	4.007034E+1	-1.215450E-4	0.000000E+0	-4.237438E-3	-4.861801E+0
5.105300E+1	4.008854E+1	4.082914E+1	9.997698E+0	7.405960E-1	4.033540E+1	-1.313565E-4	0.000000E+0	-5.343545E-3	-5.254260E+0
5.217000E+1	4.008859E+1	4.030935E+1	9.997555E+0	2.207559E-1	4.016218E+1	-1.300003E-4	0.000000E+0	-5.782620E-3	-5.200014E+0
5.328500E+1	4.008853E+1	4.031277E+1	9.997591E+0	2.242409E-1	4.016328E+1	-1.201783E-4	0.000000E+0	-6.354488E-3	-4.807130E+0
5.439900E+1	4.008843E+1	4.031297E+1	9.996575E+0	2.245428E-1	4.016328E+1	-1.206153E-4	0.000000E+0	-7.045286E-3	-4.824612E+0
5.551700E+1	4.003506E+1	4.031291E+1	9.997581E+0	2.778566E-1	4.012768E+1	-1.276132E-4	0.000000E+0	-6.756141E-3	-5.104526E+0
5.663200E+1	3.998111E+1	4.031306E+1	9.996575E+0	3.319454E-1	4.009176E+1	-1.188815E-4	0.000000E+0	-5.824625E-3	-4.755260E+0
5.775200E+1	3.998115E+1	4.030926E+1	9.997555E+0	3.281118E-1	4.009052E+1	-1.248193E-4	0.000000E+0	-5.825305E-3	-4.992773E+0
5.886600E+1	3.998200E+1	4.031288E+1	9.997643E+0	3.308827E-1	4.009230E+1	-1.243681E-4	0.000000E+0	-5.840534E-3	-4.974726E+0
5.998200E+1	4.003566E+1	4.030909E+1	9.997200E+0	2.734284E-1	4.012681E+1	-1.229699E-4	0.000000E+0	-6.796926E-3	-4.918798E+0
6.109600E+1	4.008910E+1	4.048383E+1	9.997591E+0	3.947276E-1	4.022068E+1	-1.293947E-4	0.000000E+0	-7.900553E-3	-5.175788E+0
6.221200E+1	4.008934E+1	4.048438E+1	9.996594E+0	3.950352E-1	4.022102E+1	-1.247410E-4	0.000000E+0	-8.344238E-3	-4.989638E+0
6.332500E+1	4.008924E+1	4.030961E+1	9.997475E+0	2.203664E-1	4.016270E+1	-1.231887E-4	0.000000E+0	-8.919105E-3	-4.927549E+0
6.444400E+1	4.003568E+1	4.048428E+1	9.997891E+0	4.486089E-1	4.018521E+1	-1.268406E-4	0.000000E+0	-8.513201E-3	-5.073622E+0
6.555900E+1	4.003564E+1	4.013791E+1	9.997785E+0	1.022659E-1	4.006973E+1	-1.165245E-4	0.000000E+0	-8.538488E-3	-4.660981E+0
6.667400E+1	4.003542E+1	4.100228E+1	9.997643E+0	9.668684E-1	4.035771E+1	-1.448232E-4	0.000000E+0	-8.534409E-3	-5.792929E+0
6.779000E+1	4.008930E+1	4.048399E+1	9.996851E+0	3.946915E-1	4.022087E+1	-1.244809E-4	0.000000E+0	-9.645378E-3	-4.979238E+0
6.890800E+1	4.008913E+1	4.014105E+1	9.997919E+0	5.191884E-2	4.010644E+1	-1.214957E-4	0.000000E+0	-1.008570E-2	-4.859829E+0
7.002500E+1	4.008924E+1	4.031312E+1	9.996861E+0	2.238741E-1	4.016387E+1	-1.233427E-4	0.000000E+0	-1.066442E-2	-4.933708E+0
7.114000E+1	4.003556E+1	4.047951E+1	9.997857E+0	4.439496E-1	4.018354E+1	-1.271618E-4	0.000000E+0	-1.025745E-2	-5.086470E+0
7.225900E+1	4.003554E+1	4.048409E+1	9.997841E+0	4.485526E-1	4.018506E+1	-1.290226E-4	0.000000E+0	-1.028287E-2	-5.160903E+0
7.337500E+1	4.008928E+1	4.048006E+1	9.997253E+0	3.907829E-1	4.021954E+1	-1.282867E-4	0.000000E+0	-1.139127E-2	-5.131470E+0
7.449100E+1	4.008935E+1	4.048403E+1	9.997894E+0	3.946849E-1	4.022091E+1	-1.235385E-4	0.000000E+0	-1.183427E-2	-4.941540E+0
7.560800E+1	4.008936E+1	4.048400E+1	9.996737E+0	3.946459E-1	4.022090E+1	-1.310984E-4	0.000000E+0	-1.241194E-2	-5.243938E+0
7.672200E+1	4.008927E+1	4.048055E+1	9.997885E+0	3.912834E-1	4.021970E+1	-1.242509E-4	0.000000E+0	-1.311105E-2	-4.970037E+0
7.783400E+1	4.008928E+1	4.065814E+1	9.997831E+0	5.688572E-1	4.027890E+1	-1.298933E-4	0.000000E+0	-1.393468E-2	-5.195733E+0
7.895200E+1	4.003558E+1	4.048015E+1	9.997849E+0	4.445623E-1	4.018377E+1	-1.323231E-4	0.000000E+0	-1.377456E-2	-5.292925E+0
8.007000E+1	3.998196E+1	4.065806E+1	9.997886E+0	6.760987E-1	4.020732E+1	-1.301712E-4	0.000000E+0	-1.285314E-2	-5.206848E+0
8.118400E+1	4.003567E+1	4.014437E+1	9.996800E+0	1.087009E-1	4.007190E+1	-1.133613E-4	0.000000E+0	-1.381042E-2	-4.534450E+0
8.230000E+1	4.003566E+1	4.013968E+1	9.997832E+0	1.040186E-1	4.007033E+1	-1.231736E-4	0.000000E+0	-1.381028E-2	-4.926945E+0
8.341200E+1	4.008926E+1	4.134968E+1	9.997450E+0	1.260411E+0	4.050940E+1	-1.494499E-4	0.000000E+0	-1.491624E-2	-5.977997E+0
8.453300E+1	4.019629E+1	4.117033E+1	9.997751E+0	9.740444E-1	4.052097E+1	-1.453974E-4	0.000000E+0	-1.706877E-2	-5.815895E+0
8.564900E+1	4.019631E+1	4.031170E+1	9.997786E+0	1.153907E-1	4.023478E+1	-1.219290E-4	0.000000E+0	-1.850143E-2	-4.877159E+0
