Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
2.257000E+0	2.004506E+1	8.828377E+1	1.005560E+1	6.823871E+1	4.279130E+1	-7.466055E-6	2.679968E-5	-1.295061E-5	-2.978433E-1
3.384000E+0	2.004507E+1	8.827123E+1	1.005555E+1	6.822616E+1	4.278713E+1	2.266755E-6	6.567129E-5	2.990244E-6	9.042766E-2
4.569000E+0	2.004501E+1	8.799359E+1	1.005559E+1	6.794858E+1	4.269454E+1	9.460731E-6	1.100960E-4	1.616878E-5	3.774169E-1
5.697000E+0	2.004520E+1	8.770686E+1	1.005607E+1	6.766166E+1	4.259908E+1	6.482356E-6	1.554864E-4	7.723226E-6	2.586006E-1
6.828000E+0	2.004480E+1	8.713815E+1	1.000399E+1	6.709336E+1	4.240925E+1	2.277252E-5	2.044985E-4	4.241755E-5	9.084643E-1
7.948000E+0	2.004485E+1	8.684092E+1	9.949994E+0	6.679607E+1	4.231021E+1	3.284036E-5	2.059471E-4	5.816369E-5	1.310101E+0
9.114000E+0	2.004494E+1	8.599383E+1	9.949024E+0	6.594889E+1	4.202790E+1	5.657652E-5	1.813204E-4	9.608963E-5	2.257007E+0
1.024400E+1	2.004486E+1	8.571074E+1	9.950074E+0	6.566588E+1	4.193349E+1	5.571426E-5	1.533135E-4	9.901999E-5	2.222609E+0
1.136800E+1	2.004488E+1	8.512941E+1	9.948979E+0	6.508453E+1	4.173973E+1	8.018109E-5	1.523477E-4	1.391424E-4	3.198664E+0
1.253500E+1	2.004481E+1	8.455114E+1	9.950083E+0	6.450633E+1	4.154692E+1	9.586227E-5	1.492090E-4	1.670004E-4	3.824233E+0
1.366100E+1	2.004477E+1	8.367361E+1	9.950028E+0	6.362884E+1	4.125438E+1	1.130147E-4	1.487261E-4	1.960751E-4	4.508494E+0
1.478500E+1	2.004483E+1	8.311999E+1	9.950152E+0	6.307516E+1	4.106988E+1	1.215620E-4	1.489676E-4	2.093841E-4	4.849473E+0
1.590500E+1	2.004486E+1	8.253177E+1	9.950073E+0	6.248691E+1	4.087383E+1	1.152216E-4	1.489676E-4	1.980330E-4	4.596535E+0
1.702400E+1	2.004503E+1	8.197098E+1	1.000390E+1	6.192595E+1	4.068702E+1	9.973628E-5	1.489676E-4	1.689853E-4	3.978779E+0
1.814500E+1	2.004495E+1	8.138734E+1	9.949896E+0	6.134239E+1	4.049241E+1	7.786891E-5	1.489676E-4	1.343090E-4	3.106424E+0
1.932600E+1	2.004495E+1	8.054285E+1	9.948588E+0	6.049790E+1	4.021092E+1	7.161500E-5	1.238580E-4	1.235685E-4	2.856937E+0
2.049400E+1	2.004482E+1	7.996850E+1	1.000325E+1	5.992368E+1	4.001938E+1	4.828053E-5	9.488535E-5	8.717325E-5	1.926055E+0
2.161200E+1	2.004481E+1	7.939377E+1	1.000387E+1	5.934896E+1	3.982779E+1	2.631998E-5	9.367816E-5	5.105024E-5	1.049983E+0
2.273000E+1	2.004482E+1	7.882339E+1	1.000275E+1	5.877857E+1	3.963768E+1	5.469312E-6	9.367816E-5	1.568507E-5	2.181872E-1
2.384900E+1	2.004506E+1	7.825168E+1	1.000385E+1	5.820662E+1	3.944726E+1	-1.256700E-6	9.367816E-5	3.714573E-7	-5.013353E-2
2.496800E+1	1.999029E+1	7.770601E+1	1.000280E+1	5.771573E+1	3.922886E+1	-2.035348E-5	9.367816E-5	9.021066E-4	-8.119612E-1
2.608200E+1	1.998982E+1	7.743201E+1	1.000396E+1	5.744219E+1	3.913721E+1	-5.081549E-5	9.367816E-5	8.596753E-4	-2.027182E+0
2.720300E+1	2.004496E+1	7.681607E+1	1.000290E+1	5.677111E+1	3.896866E+1	-6.213338E-5	9.367816E-5	-9.981950E-5	-2.478687E+0
2.832800E+1	2.004484E+1	7.625786E+1	1.000365E+1	5.621302E+1	3.878252E+1	-7.131933E-5	9.367816E-5	-1.129473E-4	-2.845142E+0
2.945000E+1	1.999039E+1	7.598328E+1	1.000328E+1	5.599290E+1	3.865468E+1	-9.388897E-5	9.367816E-5	7.774812E-4	-3.745513E+0
3.057000E+1	1.999033E+1	7.540883E+1	1.000392E+1	5.541850E+1	3.846316E+1	-1.108356E-4	9.367816E-5	7.502004E-4	-4.421566E+0
3.173800E+1	1.999038E+1	7.512569E+1	1.000374E+1	5.513530E+1	3.836882E+1	-1.319505E-4	9.367816E-5	7.140548E-4	-5.263902E+0
3.285900E+1	1.999045E+1	7.480537E+1	1.005447E+1	5.481493E+1	3.826209E+1	-1.505317E-4	9.367816E-5	6.819248E-4	-6.005160E+0
3.397800E+1	1.999046E+1	7.425941E+1	1.000366E+1	5.426895E+1	3.808011E+1	-1.540172E-4	1.168563E-4	6.755933E-4	-6.144207E+0
3.510100E+1	1.999040E+1	7.396959E+1	1.005451E+1	5.397919E+1	3.798346E+1	-1.668319E-4	1.175806E-4	6.553410E-4	-6.655426E+0
3.622300E+1	1.999030E+1	7.368814E+1	1.005598E+1	5.369784E+1	3.788958E+1	-1.876878E-4	1.405172E-4	6.223431E-4	-7.487431E+0
3.734800E+1	1.999025E+1	7.311220E+1	1.005461E+1	5.312195E+1	3.769757E+1	-1.977833E-4	1.682827E-4	6.067270E-4	-7.890169E+0
3.847300E+1	1.998985E+1	7.282980E+1	1.005591E+1	5.283995E+1	3.760317E+1	-2.211960E-4	1.987039E-4	5.750022E-4	-8.824173E+0
