Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
2.229000E+0	1.999088E+1	2.150756E+1	1.000516E+1	1.516686E+0	2.049644E+1	-2.391658E-6	0.000000E+0	-1.290147E-5	-9.541040E-2
3.356000E+0	2.004566E+1	2.146774E+1	1.000415E+1	1.422074E+0	2.051969E+1	-2.151850E-6	0.000000E+0	-9.467605E-4	-8.584374E-2
4.479000E+0	1.999038E+1	2.150833E+1	1.000525E+1	1.517951E+0	2.049636E+1	-4.751963E-6	0.000000E+0	-7.714188E-6	-1.895701E-1
5.595000E+0	1.999088E+1	2.150435E+1	1.000525E+1	1.513471E+0	2.049537E+1	9.014209E-6	0.000000E+0	6.115904E-6	3.596038E-1
6.714000E+0	1.999028E+1	2.150782E+1	1.000522E+1	1.517539E+0	2.049613E+1	2.013481E-5	0.000000E+0	3.552133E-5	8.032382E-1
7.835000E+0	2.004529E+1	2.146746E+1	1.000529E+1	1.422170E+0	2.051935E+1	3.479612E-5	0.000000E+0	-8.781967E-4	1.388122E+0
8.957000E+0	2.004541E+1	2.175427E+1	1.000522E+1	1.708865E+0	2.061503E+1	3.748048E-5	0.000000E+0	-8.758733E-4	1.495209E+0
1.007900E+1	2.004536E+1	2.175046E+1	1.000540E+1	1.705101E+0	2.061373E+1	5.482940E-5	0.000000E+0	-8.431887E-4	2.187309E+0
1.120000E+1	2.004564E+1	2.175449E+1	1.000535E+1	1.708849E+0	2.061526E+1	6.201007E-5	0.000000E+0	-8.365611E-4	2.473768E+0
1.232400E+1	2.004553E+1	2.174996E+1	1.000537E+1	1.704434E+0	2.061368E+1	7.260578E-5	0.000000E+0	-8.167422E-4	2.896462E+0
1.344700E+1	2.004545E+1	2.175347E+1	1.000541E+1	1.708021E+0	2.061479E+1	7.837392E-5	0.000000E+0	-8.058954E-4	3.126571E+0
1.456900E+1	2.004546E+1	2.174958E+1	1.000533E+1	1.704123E+0	2.061350E+1	8.963506E-5	0.000000E+0	-7.870214E-4	3.575812E+0
1.573800E+1	2.004548E+1	2.203626E+1	1.000436E+1	1.990785E+0	2.070907E+1	9.751119E-5	0.000000E+0	-7.742480E-4	3.890014E+0
1.686200E+1	2.004552E+1	2.203643E+1	1.000513E+1	1.990907E+0	2.070916E+1	1.072852E-4	0.000000E+0	-7.587407E-4	4.279928E+0
1.798900E+1	2.004544E+1	2.203734E+1	1.000406E+1	1.991902E+0	2.070941E+1	1.183038E-4	0.000000E+0	-7.388624E-4	4.719492E+0
1.911600E+1	2.004557E+1	2.203745E+1	1.000508E+1	1.991884E+0	2.070953E+1	1.293811E-4	0.000000E+0	-7.227604E-4	5.161399E+0
2.023900E+1	2.004533E+1	2.203752E+1	1.000392E+1	1.992191E+0	2.070939E+1	1.440517E-4	0.000000E+0	-6.937796E-4	5.746655E+0
2.135800E+1	2.004535E+1	2.203770E+1	1.000535E+1	1.992351E+0	2.070946E+1	1.574168E-4	0.000000E+0	-6.720958E-4	6.279828E+0
2.247900E+1	2.004546E+1	2.203743E+1	1.000424E+1	1.991966E+0	2.070945E+1	1.702822E-4	0.000000E+0	-6.525557E-4	6.793069E+0
2.360200E+1	2.004536E+1	2.203749E+1	1.000528E+1	1.992131E+0	2.070940E+1	1.826896E-4	0.000000E+0	-6.300032E-4	7.288034E+0
2.472000E+1	2.004527E+1	2.203616E+1	1.000436E+1	1.990887E+0	2.070890E+1	1.900970E-4	0.000000E+0	-6.159666E-4	7.583538E+0
2.585100E+1	2.004553E+1	2.232527E+1	1.000536E+1	2.279743E+0	2.080544E+1	1.940950E-4	0.000000E+0	-6.143847E-4	7.743033E+0
2.697100E+1	2.004545E+1	2.232494E+1	1.000424E+1	2.279490E+0	2.080528E+1	2.059877E-4	0.000000E+0	-5.933263E-4	8.217467E+0
2.808800E+1	2.004559E+1	2.232528E+1	1.000526E+1	2.279687E+0	2.080549E+1	2.205944E-4	0.000000E+0	-5.714211E-4	8.800173E+0
2.920800E+1	2.004549E+1	2.232448E+1	1.000422E+1	2.278989E+0	2.080516E+1	2.370214E-4	0.000000E+0	-5.424078E-4	9.455495E+0
3.032800E+1	2.004556E+1	2.232478E+1	1.000523E+1	2.279219E+0	2.080530E+1	2.448682E-4	0.000000E+0	-5.303028E-4	9.768529E+0
3.144600E+1	2.004563E+1	2.232094E+1	1.000437E+1	2.275312E+0	2.080407E+1	2.558356E-4	0.000000E+0	-5.135494E-4	1.020605E+1
3.256800E+1	2.004557E+1	2.232553E+1	1.000517E+1	2.279957E+0	2.080556E+1	2.676294E-4	0.000000E+0	-4.926393E-4	1.067654E+1
3.369600E+1	2.004543E+1	2.260882E+1	1.000407E+1	2.563385E+0	2.089989E+1	2.740915E-4	0.000000E+0	-4.791744E-4	1.093433E+1
3.482200E+1	2.004538E+1	2.260592E+1	1.000542E+1	2.560549E+0	2.089889E+1	2.814538E-4	0.000000E+0	-4.658587E-4	1.122804E+1
3.594400E+1	2.004539E+1	2.260769E+1	1.000381E+1	2.562293E+0	2.089949E+1	2.975269E-4	0.000000E+0	-4.393823E-4	1.186924E+1
3.706900E+1	2.004539E+1	2.260768E+1	1.000538E+1	2.562291E+0	2.089949E+1	3.095976E-4	0.000000E+0	-4.192565E-4	1.235078E+1
3.819200E+1	2.004557E+1	2.260766E+1	1.000429E+1	2.562093E+0	2.089960E+1	3.241840E-4	0.000000E+0	-3.985137E-4	1.293267E+1
3.932600E+1	2.004560E+1	2.260180E+1	1.000527E+1	2.556198E+0	2.089766E+1	3.342130E-4	0.000000E+0	-3.822942E-4	1.333276E+1
4.045100E+1	2.004551E+1	2.260766E+1	1.000503E+1	2.562147E+0	2.089956E+1	3.512279E-4	0.000000E+0	-3.520332E-4	1.401153E+1
4.157200E+1	2.004544E+1	2.260310E+1	1.000500E+1	2.557664E+0	2.089799E+1	3.541959E-4	0.000000E+0	-3.459628E-4	1.412994E+1
4.269400E+1	2.004552E+1	2.260866E+1	1.000519E+1	2.563142E+0	2.089990E+1	3.715251E-4	0.000000E+0	-3.185759E-4	1.482125E+1
4.381800E+1	2.004536E+1	2.260277E+1	1.000526E+1	2.557411E+0	2.089783E+1	3.746471E-4	0.000000E+0	-3.103931E-4	1.494580E+1
4.493600E+1	2.004549E+1	2.289461E+1	1.000529E+1	2.849114E+0	2.099520E+1	3.865201E-4	0.000000E+0	-2.933493E-4	1.541945E+1
4.605700E+1	2.004539E+1	2.288945E+1	1.000540E+1	2.844058E+0	2.099341E+1	3.961232E-4	0.000000E+0	-2.751951E-4	1.580254E+1
4.717600E+1	2.004533E+1	2.289482E+1	1.000520E+1	2.849489E+0	2.099516E+1	4.017757E-4	0.000000E+0	-2.647923E-4	1.602804E+1
4.831500E+1	2.004552E+1	2.288811E+1	1.000428E+1	2.842592E+0	2.099305E+1	4.202779E-4	0.000000E+0	-2.376019E-4	1.676615E+1
4.943600E+1	2.004552E+1	2.289377E+1	1.000534E+1	2.848253E+0	2.099494E+1	4.325004E-4	0.000000E+0	-2.169814E-4	1.725374E+1
5.055500E+1	2.004548E+1	2.288810E+1	1.005636E+1	2.842617E+0	2.099302E+1	4.487604E-4	0.000000E+0	-1.893229E-4	1.790240E+1
5.168100E+1	2.004547E+1	2.289481E+1	1.005711E+1	2.849348E+0	2.099525E+1	4.567067E-4	1.545207E-5	-1.758585E-4	1.821940E+1
5.280600E+1	2.004549E+1	2.288933E+1	1.005579E+1	2.843847E+0	2.099344E+1	4.727807E-4	3.694010E-5	-1.491751E-4	1.886064E+1
5.396900E+1	2.004544E+1	2.289359E+1	1.000423E+1	2.848147E+0	2.099482E+1	4.746816E-4	4.683908E-5	-1.451447E-4	1.893647E+1
5.509600E+1	2.004547E+1	2.318022E+1	1.000499E+1	3.134748E+0	2.109039E+1	4.829273E-4	7.581171E-5	-1.321760E-4	1.926542E+1
5.626300E+1	2.004545E+1	2.317447E+1	1.000529E+1	3.129020E+0	2.108846E+1	4.965949E-4	7.557027E-5	-1.088231E-4	1.981066E+1
5.738000E+1	2.004548E+1	2.317863E+1	1.000500E+1	3.133150E+0	2.108986E+1	5.037541E-4	7.557027E-5	-9.742454E-5	2.009626E+1
5.850000E+1	2.004537E+1	2.317894E+1	1.000527E+1	3.133568E+0	2.108990E+1	5.170643E-4	7.581171E-5	-7.346464E-5	2.062724E+1
5.961600E+1	2.004543E+1	2.317842E+1	1.000424E+1	3.132987E+0	2.108976E+1	5.275186E-4	7.581171E-5	-5.718177E-5	2.104430E+1
6.073600E+1	2.004543E+1	2.317872E+1	1.000500E+1	3.133287E+0	2.108986E+1	5.316991E-4	7.557027E-5	-5.010387E-5	2.121107E+1
6.186000E+1	2.004554E+1	2.317825E+1	1.000398E+1	3.132710E+0	2.108978E+1	5.348009E-4	7.557027E-5	-4.708436E-5	2.133481E+1
6.298100E+1	2.004538E+1	2.346913E+1	1.000502E+1	3.423749E+0	2.118663E+1	5.346811E-4	7.581171E-5	-4.427082E-5	2.133003E+1
6.410000E+1	2.009826E+1	2.343082E+1	1.000389E+1	3.332551E+0	2.120912E+1	5.530480E-4	7.581171E-5	-1.008207E-3	2.206274E+1
6.522100E+1	2.004552E+1	2.346928E+1	1.000494E+1	3.423755E+0	2.118677E+1	5.762825E-4	7.581171E-5	-4.357407E-4	2.298964E+1
6.633800E+1	2.004547E+1	2.346480E+1	1.000397E+1	3.419332E+0	2.118525E+1	5.823194E-4	7.581171E-5	-4.416073E-4	2.323047E+1
6.745500E+1	2.004552E+1	2.346937E+1	1.000505E+1	3.423851E+0	2.118680E+1	5.909661E-4	7.581171E-5	-4.281589E-4	2.357541E+1
6.857600E+1	2.004526E+1	2.346456E+1	1.000445E+1	3.419303E+0	2.118503E+1	6.137628E-4	7.581171E-5	-3.854403E-4	2.448484E+1
6.970100E+1	2.004547E+1	2.346902E+1	1.000524E+1	3.423553E+0	2.118665E+1	6.255120E-4	7.581171E-5	-3.698324E-4	2.495355E+1
7.082100E+1	2.004540E+1	2.374488E+1	1.000425E+1	3.699478E+0	2.127856E+1	6.344809E-4	7.581171E-5	-3.535150E-4	2.531135E+1
7.195100E+1	2.004549E+1	2.375076E+1	1.000538E+1	3.705265E+0	2.128058E+1	6.480605E-4	7.581171E-5	-3.329442E-4	2.585308E+1
7.307400E+1	2.004543E+1	2.374279E+1	1.000424E+1	3.697355E+0	2.127788E+1	6.554859E-4	7.557027E-5	-3.191742E-4	2.614930E+1
7.419200E+1	2.004556E+1	2.374933E+1	1.000532E+1	3.703764E+0	2.128015E+1	6.778527E-4	7.557027E-5	-2.843207E-4	2.704158E+1
7.532500E+1	2.004547E+1	2.375092E+1	1.000410E+1	3.705449E+0	2.128062E+1	6.868861E-4	7.557027E-5	-2.677785E-4	2.740195E+1
7.645200E+1	2.004530E+1	2.403582E+1	1.000531E+1	3.990520E+0	2.137547E+1	6.963481E-4	7.581171E-5	-2.484606E-4	2.777941E+1
7.757600E+1	2.004538E+1	2.403533E+1	1.000425E+1	3.989942E+0	2.137536E+1	7.063435E-4	7.581171E-5	-2.334450E-4	2.817816E+1
7.869200E+1	2.004547E+1	2.403301E+1	1.000531E+1	3.987539E+0	2.137465E+1	7.152916E-4	7.581171E-5	-2.201398E-4	2.853513E+1
7.981000E+1	2.004556E+1	2.403362E+1	1.000379E+1	3.988064E+0	2.137491E+1	7.318381E-4	7.581171E-5	-1.942013E-4	2.919522E+1
8.092900E+1	2.004542E+1	2.403611E+1	1.005740E+1	3.990699E+0	2.137565E+1	7.461644E-4	7.581171E-5	-1.676601E-4	2.976674E+1
8.209700E+1	2.004549E+1	2.403543E+1	1.005699E+1	3.989943E+0	2.137547E+1	7.608642E-4	1.014042E-4	-1.448270E-4	3.035316E+1
8.326500E+1	2.004551E+1	2.402943E+1	1.000505E+1	3.983917E+0	2.137348E+1	7.694864E-4	1.313426E-4	-1.305683E-4	3.069712E+1
8.438900E+1	2.004551E+1	2.403571E+1	1.000510E+1	3.990201E+0	2.137558E+1	7.807507E-4	1.320669E-4	-1.120283E-4	3.114649E+1
8.550900E+1	2.004555E+1	2.431701E+1	1.000512E+1	4.271462E+0	2.146937E+1	7.850333E-4	1.320669E-4	-1.055693E-4	3.131733E+1
8.662900E+1	2.004547E+1	2.432032E+1	1.000496E+1	4.274855E+0	2.147042E+1	8.004572E-4	1.320669E-4	-7.838175E-5	3.193264E+1
8.774700E+1	2.004549E+1	2.432069E+1	1.000502E+1	4.275197E+0	2.147056E+1	8.182109E-4	1.320669E-4	-4.924684E-5	3.264089E+1
8.886600E+1	2.004538E+1	2.432091E+1	1.000404E+1	4.275535E+0	2.147056E+1	8.311166E-4	1.320669E-4	-2.554045E-5	3.315574E+1
8.998700E+1	2.004534E+1	2.432152E+1	1.000539E+1	4.276181E+0	2.147073E+1	8.446737E-4	1.320669E-4	-2.147186E-6	3.369657E+1
9.111000E+1	2.004537E+1	2.432101E+1	1.000440E+1	4.275643E+0	2.147059E+1	8.551623E-4	1.320669E-4	1.465928E-5	3.411499E+1
9.227000E+1	2.004548E+1	2.460826E+1	1.000431E+1	4.562787E+0	2.156640E+1	8.588836E-4	1.320669E-4	1.892677E-5	3.426344E+1
9.341800E+1	2.004549E+1	2.461190E+1	1.000426E+1	4.566401E+0	2.156763E+1	8.680403E-4	1.320669E-4	3.383540E-5	3.462873E+1
9.454000E+1	2.004539E+1	2.460985E+1	1.000535E+1	4.564451E+0	2.156688E+1	8.831990E-4	1.320669E-4	6.097536E-5	3.523346E+1
9.566900E+1	2.004541E+1	2.460945E+1	1.000426E+1	4.564040E+0	2.156676E+1	8.970313E-4	1.320669E-4	8.367971E-5	3.578527E+1
9.678500E+1	2.004544E+1	2.460939E+1	1.000524E+1	4.563948E+0	2.156676E+1	9.105864E-4	1.320669E-4	1.057783E-4	3.632602E+1
9.790800E+1	2.004547E+1	2.461163E+1	1.000401E+1	4.566159E+0	2.156752E+1	9.199192E-4	1.320669E-4	1.207652E-4	3.669834E+1
9.903600E+1	2.004549E+1	2.461205E+1	1.000510E+1	4.566559E+0	2.156768E+1	9.330217E-4	1.320669E-4	1.422527E-4	3.722103E+1
1.001590E+2	2.009795E+1	2.457676E+1	1.000405E+1	4.478809E+0	2.159088E+1	9.452501E-4	1.320669E-4	-8.239192E-4	3.770886E+1
1.012800E+2	2.004549E+1	2.489581E+1	1.000543E+1	4.850325E+0	2.166226E+1	9.489838E-4	1.320669E-4	-2.866918E-4	3.785781E+1
1.024050E+2	2.004547E+1	2.489583E+1	1.000521E+1	4.850356E+0	2.166226E+1	9.646576E-4	1.320669E-4	-2.783435E-4	3.848308E+1
1.035290E+2	2.004548E+1	2.488709E+1	1.000485E+1	4.841613E+0	2.165935E+1	9.732813E-4	1.320669E-4	-2.640366E-4	3.882711E+1
1.046630E+2	2.004542E+1	2.489437E+1	1.000532E+1	4.848946E+0	2.166174E+1	9.843274E-4	1.320669E-4	-2.446505E-4	3.926777E+1
1.057850E+2	2.004549E+1	2.488655E+1	1.000429E+1	4.841056E+0	2.165918E+1	1.000654E-3	1.320669E-4	-2.187554E-4	3.991910E+1
1.069090E+2	2.004548E+1	2.517944E+1	1.005708E+1	5.133965E+0	2.175680E+1	1.006428E-3	1.318255E-4	-2.088425E-4	4.014941E+1
1.080340E+2	2.004553E+1	2.517725E+1	1.000430E+1	5.131720E+0	2.175610E+1	1.016696E-3	1.564522E-4	-1.926899E-4	4.055906E+1
1.091610E+2	2.004526E+1	2.518458E+1	1.000539E+1	5.139314E+0	2.175837E+1	1.030681E-3	1.571765E-4	-1.643511E-4	4.111694E+1
1.102850E+2	2.004543E+1	2.517808E+1	1.000437E+1	5.132650E+0	2.175632E+1	1.037352E-3	1.571765E-4	-1.564194E-4	4.138310E+1
1.114030E+2	2.004546E+1	2.518454E+1	1.000530E+1	5.139082E+0	2.175849E+1	1.049754E-3	1.571765E-4	-1.362433E-4	4.187786E+1
1.125220E+2	2.004537E+1	2.546501E+1	1.000464E+1	5.419636E+0	2.185192E+1	1.049964E-3	1.571765E-4	-1.342442E-4	4.188621E+1
1.136380E+2	2.004541E+1	2.547137E+1	1.000533E+1	5.425961E+0	2.185406E+1	1.060568E-3	1.571765E-4	-1.172097E-4	4.230923E+1
1.147560E+2	2.004534E+1	2.546643E+1	1.000531E+1	5.421090E+0	2.185237E+1	1.074629E-3	1.571765E-4	-9.267843E-5	4.287019E+1
1.158760E+2	2.004536E+1	2.547121E+1	1.000534E+1	5.425842E+0	2.185398E+1	1.091736E-3	1.571765E-4	-6.445295E-5	4.355261E+1
1.169960E+2	2.004549E+1	2.575806E+1	1.000529E+1	5.712569E+0	2.194968E+1	1.092746E-3	1.571765E-4	-6.534159E-5	4.359292E+1
1.181140E+2	2.004552E+1	2.575761E+1	1.000470E+1	5.712092E+0	2.194955E+1	1.109991E-3	1.571765E-4	-3.712623E-5	4.428088E+1
1.192340E+2	2.004552E+1	2.575751E+1	1.000531E+1	5.711981E+0	2.194952E+1	1.122538E-3	1.571765E-4	-1.634986E-5	4.478141E+1
1.203500E+2	2.004554E+1	2.575428E+1	1.000432E+1	5.708739E+0	2.194845E+1	1.132159E-3	1.571765E-4	-5.955470E-7	4.516522E+1
1.214670E+2	2.004554E+1	2.603795E+1	1.000533E+1	5.992411E+0	2.204301E+1	1.137113E-3	1.571765E-4	7.663978E-6	4.536284E+1
1.225890E+2	2.004562E+1	2.603358E+1	1.005632E+1	5.987957E+0	2.204161E+1	1.146237E-3	1.571765E-4	2.133475E-5	4.572684E+1
1.237130E+2	2.004559E+1	2.603701E+1	1.005737E+1	5.991423E+0	2.204273E+1	1.156984E-3	1.803546E-4	3.993553E-5	4.615558E+1
1.248350E+2	2.004543E+1	2.603654E+1	1.000403E+1	5.991113E+0	2.204247E+1	1.176696E-3	2.083615E-4	7.574226E-5	4.694192E+1
1.259580E+2	2.004550E+1	2.632099E+1	1.000504E+1	6.275486E+0	2.213733E+1	1.178645E-3	2.093272E-4	7.766518E-5	4.701968E+1
1.270800E+2	2.004550E+1	2.632286E+1	1.000405E+1	6.277358E+0	2.213795E+1	1.193779E-3	2.093272E-4	1.029349E-4	4.762343E+1
1.282020E+2	2.004558E+1	2.632338E+1	1.000505E+1	6.277800E+0	2.213818E+1	1.205327E-3	2.093272E-4	1.206822E-4	4.808411E+1
