Temps(s)	Pc(MPa)	Pax(MPa)	Ppam(MPa)	Q(MPa)	Pmoy(MPa)	Defaxcapt	Defvolfluide	Defvolconf	Deplct(µm)
1.878000E+0	4.112927E+0	4.225326E+0	1.552388E+0	1.123994E-1	4.150393E+0	-3.271945E-6	-2.193218E-5	3.334243E-4	-1.308778E-1
2.997000E+0	4.112892E+0	4.225039E+0	1.500963E+0	1.121469E-1	4.150274E+0	9.012850E-7	-8.845979E-5	1.017918E-3	3.605140E-2
4.116000E+0	4.166487E+0	4.225039E+0	1.500963E+0	5.855138E-2	4.186004E+0	-8.643551E-6	-2.000702E-4	6.674245E-4	-3.457420E-1
5.233000E+0	4.219958E+0	4.225067E+0	1.500856E+0	5.109005E-3	4.221661E+0	-5.602099E-6	-3.348313E-4	4.273645E-4	-2.240840E-1
6.352000E+0	4.220100E+0	4.225326E+0	1.447163E+0	5.225866E-3	4.221842E+0	-9.349988E-6	-4.939614E-4	1.498836E-3	-3.739995E-1
7.469000E+0	4.272993E+0	4.392956E+0	1.446940E+0	1.199639E-1	4.312981E+0	-9.355731E-6	-6.969559E-4	1.512798E-3	-3.742292E-1
8.592000E+0	4.326437E+0	4.393446E+0	1.500927E+0	6.700861E-2	4.348773E+0	-1.654797E-5	-9.262691E-4	1.738175E-3	-6.619186E-1
9.715000E+0	4.433984E+0	4.393618E+0	1.500829E+0	-4.036631E-2	4.420529E+0	-1.592596E-5	-1.155582E-3	6.025165E-4	-6.370386E-1
1.083500E+1	4.487330E+0	4.562400E+0	1.500990E+0	7.506939E-2	4.512354E+0	-2.257342E-5	-1.407315E-3	5.607513E-4	-9.029368E-1
1.195600E+1	4.541148E+0	4.564442E+0	1.552485E+0	2.329394E-2	4.548913E+0	-2.988136E-5	-1.682686E-3	4.280335E-4	-1.195255E+0
1.307400E+1	4.541193E+0	4.561967E+0	1.553179E+0	2.077483E-2	4.548117E+0	-2.512778E-5	-1.959518E-3	1.594548E-3	-1.005111E+0
1.419200E+1	4.649238E+0	4.734490E+0	1.605494E+0	8.525155E-2	4.677655E+0	-3.171717E-5	-2.259989E-3	7.978391E-4	-1.268687E+0
1.530900E+1	4.702140E+0	4.732303E+0	1.606481E+0	3.016307E-2	4.712194E+0	-2.922974E-5	-2.559485E-3	6.839977E-4	-1.169190E+0
1.642700E+1	4.755202E+0	4.734260E+0	1.658716E+0	-2.094203E-2	4.748221E+0	-2.707555E-5	-2.885300E-3	5.835933E-4	-1.083022E+0
1.754400E+1	4.808264E+0	4.907386E+0	1.659285E+0	9.912254E-2	4.841305E+0	-3.529729E-5	-3.211602E-3	4.734680E-4	-1.411891E+0
1.866300E+1	4.808352E+0	4.907617E+0	1.713629E+0	9.926404E-2	4.841440E+0	-3.762560E-5	-3.558862E-3	1.714543E-3	-1.505024E+0
1.978000E+1	4.915259E+0	4.907156E+0	1.765578E+0	-8.103220E-3	4.912558E+0	-3.946239E-5	-3.909289E-3	7.069271E-4	-1.578495E+0
2.090100E+1	4.968775E+0	4.905027E+0	1.818275E+0	-6.374785E-2	4.947526E+0	-3.411042E-5	-4.260448E-3	6.250714E-4	-1.364417E+0
2.201800E+1	5.021774E+0	5.076657E+0	1.870207E+0	5.488268E-2	5.040069E+0	-4.199328E-5	-4.611850E-3	6.282152E-4	-1.679731E+0
2.313700E+1	5.075824E+0	5.072486E+0	1.870937E+0	-3.338705E-3	5.074711E+0	-4.487100E-5	-4.966420E-3	5.757472E-4	-1.794840E+0
2.425800E+1	5.128432E+0	5.248863E+0	1.945547E+0	1.204312E-1	5.168576E+0	-5.200802E-5	-5.345603E-3	5.700556E-4	-2.080321E+0
2.537700E+1	5.181584E+0	5.245843E+0	1.977603E+0	6.425875E-2	5.203003E+0	-5.599088E-5	-5.716257E-3	5.720971E-4	-2.239635E+0
2.649700E+1	5.235064E+0	5.248605E+0	2.084056E+0	1.354127E-2	5.239577E+0	-5.729153E-5	-6.096415E-3	7.134089E-4	-2.291661E+0
2.761700E+1	5.289265E+0	5.417186E+0	2.139031E+0	1.279209E-1	5.331905E+0	-6.663546E-5	-6.456590E-3	8.216394E-4	-2.665418E+0
2.873400E+1	5.342433E+0	5.420034E+0	2.189931E+0	7.760069E-2	5.368300E+0	-6.601837E-5	-6.814816E-3	9.574417E-4	-2.640735E+0
2.985300E+1	5.396350E+0	5.420437E+0	2.243269E+0	2.408739E-2	5.404379E+0	-6.874691E-5	-7.175966E-3	8.220128E-4	-2.749876E+0
3.097100E+1	5.502651E+0	5.595117E+0	2.296091E+0	9.246606E-2	5.533473E+0	-8.531178E-5	-7.539309E-3	-1.167215E-4	-3.412471E+0
3.209200E+1	5.555624E+0	5.595174E+0	2.402490E+0	3.955045E-2	5.568807E+0	-9.111298E-5	-7.903627E-3	-2.505058E-4	-3.644519E+0
3.321000E+1	5.609015E+0	5.594398E+0	2.455881E+0	-1.461751E-2	5.604143E+0	-8.385199E-5	-8.246987E-3	-3.336051E-4	-3.354080E+0
3.432700E+1	5.608873E+0	5.764072E+0	2.508658E+0	1.551989E-1	5.660606E+0	-9.063778E-5	-8.590591E-3	8.042311E-4	-3.625511E+0
3.544700E+1	5.662282E+0	5.761137E+0	2.615618E+0	9.885506E-2	5.695233E+0	-9.115006E-5	-8.934683E-3	1.246647E-3	-3.646002E+0
3.656400E+1	5.769579E+0	5.764244E+0	2.667755E+0	-5.335363E-3	5.767801E+0	-8.358704E-5	-9.260010E-3	2.158805E-4	-3.343482E+0
3.768100E+1	5.823033E+0	5.931933E+0	2.721440E+0	1.088997E-1	5.859333E+0	-9.275948E-5	-9.584606E-3	1.920842E-4	-3.710379E+0
3.880100E+1	5.876682E+0	5.933227E+0	2.828222E+0	5.654551E-2	5.895530E+0	-9.563769E-5	-9.911883E-3	1.291633E-4	-3.825508E+0
3.992100E+1	5.930197E+0	5.931673E+0	2.882662E+0	1.475963E-3	5.930689E+0	-8.943446E-5	-1.021942E-2	7.728045E-5	-3.577378E+0
4.104500E+1	5.983384E+0	5.935126E+0	2.992719E+0	-4.825771E-2	5.967298E+0	-8.896155E-5	-1.051721E-2	-2.274892E-4	-3.558462E+0
4.215900E+1	5.983304E+0	5.935328E+0	3.044580E+0	-4.797628E-2	5.967312E+0	-9.700190E-5	-1.052623E-2	-1.972513E-4	-3.880076E+0
4.328000E+1	5.983314E+0	6.105980E+0	3.044509E+0	1.226667E-1	6.024202E+0	-9.274106E-5	-1.052623E-2	-1.974580E-4	-3.709642E+0
4.439300E+1	5.983286E+0	6.106383E+0	2.992844E+0	1.230967E-1	6.024319E+0	-9.630398E-5	-1.052623E-2	-1.968689E-4	-3.852159E+0
4.551000E+1	5.983081E+0	6.103764E+0	2.993066E+0	1.206830E-1	6.023309E+0	-1.013194E-4	-1.052623E-2	-1.924247E-4	-4.052774E+0
4.662900E+1	5.983376E+0	6.106009E+0	2.992719E+0	1.226331E-1	6.024253E+0	-9.690057E-5	-1.052623E-2	-1.988016E-4	-3.876023E+0
4.774900E+1	5.983348E+0	5.931674E+0	2.992843E+0	-5.167479E-2	5.966123E+0	-9.434652E-5	-1.052598E-2	-1.982125E-4	-3.773861E+0
4.886300E+1	5.983304E+0	5.935213E+0	2.992772E+0	-4.809138E-2	5.967274E+0	-9.460236E-5	-1.052598E-2	-1.972513E-4	-3.784094E+0
4.997900E+1	5.983215E+0	5.932623E+0	2.936250E+0	-5.059139E-2	5.966351E+0	-8.919838E-5	-1.052598E-2	-1.953186E-4	-3.567935E+0
5.110600E+1	5.983260E+0	5.935098E+0	2.935769E+0	-4.816185E-2	5.967206E+0	-9.607017E-5	-1.055279E-2	-1.963004E-4	-3.842807E+0
